Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
581336354126068;2891.0000;
581336420813151;2895.0000;
581336554116693;2907.0000;
581336687471901;2920.0000;
581336754140339;2927.0000;
581336887445964;2941.0000;
581336954135339;2953.0000;
581337087469974;2953.0000;
581337154134141;2996.0000;
581337287468724;3022.0000;
581337354134974;2406.0000;
581337487471589;2548.0000;
581337554108464;3050.0000;
581337687462839;3185.0000;
581337754131172;3349.0000;
581337887434714;3341.0000;
581337954128672;3349.0000;
581338087460651;3412.0000;
581338220787735;3396.0000;
581338287462214;3468.0000;
581338420788985;3655.0000;
581338487456797;4032.0000;
581338620785130;4602.0000;
581338687451901;5221.0000;
581338820786693;2710.0000;
581338887451172;2938.0000;
581339020780547;3474.0000;
581339087450391;3908.0000;
581339220781172;3396.0000;
581339287453360;2566.0000;
581339420778880;2011.0000;
581339554114505;1811.0000;
581339620778568;1815.0000;
581339754111901;2001.0000;
581339820775808;2172.0000;
581339954107839;2426.0000;
581340020747943;2746.0000;
581340154108568;2767.0000;
581340220773568;2594.0000;
581340354083255;2527.0000;
581340420769505;2611.0000;
581340554119089;2692.0000;
581340620766485;2520.0000;
581340754101276;2254.0000;
581340887433464;2227.0000;
581340954096797;2296.0000;
581341087431172;2322.0000;
581341154095651;2385.0000;
581341287431485;2407.0000;
581341354068047;2428.0000;
581341487427318;2577.0000;
581341554090547;2699.0000;
581341687397630;2717.0000;
581341754088464;2691.0000;
581341887422005;2717.0000;
581341954089089;2770.0000;
581342087422839;2699.0000;
581342220757214;2531.0000;
581342287423151;2317.0000;
581342420751485;2252.0000;
581342487416485;2276.0000;
581342620746901;2297.0000;
581342687385651;2304.0000;
581342820751589;2328.0000;
581342887413672;2409.0000;
581343020723255;2575.0000;
581343087413464;2745.0000;
581343220741797;2927.0000;
581343287413255;2925.0000;
581343420738724;2799.0000;
581343487409714;2592.0000;
581343620737422;2860.0000;
581343754070964;3199.0000;
581343820732318;3352.0000;
581343954068464;3246.0000;
581344020709922;3170.0000;
581344154067422;3099.0000;
581344220729089;2405.0000;
581344354036172;1569.0000;
581344420728776;1216.0000;
581344554062422;1101.0000;
581344620726276;1092.0000;
581344754055130;1043.0000;
581344820723985;994.0000;
581344954055964;974.0000;
581345087391901;1048.0000;
581345154055755;1379.0000;
581345287391380;1785.0000;
581345354050026;1900.0000;
581345487384922;1931.0000;
581345554050391;2172.0000;
581345687386068;1730.0000;
581345754048151;1198.0000;
581345887383672;1396.0000;
581345954052630;2005.0000;
581346087382214;2975.0000;
581346154052058;3121.0000;
581346287377630;3072.0000;
581346420708568;2227.0000;
581346487351901;2192.0000;
581346620707005;1647.0000;
581346687391485;1527.0000;
581346820686797;1143.0000;
581346887372839;1478.0000;
581347020699089;979.0000;
581347087370755;1102.0000;
581347220705651;977.0000;
581347287369505;1116.0000;
581347420697630;1342.0000;
581347487337891;1094.0000;
581347620668568;1389.0000;
581347687361276;1289.0000;
581347820662526;1074.0000;
581347954028151;1207.0000;
581348020693255;1530.0000;
581348154000026;2062.0000;
581348220690547;2364.0000;
581348354026380;2412.0000;
581348420685339;2432.0000;
581348554021485;2385.0000;
581348620688047;2571.0000;
581348754019714;2523.0000;
581348820658360;1952.0000;
581348954017422;1278.0000;
581349020681589;733.0000;
581349153996485;664.0000;
581349287345339;645.0000;
581349354011589;636.0000;
581349487317422;632.0000;
581349554007422;626.0000;
581349687340964;628.0000;
581349754011380;637.0000;
581349887342318;848.0000;
581349954008880;784.0000;
581350087341901;1238.0000;
581350153978151;1219.0000;
581350287336172;1247.0000;
581350354001901;1478.0000;
581350487307839;1936.0000;
581350620666380;2191.0000;
581350687333880;1370.0000;
581350820637839;1198.0000;
581350887333724;723.0000;
581351020664922;785.0000;
581351087331641;857.0000;
581351220662839;658.0000;
581351287324193;607.0000;
581351420657214;688.0000;
581351487322214;674.0000;
581351620650964;663.0000;
581351687319922;796.0000;
581351820655755;1026.0000;
581351953982630;655.0000;
581352020654818;672.0000;
581352153983047;696.0000;
581352220649922;1222.0000;
581352353985235;1225.0000;
581352420646485;861.0000;
581352553980130;811.0000;
581352620660443;850.0000;
581352753982005;911.0000;
581352820647422;945.0000;
581352953958047;896.0000;
581353020644922;828.0000;
581353153978151;969.0000;
581353220641797;1061.0000;
581353353971172;872.0000;
581353487301797;873.0000;
581353553968672;875.0000;
581353687300443;969.0000;
581353753969922;1046.0000;
581353887303464;1120.0000;
581353953943880;1275.0000;
581354087301797;1354.0000;
581354153961172;2013.0000;
581354287270235;3068.0000;
581354353959193;3655.0000;
581354487290964;3488.0000;
581354553959505;2079.0000;
581354687291485;3566.0000;
581354820625547;3763.0000;
581354887295235;3732.0000;
581355020624558;3661.0000;
581355087289297;3661.0000;
581355220617058;3485.0000;
581355287259401;3567.0000;
581355420614818;3579.0000;
581355487284610;3588.0000;
581355620589193;3466.0000;
581355687283672;3150.0000;
581355820614401;2356.0000;
581355887278255;2182.0000;
581356020613568;1784.0000;
581356153946589;1231.0000;
581356220612422;1013.0000;
581356353939922;1466.0000;
581356420606641;1079.0000;
581356553940235;942.0000;
581356620583672;849.0000;
581356753936641;889.0000;
581356820604193;833.0000;
581356953910964;796.0000;
581357020602422;873.0000;
581357153931068;873.0000;
581357220599818;819.0000;
581357353928985;822.0000;
581357487268464;1631.0000;
581357553932422;1254.0000;
581357687269401;1207.0000;
581357753930130;1006.0000;
581357887265547;737.0000;
581357953926589;642.0000;
581358087253880;637.0000;
581358153923151;626.0000;
581358287254610;637.0000;
581358353925964;658.0000;
581358487254974;637.0000;
581358553918880;624.0000;
581358687256276;624.0000;
581358753916901;625.0000;
581358887250651;658.0000;
581359020581901;663.0000;
581359087221172;811.0000;
581359220580026;764.0000;
581359287249297;774.0000;
581359420551276;1281.0000;
581359487245860;2987.0000;
581359620577526;3340.0000;
581359687241276;3329.0000;
581359820570860;3279.0000;
581359887240443;2969.0000;
581360020575651;2585.0000;
581360087219401;1889.0000;
581360220570235;1422.0000;
581360353900651;1365.0000;
581360420541172;1188.0000;
581360553900130;1051.0000;
581360620565130;1229.0000;
581360753870651;1462.0000;
581360820563568;1509.0000;
581360953889818;1953.0000;
581361020562422;1789.0000;
581361153893568;1384.0000;
581361220563151;1010.0000;
581361353890964;852.0000;
581361420530130;838.0000;
581361553890547;893.0000;
581361687218308;888.0000;
581361753860130;1035.0000;
581361887218360;1275.0000;
581361953885391;2017.0000;
581362087197839;2394.0000;
581362153883672;2389.0000;
581362287219974;1940.0000;
581362353881589;1288.0000;
581362487215651;1204.0000;
581362553885235;1427.0000;
581362687217526;1422.0000;
581362753851797;1616.0000;
581362887208255;2562.0000;
581363020540443;3047.0000;
581363087189922;2745.0000;
581363220536589;2935.0000;
581363287207058;3524.0000;
581363420509089;1556.0000;
581363487202839;2661.0000;
581363620534401;2615.0000;
581363687202735;2703.0000;
581363820530755;3210.0000;
581363887195651;3601.0000;
581364020530026;3599.0000;
581364087199401;3650.0000;
581364220528308;3583.0000;
581364287196068;3542.0000;
581364420526693;2978.0000;
581364553855339;3536.0000;
581364620525547;3529.0000;
581364753856485;3625.0000;
581364820525026;3589.0000;
581364953854089;3682.0000;
581365020518308;3573.0000;
581365153851901;3837.0000;
581365220492839;3790.0000;
581365353850860;3840.0000;
581365420516068;3823.0000;
581365553836224;3786.0000;
581365620513724;3866.0000;
581365753842839;3981.0000;
581365887153672;4098.0000;
581365953841901;4176.0000;
581366087209558;4083.0000;
581366153842943;3870.0000;
581366287175755;3617.0000;
581366353843151;2600.0000;
581366487172422;1777.0000;
581366553810339;1587.0000;
581366687166485;2468.0000;
581366753838724;2703.0000;
581366887146589;2229.0000;
581366953837474;2620.0000;
581367087166276;2603.0000;
581367220471224;1938.0000;
581367287164297;1553.0000;
581367420495235;1341.0000;
581367487165651;1261.0000;
581367620495755;1761.0000;
581367687161068;1925.0000;
581367820490651;2625.0000;
581367887131068;3428.0000;
581368020486589;3586.0000;
581368087156797;3653.0000;
581368220461797;3874.0000;
581368287155391;3837.0000;
581368420484297;3990.0000;
581368553792422;3959.0000;
581368620483568;3793.0000;
581368753816068;3714.0000;
581368820481224;3764.0000;
581368953812474;3563.0000;
581369020475860;3346.0000;
581369153810964;3545.0000;
581369220457005;3706.0000;
581369353809401;3904.0000;
581369420475755;3645.0000;
