Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
988281892302555;0.0049;0.0027;-0.0170;
988281902419795;0.0017;0.0048;-0.0170;
988281912520732;-0.0015;0.0059;-0.0170;
988281922623857;0.0007;0.0048;-0.0160;
988281932720628;-0.0004;0.0037;-0.0128;
988281942817295;-0.0015;0.0037;-0.0107;
988281952938336;-0.0015;0.0016;-0.0096;
988281963031774;-0.0004;0.0016;-0.0064;
988281973141774;-0.0004;0.0005;-0.0021;
988281983240836;0.0007;0.0005;0.0000;
988281993346774;-0.0036;-0.0005;0.0011;
988282003441722;-0.0036;0.0005;0.0032;
988282013553440;-0.0025;0.0005;0.0043;
988282023656878;-0.0025;-0.0005;0.0053;
988282033764378;-0.0015;-0.0005;0.0053;
988282043860524;0.0007;0.0005;0.0075;
988282053970732;-0.0015;0.0005;0.0085;
988282064080315;0.0007;0.0005;0.0053;
988282074179795;0.0007;0.0027;0.0096;
988282084284899;0.0017;0.0027;0.0096;
988282094386982;0.0049;0.0037;0.0085;
988282104505107;0.0049;0.0027;0.0064;
988282114592503;0.0060;0.0016;0.0043;
988282124705680;0.0049;0.0005;0.0053;
988282134805940;0.0049;0.0005;0.0021;
988282144899899;0.0049;0.0005;0.0011;
988282155008336;0.0017;0.0016;-0.0011;
988282165115524;0.0007;0.0037;-0.0032;
988282175217815;0.0017;0.0027;-0.0032;
988282185320211;0.0017;0.0016;-0.0021;
988282195439586;-0.0004;0.0016;-0.0032;
988282205539013;-0.0004;0.0016;-0.0043;
988282215638753;-0.0004;0.0027;-0.0032;
988282225733336;-0.0004;0.0016;-0.0032;
988282235845732;-0.0015;0.0005;-0.0032;
988282245938961;-0.0025;0.0005;-0.0032;
988282256050420;-0.0015;0.0005;-0.0011;
988282266157399;-0.0036;0.0005;-0.0011;
988282276258440;-0.0057;-0.0005;0.0000;
988282286363336;-0.0036;-0.0005;0.0021;
988282296469274;-0.0036;-0.0016;0.0043;
988282306596097;-0.0079;-0.0005;0.0064;
988282316672815;-0.0089;-0.0005;0.0107;
988282326782711;-0.0079;-0.0005;0.0107;
988282336884013;-0.0068;-0.0005;0.0128;
988282346997086;-0.0068;-0.0016;0.0149;
988282357092503;-0.0079;-0.0037;0.0170;
988282367203440;-0.0068;-0.0048;0.0192;
988282377297503;-0.0079;-0.0037;0.0213;
988282387424222;-0.0089;-0.0037;0.0224;
988282397507920;-0.0089;-0.0037;0.0234;
988282407614378;-0.0089;-0.0016;0.0234;
988282417722763;-0.0079;-0.0027;0.0256;
988282427849586;-0.0079;-0.0037;0.0245;
988282437918545;-0.0089;-0.0037;0.0234;
988282448033545;-0.0079;-0.0037;0.0234;
988282458138753;-0.0079;-0.0027;0.0245;
988282468259274;-0.0068;-0.0037;0.0224;
988282478342295;-0.0068;-0.0037;0.0245;
988282488446878;-0.0089;-0.0005;0.0234;
988282498549586;-0.0047;-0.0016;0.0224;
988282508661513;-0.0047;-0.0027;0.0213;
988282518777295;-0.0057;-0.0027;0.0202;
988282528932920;-0.0047;-0.0037;0.0202;
988282538972086;-0.0036;-0.0027;0.0192;
988282549071774;-0.0047;-0.0037;0.0192;
988282559172868;-0.0057;-0.0048;0.0160;
988282569306513;-0.0036;-0.0037;0.0149;
988282579401774;-0.0015;-0.0037;0.0138;
988282589535003;-0.0025;-0.0037;0.0160;
988282599606982;-0.0015;-0.0027;0.0138;
988282609694065;-0.0004;-0.0027;0.0117;
988282619817503;-0.0015;-0.0037;0.0107;
988282629939482;-0.0015;-0.0048;0.0107;
988282640013232;-0.0004;-0.0048;0.0096;
988282650131253;-0.0015;-0.0037;0.0064;
988282660215211;-0.0015;-0.0027;0.0021;
988282670321774;-0.0004;-0.0005;0.0011;
988282680427920;0.0007;-0.0005;-0.0011;
