Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
1457612630658127;856.0450;
1457612670680419;856.0575;
1457612710679585;856.0712;
1457612750679846;856.0787;
1457612790683544;856.0837;
1457612830683231;856.0837;
1457612870681148;856.0912;
1457612910681669;856.0963;
1457612950683023;856.0938;
1457612990681460;856.0988;
1457613030683023;856.0975;
1457613070683023;856.0925;
1457613110682502;856.0925;
1457613150685939;856.0862;
1457613190681148;856.0837;
1457613230660523;856.0850;
1457613270656564;856.0975;
1457613310656929;856.1013;
1457613350658023;856.1000;
1457613390684012;856.0950;
1457613430682294;856.0975;
1457613470681460;856.0963;
1457613510677294;856.0887;
1457613550680627;856.0850;
1457613590680106;856.0862;
1457613630659585;856.0837;
1457613670658752;856.0875;
1457613710683023;856.0837;
1457613750686877;856.0787;
1457613790686669;856.0787;
1457613830682710;856.0750;
1457613870683023;856.0725;
1457613910659898;856.0787;
1457613950687189;856.0787;
1457613990683231;856.0800;
1457614030684012;856.0750;
1457614070685106;856.0712;
1457614110685835;856.0700;
1457614150674273;856.0737;
1457614190654429;856.0800;
1457614230657919;856.0800;
1457614270655002;856.0762;
1457614310654689;856.0750;
1457614350703335;856.0737;
1457614390682189;856.0712;
1457614430683752;856.0712;
1457614470680939;856.0687;
1457614510680106;856.0675;
1457614550679064;856.0712;
1457614590679846;856.0712;
1457614630683856;856.0675;
1457614670683544;856.0662;
1457614710681929;856.0637;
1457614750680627;856.0625;
1457614790681148;856.0625;
1457614830683544;856.0625;
1457614870681460;856.0675;
1457614910664429;856.0637;
1457614950683231;856.0662;
1457614990685106;856.0700;
1457615030684273;856.0587;
1457615070676877;856.0537;
1457615110693648;856.0575;
1457615150656877;856.0562;
1457615190672606;856.0625;
1457615230657919;856.0625;
1457615270663127;856.0712;
1457615310680939;856.0737;
1457615350681148;856.0725;
1457615390683752;856.0725;
1457615430685314;856.0725;
1457615470680939;856.0675;
1457615510679377;856.0762;
1457615550682710;856.0700;
1457615590684273;856.0687;
1457615630681148;856.0675;
1457615670683752;856.0650;
1457615710683544;856.0637;
1457615750687398;856.0575;
1457615790681929;856.0625;
1457615830687710;856.0637;
1457615870687398;856.0550;
1457615910677294;856.0587;
1457615950685835;856.0625;
1457615990684585;856.0650;
1457616030683023;856.0675;
1457616070655523;856.0675;
1457616110649898;856.0675;
1457616150656460;856.0637;
1457616190657502;856.0675;
1457616230708596;856.0725;
1457616270681669;856.0700;
1457616310684273;856.0725;
1457616350686356;856.0800;
