Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
1179571882650869;869.0000;
1179571922650608;869.0150;
1179571962650765;869.0338;
1179572002669306;869.0462;
1179572042675140;869.0575;
1179572082667015;869.0587;
1179572122677119;869.0625;
1179572162676077;869.0650;
1179572202676077;869.0612;
1179572242676390;869.0562;
1179572282650140;869.0600;
1179572322677431;869.0612;
1179572362674515;869.0612;
1179572402676077;869.0550;
1179572442676390;869.0500;
1179572482651390;869.0500;
1179572522678473;869.0550;
1179572562673785;869.0512;
1179572602676858;869.0575;
1179572642674306;869.0550;
1179572682677119;869.0562;
1179572722671910;869.0537;
1179572762672223;869.0500;
1179572802649410;869.0512;
1179572842649827;869.0512;
1179572882649723;869.0500;
1179572922650452;869.0450;
1179572962650035;869.0487;
1179573002674775;869.0525;
1179573042674306;869.0487;
1179573082674619;869.0512;
1179573122692535;869.0550;
1179573162675348;869.0637;
1179573202675035;869.0600;
1179573242675556;869.0550;
1179573282649723;869.0537;
1179573322675608;869.0525;
1179573362649775;869.0512;
1179573402675869;869.0437;
1179573442675348;869.0487;
1179573482650973;869.0537;
1179573522649619;869.0475;
1179573562671910;869.0413;
1179573602675556;869.0475;
1179573642674306;869.0450;
1179573682672223;869.0512;
1179573722671390;869.0475;
1179573762649306;869.0525;
1179573802652015;869.0612;
1179573842649723;869.0587;
1179573882650140;869.0637;
1179573922650660;869.0637;
1179573962649098;869.0662;
1179574002672223;869.0662;
1179574042676077;869.0637;
1179574082674775;869.0575;
1179574122677640;869.0550;
1179574162675556;869.0587;
1179574202675348;869.0512;
1179574242675035;869.0550;
1179574282675556;869.0537;
1179574322676598;869.0550;
1179574362676077;869.0525;
1179574402680035;869.0487;
1179574442676390;869.0450;
1179574482654723;869.0413;
1179574522679202;869.0437;
1179574562677431;869.0500;
1179574602679515;869.0550;
1179574642671910;869.0525;
1179574682677431;869.0487;
1179574722674515;869.0512;
1179574762675348;869.0562;
1179574802650973;869.0550;
1179574842649515;869.0550;
1179574882650765;869.0512;
1179574922651181;869.0500;
1179574962649931;869.0500;
1179575002676702;869.0450;
1179575042668056;869.0450;
1179575082675869;869.0475;
1179575122677119;869.0562;
1179575162675348;869.0525;
1179575202677640;869.0512;
1179575242676702;869.0512;
1179575282676858;869.0512;
1179575322679202;869.0537;
1179575362694098;869.0537;
1179575402678265;869.0525;
1179575442680765;869.0575;
1179575482680035;869.0637;
1179575522688369;869.0637;
1179575562651181;869.0612;
1179575602676390;869.0550;
1179575642674619;869.0550;
1179575682672535;869.0525;
1179575722702431;869.0575;
1179575762649098;869.0575;
1179575802642848;869.0575;
1179575842660869;869.0575;
1179575882649619;869.0512;
1179575922657119;869.0487;
1179575962688890;869.0512;
1179576002682119;869.0512;
1179576042678994;869.0550;
1179576082677692;869.0512;
1179576122673994;869.0575;
1179576162680035;869.0575;
1179576202680556;869.0587;
1179576242679515;869.0650;
1179576282676390;869.0625;
1179576322692223;869.0662;
1179576362674306;869.0662;
1179576402679723;869.0712;
1179576442678473;869.0675;
1179576482683369;869.0662;
1179576522693056;869.0637;
1179576562665348;869.0575;
1179576602675348;869.0550;
1179576642678160;869.0550;
1179576682671702;869.0550;
1179576722672223;869.0600;
1179576762667535;869.0637;
1179576802650556;869.0637;
1179576842649931;869.0662;
1179576882648681;869.0625;
1179576922649827;869.0625;
1179576962687327;869.0625;
1179577002676077;869.0587;
1179577042710765;869.0600;
1179577082685192;869.0537;
1179577122680244;869.0525;
1179577162677744;869.0562;
1179577202676077;869.0575;
1179577242676910;869.0587;
1179577282681806;869.0625;
1179577322692744;869.0600;
1179577362673265;869.0587;
1179577402678473;869.0612;
1179577442677431;869.0687;
1179577482682431;869.0650;
1179577522673056;869.0650;
1179577562679515;869.0637;
1179577602673265;869.0662;
1179577642681598;869.0625;
1179577682672015;869.0650;
1179577722668577;869.0687;
1179577762650192;869.0612;
1179577802650869;869.0650;
1179577842658525;869.0575;
1179577882642952;869.0637;
1179577922654098;869.0662;
1179577962677119;869.0712;
1179578002677431;869.0750;
1179578042678265;869.0737;
1179578082679827;869.0650;
1179578122679515;869.0637;
1179578162679202;869.0675;
1179578202677640;869.0712;
1179578242679515;869.0712;
1179578282673785;869.0762;
1179578322690452;869.0787;
1179578362696702;869.0812;
1179578402682952;869.0737;
1179578442677952;869.0725;
1179578482681285;869.0750;
1179578522680348;869.0787;
1179578562672535;869.0737;
1179578602674775;869.0737;
1179578642677431;869.0725;
1179578682671390;869.0712;
1179578722675348;869.0700;
1179578762648681;869.0725;
1179578802656910;869.0725;
1179578842641858;869.0687;
1179578882650348;869.0775;
1179578922649931;869.0700;
1179578962687275;869.0737;
1179579002676598;869.0800;
1179579042677640;869.0837;
1179579082677744;869.0862;
1179579122693056;869.0850;
1179579162682640;869.0875;
1179579202682848;869.0887;
1179579242685192;869.0837;
1179579282683681;869.0837;
1179579322680765;869.0875;
1179579362689358;869.0812;
1179579402678942;869.0938;
