Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
3978146940692872;-0.0056;0.0063;-0.0007;
3978146950762664;0.0051;0.0031;-0.0028;
3978146960899018;0.0019;-0.0023;-0.0007;
3978146971008706;-0.0003;-0.0001;-0.0017;
3978146981100685;-0.0003;-0.0001;-0.0028;
3978146991205893;0.0008;-0.0012;-0.0017;
3978147001309018;0.0019;0.0009;0.0004;
3978147011398081;0.0019;-0.0001;-0.0017;
3978147021512664;0.0008;-0.0001;-0.0017;
3978147031620164;-0.0003;0.0009;0.0015;
3978147041750476;0.0008;-0.0001;0.0015;
3978147051852664;0.0008;0.0009;0.0025;
3978147061957664;-0.0003;-0.0012;0.0036;
3978147072062976;-0.0003;-0.0001;0.0057;
3978147082148081;-0.0003;-0.0001;0.0089;
3978147092259956;-0.0013;-0.0023;0.0100;
3978147102391310;-0.0013;-0.0033;0.0111;
3978147112467768;-0.0013;-0.0012;0.0121;
3978147122568497;-0.0013;-0.0012;0.0132;
3978147132674435;-0.0035;-0.0001;0.0121;
3978147142787768;-0.0045;-0.0001;0.0132;
3978147152887664;-0.0013;-0.0012;0.0121;
3978147163000268;-0.0013;-0.0033;0.0121;
3978147173103810;-0.0024;-0.0044;0.0100;
3978147183208706;-0.0013;-0.0023;0.0121;
3978147193310372;-0.0035;-0.0012;0.0100;
3978147203425581;-0.0024;-0.0012;0.0079;
3978147213527664;-0.0003;-0.0001;0.0079;
3978147223630164;-0.0003;-0.0001;0.0079;
3978147233732664;-0.0013;-0.0012;0.0079;
3978147243885476;-0.0013;-0.0001;0.0057;
3978147253948706;-0.0003;-0.0012;0.0068;
3978147264062976;-0.0013;-0.0001;0.0079;
3978147274166206;-0.0003;0.0009;0.0100;
3978147284244695;-0.0003;-0.0001;0.0089;
3978147294378497;-0.0013;-0.0001;0.0089;
3978147304484435;-0.0013;-0.0012;0.0111;
3978147314597768;-0.0035;-0.0012;0.0111;
3978147324689070;-0.0035;0.0020;0.0121;
3978147334797143;-0.0013;-0.0001;0.0132;
3978147344911726;-0.0045;-0.0001;0.0153;
3978147355017872;-0.0045;-0.0001;0.0164;
3978147365104070;-0.0035;-0.0001;0.0185;
3978147375223185;-0.0035;-0.0001;0.0185;
3978147385327039;-0.0056;0.0031;0.0196;
3978147395432351;-0.0056;0.0020;0.0206;
3978147405534122;-0.0045;-0.0001;0.0217;
3978147415654331;-0.0067;-0.0001;0.0206;
3978147425754747;-0.0056;0.0009;0.0206;
3978147435862247;-0.0056;0.0020;0.0196;
3978147445994226;-0.0056;0.0009;0.0228;
3978147456079174;-0.0035;-0.0001;0.0228;
3978147466187664;-0.0045;-0.0012;0.0238;
3978147476287872;-0.0056;-0.0012;0.0228;
3978147486382247;-0.0024;-0.0001;0.0238;
3978147496495997;-0.0045;0.0020;0.0238;
3978147506609539;-0.0056;-0.0001;0.0238;
3978147516709956;-0.0056;-0.0012;0.0217;
3978147526808601;-0.0045;-0.0023;0.0196;
3978147536939539;-0.0035;-0.0033;0.0174;
3978147547032143;-0.0024;-0.0012;0.0164;
3978147557136206;-0.0024;-0.0012;0.0153;
3978147567240685;-0.0013;-0.0012;0.0132;
3978147577349226;-0.0024;-0.0001;0.0111;
3978147587454539;-0.0013;-0.0012;0.0100;
3978147597563601;-0.0013;-0.0023;0.0079;
3978147607675008;0.0008;-0.0023;0.0068;
3978147617777247;0.0008;-0.0023;0.0068;
3978147627876935;-0.0013;-0.0012;0.0047;
3978147637988393;-0.0003;-0.0012;0.0036;
3978147648086101;0.0008;-0.0033;0.0047;
3978147658196518;-0.0003;-0.0023;0.0047;
3978147668299851;-0.0013;-0.0023;0.0036;
3978147678411674;0.0008;-0.0012;0.0036;
3978147688510685;0.0008;-0.0044;0.0025;
3978147698619018;-0.0003;-0.0023;0.0025;
3978147708730268;0.0008;-0.0033;0.0004;
3978147718844539;-0.0003;-0.0033;-0.0028;
3978147728940997;-0.0003;-0.0023;-0.0039;
3978147739032247;0.0019;-0.0012;-0.0060;
3978147749148601;0.0029;-0.0012;-0.0092;
3978147759252351;0.0008;-0.0001;-0.0124;
3978147769357768;0.0040;0.0009;-0.0156;
3978147779468289;0.0029;0.0031;-0.0166;
3978147789595841;0.0019;0.0031;-0.0177;
3978147799674956;0.0029;0.0020;-0.0177;
3978147809794331;0.0029;0.0020;-0.0166;
3978147819878758;0.0008;0.0020;-0.0166;
3978147829988289;0.0019;0.0020;-0.0145;
3978147840107716;0.0029;0.0031;-0.0145;
3978147850219122;0.0008;0.0031;-0.0113;
3978147860328289;-0.0003;0.0020;-0.0081;
3978147870432143;0.0008;-0.0001;-0.0060;
3978147880504747;0.0019;-0.0012;-0.0039;
3978147890621206;0.0019;-0.0012;-0.0007;
3978147900737716;-0.0003;0.0009;0.0036;
3978147910834122;-0.0003;0.0009;0.0036;
3978147920999539;-0.0024;0.0020;0.0057;
3978147931040997;-0.0013;0.0031;0.0089;
3978147941145268;-0.0024;-0.0001;0.0111;
3978147951267664;-0.0024;-0.0023;0.0132;
3978147961402351;-0.0024;-0.0033;0.0153;
3978147971498289;-0.0035;-0.0033;0.0164;
3978147981603081;-0.0035;-0.0033;0.0174;
3978147991679018;-0.0035;-0.0001;0.0196;
3978148001784435;-0.0035;0.0009;0.0206;
3978148011911206;-0.0035;-0.0001;0.0217;
3978148022009747;-0.0035;-0.0001;0.0238;
3978148032111310;-0.0067;-0.0012;0.0270;
3978148042209174;-0.0067;-0.0023;0.0292;
3978148052315737;-0.0067;-0.0012;0.0313;
3978148062422299;-0.0088;-0.0023;0.0345;
3978148072552716;-0.0077;-0.0012;0.0366;
3978148082659278;-0.0099;-0.0023;0.0377;
3978148092765841;-0.0109;-0.0012;0.0430;
3978148102855320;-0.0130;-0.0001;0.0441;
3978148112961883;-0.0141;0.0009;0.0451;
3978148123068445;-0.0130;-0.0012;0.0494;
3978148133177560;-0.0130;-0.0012;0.0505;
3978148143284122;-0.0130;-0.0012;0.0515;
3978148153390685;-0.0141;-0.0012;0.0537;
3978148163489591;-0.0152;-0.0001;0.0558;
3978148173596153;-0.0152;-0.0001;0.0569;
3978148183702716;-0.0152;-0.0001;0.0579;
3978148193826883;-0.0152;-0.0012;0.0590;
3978148203933445;-0.0162;-0.0012;0.0643;
3978148214040008;-0.0152;-0.0012;0.0643;
3978148224117299;-0.0184;-0.0023;0.0654;
3978148234223862;-0.0173;-0.0033;0.0675;
3978148244330424;-0.0173;-0.0023;0.0696;
3978148254457612;-0.0173;-0.0033;0.0707;
3978148264564174;-0.0162;-0.0023;0.0718;
3978148274670737;-0.0184;-0.0033;0.0728;
3978148284742299;-0.0173;-0.0044;0.0718;
3978148294848862;-0.0173;-0.0023;0.0707;
3978148304955424;-0.0173;-0.0012;0.0696;
3978148315081153;-0.0173;-0.0001;0.0696;
3978148325187716;-0.0173;-0.0012;0.0675;
3978148335294278;-0.0152;-0.0023;0.0643;
3978148345401049;-0.0152;-0.0044;0.0643;
3978148355507612;-0.0130;-0.0055;0.0601;
3978148365614174;-0.0141;-0.0033;0.0569;
3978148375721570;-0.0120;-0.0023;0.0526;
3978148385828133;-0.0120;-0.0023;0.0515;
3978148395934695;-0.0130;-0.0023;0.0483;
3978148406072195;-0.0109;-0.0023;0.0451;
3978148416178758;-0.0109;-0.0023;0.0398;
3978148426285320;-0.0099;-0.0033;0.0377;
3978148436348549;-0.0077;-0.0023;0.0334;
3978148446455112;-0.0088;-0.0023;0.0313;
3978148456561674;-0.0077;-0.0033;0.0249;
3978148466659174;-0.0067;-0.0001;0.0228;
3978148476765737;-0.0077;0.0020;0.0217;
3978148486872299;-0.0088;0.0009;0.0206;
3978148496990320;-0.0088;-0.0001;0.0206;
3978148507096883;-0.0077;0.0041;0.0206;
3978148517203445;-0.0088;0.0031;0.0228;
3978148527320841;-0.0088;0.0020;0.0260;
3978148537427403;-0.0088;0.0020;0.0292;
3978148547533966;-0.0109;0.0020;0.0334;
3978148557628758;-0.0120;0.0009;0.0387;
3978148567735320;-0.0130;-0.0001;0.0430;
3978148577841883;-0.0141;0.0020;0.0483;
3978148587950893;-0.0141;0.0020;0.0537;
3978148598057456;-0.0162;-0.0023;0.0590;
3978148608164018;-0.0162;-0.0033;0.0643;
3978148618259695;-0.0173;-0.0044;0.0675;
3978148628366258;-0.0173;-0.0033;0.0696;
3978148638472820;-0.0205;-0.0044;0.0760;
3978148648578133;-0.0194;-0.0033;0.0782;
3978148658684695;-0.0205;0.0009;0.0835;
3978148668791258;-0.0248;-0.0001;0.0877;
3978148678902091;-0.0258;-0.0001;0.0920;
3978148689008653;-0.0258;-0.0023;0.0973;
3978148699115216;-0.0280;-0.0023;0.1027;
3978148709214591;-0.0280;-0.0033;0.1091;
3978148719321153;-0.0301;-0.0023;0.1154;
3978148729427716;-0.0333;-0.0023;0.1218;
3978148739527716;-0.0312;-0.0023;0.1272;
