Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
703588720502344;-9.4334;0.2650;-2.2917;
703588730681511;-9.4573;0.2602;-2.2822;
703588740778699;-9.4789;0.2411;-2.3276;
703588750940105;-9.4597;0.1905;-2.3399;
703588761037292;-9.4406;0.1618;-2.3686;
703588771163594;-9.4621;0.1594;-2.3830;
703588781260782;-9.4621;0.1475;-2.3710;
703588791362605;-9.4693;0.1211;-2.3495;
703588801451303;-9.4454;0.1499;-2.3710;
703588811562501;-9.4645;0.1738;-2.3638;
703588821661563;-9.4430;0.2171;-2.3518;
703588831722344;-9.4406;0.2363;-2.3303;
703588841848542;-9.4741;0.2554;-2.3252;
703588851931303;-9.4621;0.2961;-2.3662;
703588862050209;-9.4549;0.3057;-2.3806;
703588872145417;-9.4454;0.3105;-2.3566;
703588882257917;-9.4406;0.3296;-2.3662;
703588892323907;-9.4478;0.3488;-2.3180;
703588902428907;-9.4430;0.3870;-2.3638;
703588912528751;-9.4358;0.4014;-2.3758;
703588922647553;-9.4597;0.4038;-2.3806;
703588932741094;-9.4334;0.4038;-2.3518;
703588942859167;-9.4573;0.4301;-2.4021;
703588952945157;-9.4741;0.3751;-2.3782;
703588963048699;-9.4382;0.3033;-2.3180;
703588973160834;-9.4310;0.2674;-2.3327;
703588983238751;-9.3855;0.2554;-2.5026;
703588993367136;-9.2970;0.1379;-2.6536;
703589003443699;-9.1555;0.1762;-2.6297;
703589013545105;-9.3425;0.4205;-2.7637;
703589023638178;-9.7496;0.3464;-2.9506;
703589033741615;-9.7854;0.0805;-2.6010;
703589043840626;-9.3688;0.1355;-2.2630;
703589053942240;-9.1388;0.3559;-2.1075;
703589064040678;-9.2755;0.4950;-2.1697;
703589074139844;-9.4573;0.6194;-2.3085;
703589084250886;-9.5052;0.5955;-2.3518;
703589094352292;-9.5076;0.4229;-2.3806;
703589104447240;-9.4980;0.3751;-2.4500;
703589114544532;-9.3736;0.3679;-2.3423;
703589124644219;-9.3090;0.4902;-2.2343;
703589134748282;-9.4789;0.5788;-2.1960;
703589144843542;-9.6227;0.6170;-2.1386;
703589154943542;-9.6180;0.6529;-2.0716;
703589165044376;-9.5243;0.7199;-2.1314;
703589175145626;-9.4071;0.8064;-2.1505;
703589185244324;-9.3568;0.8303;-2.1458;
703589195351199;-9.4549;0.8542;-2.1553;
703589205450782;-9.5342;0.8853;-2.1027;
703589215542969;-9.5462;0.9452;-2.0498;
703589225641303;-9.4789;0.9571;-2.0378;
703589235738803;-9.4525;0.9021;-2.1338;
703589245851407;-9.4262;0.8925;-2.1242;
703589255945261;-9.4669;0.9906;-2.1170;
703589266042553;-9.4884;1.0962;-2.0569;
703589276148438;-9.4884;1.1632;-2.0378;
703589286242553;-9.4573;1.1656;-2.0883;
703589296348490;-9.4454;1.1680;-2.1625;
703589306442657;-9.4071;1.1967;-2.1984;
703589316561824;-9.4286;1.2589;-2.2510;
703589326631824;-9.4286;1.3023;-2.2869;
703589336769636;-9.4214;1.3143;-2.2463;
703589346853855;-9.4286;1.3095;-2.2510;
703589356921459;-9.4047;1.4243;-2.2510;
703589367055261;-9.4023;1.6448;-2.2391;
703589377149532;-9.3855;1.8317;-2.1936;
703589387250053;-9.3760;1.9585;-2.2152;
703589397365626;-9.3903;2.0183;-2.2367;
703589407453803;-9.4286;2.0088;-2.1984;
703589417549324;-9.4525;1.9490;-2.1936;
703589427649949;-9.4645;1.9274;-2.2056;
703589437760834;-9.4406;1.9753;-2.1840;
703589447851042;-9.3975;2.0040;-2.1912;
703589457937657;-9.4023;2.0040;-2.1840;
703589468059844;-9.3951;2.0566;-2.1840;
