TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
1793471558133044;1637425308444;40.225829480000;-111.655259600000;1366.9583;0.3400;315.7000;7.22730875;10.49143505;0.04472136;4.63761234;
1793472601113825;1637425310000;40.225876690000;-111.655174740000;1362.8845;0.0000;-3000.0000;6.33650637;8.60317802;0.07211103;-1.00000000;
1793473598436116;1637425311000;40.225884650000;-111.655175920000;1361.9486;0.2400;315.7000;4.72337866;6.44783163;0.82680106;5.35227060;
1793474606496428;1637425312000;40.225891420000;-111.655177240000;1361.6732;0.7900;316.2000;3.79009247;4.13340330;0.82097501;10.74237061;
1793475607174501;1637425313000;40.225906580000;-111.655178150000;1362.8812;1.8500;359.9990;3.79009247;3.25402164;0.58258045;15.82835865;
1793476601488355;1637425314000;40.225935580000;-111.655178800000;1363.3746;3.6300;0.9000;3.79009247;2.86769009;0.59548301;8.15633297;
1793477600281375;1637425315000;40.225973200000;-111.655176420000;1362.8177;4.1000;4.2000;3.79009247;2.66019344;0.27294689;2.15563059;
1793478603757521;1637425316000;40.226015190000;-111.655171650000;1363.2378;4.5400;3.3000;3.79009247;2.50000000;0.17000000;1.25637662;
1793479602103718;1637425317000;40.226065000000;-111.655165520000;1362.9427;5.0100;0.0000;3.79009247;2.50000000;0.13892443;0.97458935;
1793480607448301;1637425318000;40.226115780000;-111.655164000000;1362.9385;5.2800;359.1000;3.79009247;2.50000000;0.21095023;1.43669844;
1793481594502832;1637425319000;40.226164960000;-111.655166360000;1363.2562;5.7400;359.9000;3.79009247;2.50000000;0.13038404;0.83052325;
1793482601525071;1637425320000;40.226214410000;-111.655165810000;1363.5454;5.7200;358.9000;3.79009247;2.50000000;0.18027757;1.14999688;
1793483601008404;1637425321000;40.226265670000;-111.655165410000;1363.8252;5.9900;1.2000;3.79009247;2.50000000;0.18027757;1.13770401;
1793484596365643;1637425322000;40.226320620000;-111.655156370000;1363.2186;6.1600;4.7000;3.79009247;2.50000000;0.32802439;2.16350150;
1793485609362205;1637425323000;40.226373320000;-111.655154900000;1363.5690;6.1600;3.6000;3.79009247;2.50000000;0.40000001;2.59559965;
1793486603896476;1637425324000;40.226427120000;-111.655155550000;1363.7816;6.2300;1.1000;3.79009247;2.50000000;1.09931803;9.02737427;
1793487602797830;1637425325000;40.226479640000;-111.655157490000;1363.9174;6.3500;2.5000;3.79009247;2.50000000;1.09603834;2.52548695;
1793488598136944;1637425326000;40.226538320000;-111.655148980000;1364.1487;6.3600;8.8000;3.79009247;2.50000000;1.07703292;4.10118294;
1793489607632881;1637425327000;40.226596300000;-111.655144000000;1364.4814;6.3600;3.0000;3.79009247;2.50000000;1.06850362;5.43197298;
1793490605405693;1637425328000;40.226657490000;-111.655142700000;1365.0203;6.3200;4.8000;3.79009247;2.50000000;1.07703292;6.36951542;
1793491605504391;1637425329000;40.226710520000;-111.655143250000;1365.7264;6.1600;357.0000;3.79009247;2.50000000;1.08558738;7.28234339;
1793492608491057;1637425330000;40.226765440000;-111.655149790000;1366.0286;5.9100;1.6000;3.79009247;2.50000000;1.08558738;7.72639179;
1793493614302411;1637425331000;40.226818770000;-111.655151330000;1366.3843;5.7300;0.2000;3.79009247;2.50000000;1.07703292;7.79452229;
1793494615161108;1637425332000;40.226864950000;-111.655152500000;1366.4849;5.4800;3.1000;3.79009247;2.50000000;1.08558738;8.05695820;
1793495613891577;1637425333000;40.226912060000;-111.655149620000;1367.1302;5.3000;356.3000;3.79009247;2.50000000;1.09416640;8.38142395;
1793496609063920;1637425334000;40.226956670000;-111.655153870000;1367.6460;5.0700;6.3000;3.79009247;2.50000000;1.09416640;8.62507534;
1793497604034701;1637425335000;40.227002430000;-111.655153080000;1368.0134;4.9900;2.5000;3.79009247;2.50000000;1.09077954;8.74034214;
1793498607721263;1637425336000;40.227046540000;-111.655154230000;1368.2128;4.9300;2.0000;3.79009247;2.50000000;0.82377183;8.90689564;
1793499606749804;1637425337000;40.227087850000;-111.655149820000;1368.0586;4.8200;4.0000;3.79009247;2.50000000;0.80993825;8.81873608;
1793500606794804;1637425338000;40.227137230000;-111.655155160000;1368.1539;5.2100;358.5000;3.79009247;2.50000000;1.09931803;8.88764286;
1793501612861731;1637425339000;40.227183330000;-111.655159920000;1368.3925;5.2300;1.5000;3.79009247;2.50000000;1.07703292;8.58960056;
1793502607952303;1637425340000;40.227235010000;-111.655162580000;1368.5934;5.4900;354.6000;3.79009247;2.50000000;1.08558738;8.39811420;
1793503611393605;1637425341000;40.227285420000;-111.655166050000;1368.9288;5.5700;2.8000;3.79009247;2.50000000;1.09077954;8.20077610;
1793504604213552;1637425342000;40.227338750000;-111.655171080000;1368.9142;5.8700;359.6000;3.79009247;2.50000000;1.07703292;7.58539820;
1793505604517302;1637425343000;40.227397060000;-111.655171460000;1368.7404;6.0800;357.7000;3.79009247;2.50000000;1.09077954;7.13541746;
