TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
1791522169893163;1637423359090;40.226954300000;-111.665776360000;1363.1764;0.0000;-3000.0000;6.57111311;8.82915688;0.54488534;-1.00000000;
1791523592943839;1637423361000;40.226956170000;-111.665773750000;1363.6691;0.0000;-3000.0000;4.59967184;6.75658226;0.09899495;-1.00000000;
1791524596277381;1637423362000;40.226977420000;-111.665690300000;1375.3829;0.9100;9.8000;3.91819477;5.55007076;0.81541401;5.39174366;
1791525599025453;1637423363000;40.226992150000;-111.665668490000;1370.7792;1.7600;1.6000;3.79009247;4.91506958;0.07211103;1.68736339;
1791526595856807;1637423364000;40.227015320000;-111.665658780000;1369.1084;2.9400;358.8000;3.79009247;4.17530680;0.17204651;3.25017977;
1791527585788890;1637423365000;40.227047180000;-111.665655990000;1368.1417;4.0500;0.3000;3.79009247;3.75404787;0.18027757;2.40918255;
1791528596336494;1637423366000;40.227085000000;-111.665654560000;1366.7886;4.4700;0.6000;3.79009247;3.15783286;0.09433981;0.72561467;
1791529594432900;1637423367000;40.227129690000;-111.665662750000;1365.5895;5.1200;355.4000;3.79009247;2.83782172;0.08062258;0.51637757;
1791530592061545;1637423368000;40.227179440000;-111.665670970000;1364.4640;5.8300;353.2000;3.79009247;2.59054732;0.08062258;0.47570100;
1791531591596649;1637423369000;40.227231070000;-111.665683450000;1364.4196;6.2000;348.0000;3.79009247;2.50000000;0.10000000;0.71656114;
1791532595866596;1637423370000;40.227291200000;-111.665691560000;1364.1521;6.9300;355.8000;3.79009247;2.50000000;0.34205264;2.00738168;
1791533594758367;1637423371000;40.227354860000;-111.665696140000;1363.4838;6.9900;358.0000;3.79009247;2.50000000;0.32202485;1.80223274;
1791534596249252;1637423372000;40.227419410000;-111.665693730000;1364.1409;7.3500;2.2000;3.79009247;2.50000000;0.29832867;1.67979276;
1791535603616387;1637423373000;40.227483710000;-111.665685300000;1364.2119;7.4200;6.3000;3.79009247;2.50000000;0.30610457;1.70615101;
1791536604449459;1637423374000;40.227555100000;-111.665681140000;1364.3143;7.5300;2.7000;3.79009247;2.50000000;0.08602326;0.49450219;
1791537603451855;1637423375000;40.227621910000;-111.665680990000;1364.6459;7.4800;358.4000;3.79009247;2.50000000;0.20000000;1.03107750;
1791538597621959;1637423376000;40.227697860000;-111.665685620000;1364.6593;7.8100;358.8000;3.79009247;2.50000000;0.19416487;0.92761737;
1791539590880396;1637423377000;40.227765140000;-111.665685720000;1364.0483;7.5000;0.7000;3.79009247;2.50000000;0.26907247;1.60714376;
1791540599716020;1637423378000;40.227830210000;-111.665688220000;1364.4868;7.6100;357.0000;3.79009247;2.50000000;1.10136282;2.46267796;
1791541597034718;1637423379000;40.227904040000;-111.665687270000;1364.0604;7.4500;356.1000;3.79009247;2.50000000;1.10453606;5.68122530;
1791542601703936;1637423380000;40.227974700000;-111.665678520000;1364.0170;7.6900;355.7000;3.79009247;2.50000000;1.09077954;7.31262827;
1791543604380394;1637423381000;40.228039620000;-111.665675300000;1363.6357;7.5100;354.0000;3.79009247;2.50000000;1.11830223;8.21616936;
1791544602537425;1637423382000;40.228099740000;-111.665676330000;1363.8503;6.5200;355.3000;3.79009247;2.50000000;1.12680960;8.61300468;
1791545601797216;1637423383000;40.228150490000;-111.665675100000;1363.4690;5.5600;354.5000;3.79009247;2.50000000;1.10788083;9.32159328;
1791546596064143;1637423384000;40.228192650000;-111.665674920000;1363.6223;4.6700;358.9000;3.79009247;2.50000000;0.83216584;9.68979168;
1791547602999195;1637423385000;40.228228640000;-111.665676600000;1363.8459;4.1700;349.6000;3.79009247;2.50000000;0.87920421;10.70826149;
1791548602524871;1637423386000;40.228260300000;-111.665676670000;1363.8668;3.5200;353.8000;3.79009247;2.50000000;0.83216584;11.34537220;
1791549593425913;1637423387000;40.228286680000;-111.665678700000;1364.1510;2.8900;352.6000;3.79009247;2.50000000;0.82377183;12.04576397;
1791550595191954;1637423388000;40.228309310000;-111.665678720000;1364.0156;2.7000;356.2000;3.79009247;2.50000000;0.83216584;12.73077297;
1791551603419245;1637423389000;40.228339890000;-111.665676650000;1364.0015;3.4000;4.2000;3.79009247;2.50000000;0.84059501;13.06789398;
1791552596726276;1637423390000;40.228378070000;-111.665673870000;1363.9805;4.3600;359.9000;3.79009247;2.50000000;0.88752466;3.62726545;
1791553604852578;1637423391000;40.228422060000;-111.665674980000;1363.6799;4.8300;359.1000;3.79009247;2.50000000;0.83761567;3.76167893;
1791554592355078;1637423392000;40.228472600000;-111.665672390000;1363.8344;5.5100;3.5000;3.79009247;2.50000000;1.09077954;3.94339824;
1791555600650650;1637423393000;40.228526070000;-111.665669120000;1364.2589;5.8500;359.9000;3.79009247;2.50000000;1.14908659;4.11332607;
1791556599163098;1637423394000;40.228586020000;-111.665670000000;1364.3933;6.5100;359.8000;3.79009247;2.50000000;1.13534141;4.26007986;
1791557592452003;1637423395000;40.228642680000;-111.665670490000;1364.7357;6.3700;0.1000;3.79009247;2.50000000;1.17596769;4.32730913;
1791558586217055;1637423396000;40.228710060000;-111.665663130000;1364.2004;6.9300;2.9000;3.79009247;2.50000000;1.10453606;4.33672094;
1791559588991065;1637423397000;40.228772250000;-111.665662750000;1364.0740;6.9200;1.7000;3.79009247;2.50000000;1.12507772;4.38916683;
1791560593757419;1637423398000;40.228841220000;-111.665665070000;1364.1063;7.3300;358.7000;3.79009247;2.50000000;1.12680960;4.38633108;
1791561604727575;1637423399000;40.228906830000;-111.665665130000;1363.9363;7.5600;358.2000;3.79009247;2.50000000;1.10981977;4.32611465;
1791562597262418;1637423400000;40.228974670000;-111.665666230000;1363.8403;7.6300;358.2000;3.79009247;2.50000000;1.21803117;4.30094862;
1791563600406689;1637423401000;40.229046740000;-111.665667080000;1363.8191;7.7600;357.8000;3.79009247;2.50000000;1.08226609;4.21513128;
1791564601854345;1637423402000;40.229118540000;-111.665670480000;1363.1566;7.4400;359.7000;3.79009247;2.50000000;1.42705989;4.33644295;
1791565604418146;1637423403000;40.229184490000;-111.665672130000;1363.5868;7.5500;1.6000;3.79009247;2.50000000;1.09077954;4.17075920;
1791566594809500;1637423404000;40.229257240000;-111.665670820000;1364.3209;7.5800;2.0000;3.79009247;2.50000000;1.09077954;4.12181759;
1791567604094448;1637423405000;40.229326780000;-111.665667760000;1363.9233;7.0300;3.6000;3.79009247;2.50000000;1.10453606;4.10323906;
1791568600256791;1637423406000;40.229393980000;-111.665663400000;1363.8986;7.0300;0.8000;3.79009247;2.50000000;1.15663302;4.12237310;
1791569601914447;1637423407000;40.229449350000;-111.665664080000;1364.4346;6.1800;0.7000;3.79009247;2.50000000;1.11830223;4.17045784;
1791570600006061;1637423408000;40.229500920000;-111.665660900000;1364.0605;5.6500;2.7000;3.79009247;2.50000000;1.08226609;4.20130920;
