TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
580598313592384;1636212439444;40.233643850000;-111.653396560000;1369.8696;0.4600;173.6000;7.17241526;9.88811398;0.27018511;23.17697716;
580599368735613;1636212441000;40.233601670000;-111.653440260000;1368.2821;1.2100;173.0000;5.37607145;7.51137352;0.81541401;6.59826851;
580600370534727;1636212442000;40.233564950000;-111.653460450000;1364.8875;1.2600;173.1000;4.52473927;6.31594896;0.83216584;14.97632694;
580601379396654;1636212443000;40.233527150000;-111.653478020000;1365.2635;2.1600;178.6000;3.92924738;5.52084112;0.92655277;14.22128773;
580602371770143;1636212444000;40.233483090000;-111.653493390000;1365.5029;3.2800;180.2000;3.79009247;5.12538052;0.54405880;6.44972610;
580603384637018;1636212445000;40.233443250000;-111.653505500000;1364.6514;2.7200;179.3000;3.79009247;4.27356958;0.32449961;4.49090767;
580604377023007;1636212446000;40.233412840000;-111.653513120000;1365.7162;2.1800;178.6000;3.79009247;4.06758308;0.18357560;2.90701127;
580605382886548;1636212447000;40.233381120000;-111.653517200000;1366.1138;3.1800;176.7000;3.79009247;3.68084717;0.40224370;4.76585007;
580606383508683;1636212448000;40.233344550000;-111.653518470000;1366.2426;4.1500;175.8000;3.79009247;3.43261528;0.52801514;5.05512524;
580607383095453;1636212449000;40.233292620000;-111.653521010000;1367.1556;5.4900;172.9000;3.79009247;3.26461458;0.43600458;3.11006427;
580608382077589;1636212450000;40.233253030000;-111.653521940000;1365.7349;5.3800;182.6000;3.79009247;3.02577829;0.42201895;3.04178619;
580609381047380;1636212451000;40.233198650000;-111.653516900000;1366.2997;6.5700;177.9000;3.79009247;2.78767419;0.42201895;2.49740076;
580610382388421;1636212452000;40.233138790000;-111.653518460000;1365.9906;6.8100;180.2000;3.79009247;2.66421509;0.33015147;1.80645311;
580611386085608;1636212453000;40.233073200000;-111.653518790000;1365.7112;7.3500;179.7000;3.79009247;2.50000000;0.18027757;0.90841144;
