Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
368941071848986;56.3518;7.0150;1.4884;
368941081848986;56.3518;7.0150;1.4884;
368941093229923;56.3152;7.0028;1.5250;
368941103229923;56.5226;7.0394;1.3786;
368941113229923;56.6202;7.0760;1.2566;
368941123229923;56.6202;7.0272;1.2932;
368941133229923;56.5714;7.0394;1.2322;
368941143229923;56.5470;7.0394;1.2810;
368941153229923;56.5470;7.0638;1.1712;
368941163229923;56.5958;7.1248;1.0004;
368941173229923;56.6934;7.0638;0.9760;
368941183229923;56.6812;7.0638;0.9394;
368941193229923;56.7300;7.0760;0.8784;
368941203229923;56.8398;7.1248;0.7686;
368941213229923;56.9130;7.1126;0.6832;
368941223229923;57.0472;7.1370;0.5002;
368941233229923;57.0960;7.1126;0.5246;
368941243229923;57.0350;7.0638;0.7076;
368941253229923;56.7788;7.1492;0.8784;
368941263229923;56.5348;7.1248;1.1346;
368941273229923;56.0956;7.1004;1.5738;
368941283229923;55.7540;7.1126;1.8788;
368941293229923;55.5344;7.1004;2.1594;
368941303229923;55.2294;7.1370;2.4522;
368941313229923;55.0830;7.1736;2.6474;
368941323229923;55.0464;7.1980;2.5498;
368941333229923;55.1562;7.2224;2.4522;
368941343229923;55.1806;7.3078;2.4400;
368941353229923;55.2782;7.3566;2.4278;
368941363229923;55.3880;7.4054;2.2936;
368941373229923;55.5832;7.4664;2.0984;
368941383229923;55.6564;7.5274;2.0496;
368941393229923;55.7052;7.5396;1.9398;
368941403229923;55.6808;7.5640;1.9764;
368941413229923;55.7174;7.5518;1.8300;
368941423229923;55.9126;7.5762;1.6348;
368941433229923;56.0346;7.5396;1.4030;
368941443229923;56.0834;7.5518;1.3542;
368941453229923;56.0590;7.5518;1.4762;
368941463229923;56.1688;7.5152;1.3542;
368941473229923;56.1566;7.5274;1.4030;
368941483229923;56.2176;7.5274;1.4396;
368941493229923;56.2176;7.4908;1.5128;
368941503229923;56.1078;7.4298;1.5128;
368941513229923;56.1566;7.4542;1.4762;
368941523229923;56.0834;7.4176;1.5372;
368941533229923;55.9248;7.3444;1.6226;
368941543229923;55.8882;7.2834;1.7324;
368941553229923;56.0468;7.2224;1.6226;
368941563229923;56.0834;7.1248;1.6104;
368941573229923;56.0956;7.0638;1.5616;
368941583229923;56.1810;7.0028;1.5372;
368941593229923;56.1932;6.9174;1.5860;
368941603229923;56.2664;6.8076;1.5250;
368941613229923;56.5226;6.7466;1.2932;
368941623229923;56.5348;6.6612;1.2810;
368941633229923;56.4250;6.6368;1.4396;
368941643229923;56.4006;6.5880;1.4640;
368941653229923;56.3762;6.5880;1.6470;
368941663229923;56.2664;6.5270;1.8178;
368941673229923;56.3518;6.5026;1.8422;
368941683229923;56.4494;6.5148;1.8178;
368941693229923;56.4616;6.4904;1.8056;
368941703229923;56.5226;6.4538;1.6958;
368941713229923;56.6690;6.4294;1.5860;
368941723229923;56.6812;6.4050;1.5616;
368941733229923;56.7788;6.3440;1.4884;
368941743229923;56.9008;6.3318;1.4152;
368941753229923;56.9008;6.3074;1.4274;
368941763229923;57.0106;6.2098;1.3054;
368941773229923;57.0716;6.1854;1.3176;
368941783229923;57.1448;6.1366;1.3054;
368941793229923;57.1692;6.0756;1.2444;
368941803229923;57.2424;6.0268;1.2688;
368941813229923;57.2058;5.9780;1.2810;
368941823229923;57.2058;5.9414;1.2810;
368941833229923;57.3278;5.9536;1.0370;
368941843229923;57.3278;5.9536;1.1102;
368941853229923;57.3034;5.9414;1.1468;
368941863229923;57.2302;5.9414;1.2200;
368941873229923;57.0594;5.9048;1.4396;
368941883229923;57.0228;5.8926;1.3786;
368941893229923;57.0716;5.8926;1.2932;
368941903229923;57.2180;5.9170;1.1102;
368941913229923;57.1936;5.8682;1.0980;
368941923229923;57.1814;5.8682;1.0736;
368941933229923;57.2302;5.8804;0.9516;
368941943229923;57.2668;5.8438;0.7930;
368941953229923;57.2302;5.8926;0.7564;
368941963229923;57.1814;5.9048;0.8418;
368941973229923;57.2058;5.8804;0.8418;
368941983229923;56.9740;5.8804;0.9882;
368941993229923;56.7300;5.8438;1.3664;
368942003229923;56.4372;5.8316;1.7568;
368942013229923;56.0834;5.7584;2.0252;
368942023229923;55.9492;5.7340;2.3058;
368942033229923;55.9248;5.6974;2.3668;
368942043229923;55.8150;5.6364;2.5254;
368942053229923;55.6930;5.6120;2.6596;
368942063229923;55.7784;5.5754;2.6840;
368942073229923;55.7174;5.5144;2.6718;
368942083229923;55.6686;5.4534;2.6962;
368942093229923;55.7296;5.4046;2.8182;
368942103229923;55.7052;5.3680;2.9158;
368942113229923;55.6808;5.2948;2.9280;
368942123229923;55.7540;5.2704;2.8304;
368942133229923;55.7174;5.1972;2.9280;
368942143229923;55.6930;5.1118;2.9646;
368942153229923;55.8272;5.0996;2.9158;
368942163229923;56.0468;5.0630;2.7816;
368942173229923;56.2420;5.0752;2.4522;
368942183229923;56.4128;5.0142;2.2692;
368942193229923;56.5470;5.0142;2.1350;
368942203229923;56.6568;4.9898;1.9276;
368942213229923;56.7544;5.0264;1.7934;
368942223229923;56.8520;5.0264;1.8300;
368942233229923;56.8398;5.0264;1.7690;
368942243229923;56.8276;5.0020;1.6470;
368942253229923;56.7666;4.9776;1.8300;
368942263229923;56.7544;4.9898;1.8422;
368942273229923;56.6446;4.9044;1.9398;
368942283229923;56.4982;4.9044;2.2692;
368942293229923;56.4982;4.8556;2.3058;
368942303229923;56.4128;4.8434;2.3302;
368942313229923;56.3518;4.8190;2.4034;
368942323229923;56.4738;4.8312;2.3546;
368942333229923;56.4982;4.7824;2.2570;
368942343229923;56.3640;4.7336;2.4156;
368942353229923;56.5348;4.7946;2.3668;
368942363229923;56.5592;4.7214;2.2448;
368942373229923;56.4982;4.6848;2.2814;
368942383229923;56.5348;4.6482;2.2082;
368942393229923;56.5958;4.5872;2.1106;
368942403229923;56.5104;4.4896;2.2570;
368942413229923;56.4982;4.5262;2.3424;
368942423229923;56.5836;4.5628;2.2326;
368942433229923;56.4128;4.5018;2.3668;
368942443229923;56.4128;4.5506;2.4766;
368942453229923;56.4372;4.5628;2.5864;
368942463229923;56.3030;4.5994;2.7816;
368942473229923;56.2298;4.6360;2.9890;
368942483229923;56.1932;4.7336;3.0622;
368942493229923;55.9736;4.7214;3.3184;
368942503229923;55.7540;4.6970;3.5746;
368942513229923;55.8516;4.7824;3.5136;
368942523229923;55.7906;4.8190;3.4282;
368942533229923;55.8028;4.8190;3.2086;
368942543229923;55.7784;4.8556;3.1232;
368942553229923;55.9004;4.9532;2.9890;
368942563229923;55.8516;4.9654;2.9890;
368942573229923;55.9370;5.0386;2.9036;
368942583229923;56.0590;5.1240;2.8060;
368942593229923;55.9980;5.1484;2.8548;
368942603229923;55.9736;5.1728;3.0622;
368942613229923;55.8638;5.2460;3.1720;
368942623229923;55.8516;5.2338;3.1842;
368942633229923;55.8150;5.2460;3.1842;
368942643229923;55.9614;5.3070;3.0134;
368942653229923;55.9492;5.3680;2.8304;
368942663229923;55.9736;5.4046;2.7694;
368942673229923;56.0590;5.4168;2.6352;
368942683229923;56.3030;5.4168;2.1960;
368942693229923;56.4982;5.4168;2.0496;
368942703229923;56.7422;5.4412;1.8666;
368942713229923;56.8154;5.4046;1.6714;
368942723229923;56.8032;5.3802;1.5738;
368942733229923;57.0350;5.3924;1.5006;
368942743229923;57.1936;5.3436;1.1956;
368942753229923;57.3522;5.3558;1.0126;
368942763229923;57.4010;5.3558;1.0492;
368942773229923;57.5352;5.3436;0.9028;
368942783229923;57.5474;5.3436;0.7442;
368942793229923;57.6328;5.3314;0.7198;
368942803229923;57.6816;5.3070;0.7808;
368942813229923;57.6206;5.1972;0.7198;
368942823229923;57.5718;5.1362;0.6954;
368942833229923;57.5596;5.1240;0.7320;
368942843229923;57.5840;5.0874;0.5978;
368942853229923;57.5962;5.1118;0.5246;
368942863229923;57.5718;5.1362;0.6222;
368942873229923;57.5230;5.1484;0.6588;
368942883229923;57.5230;5.1118;0.5734;
368942893229923;57.6084;5.2094;0.4636;
368942903229923;57.6450;5.2948;0.4636;
368942913229923;57.4986;5.2826;0.6710;
368942923229923;57.4010;5.3436;0.8784;
368942933229923;57.1448;5.3192;1.1224;
368942943229923;57.0838;5.3192;1.1590;
368942953229923;56.9496;5.3558;1.2810;
368942963229923;56.8276;5.3924;1.3908;
368942973229923;56.5958;5.3802;1.6592;
368942983229923;56.4128;5.4168;2.0008;
368942993229923;56.3030;5.4900;2.0008;
368943003229923;56.1322;5.5632;2.0618;
368943013229923;56.1200;5.5754;2.1106;
368943023229923;56.0346;5.6608;2.2936;
368943033229923;55.8394;5.6364;2.5010;
368943043229923;55.7906;5.6608;2.4766;
368943053229923;55.7296;5.7096;2.6108;
368943063229923;55.7662;5.6852;2.4522;
368943073229923;55.9980;5.6852;2.3180;
368943083229923;56.1688;5.6486;2.1960;
