Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
368940965117215;3410.0000;
368941031794090;3446.0000;
368941165097319;3524.0000;
368941231788986;3654.0000;
368941365119923;3656.0000;
368941431786642;3604.0000;
368941565117840;9620.0000;
368941698450809;10933.0000;
368941765117111;4125.0000;
368941898452736;7743.0000;
368941965113778;14828.0000;
368942098447319;14864.0000;
368942165086590;14794.0000;
368942298418257;12813.0000;
368942365112059;4026.0000;
368942498451382;3527.0000;
368942565111069;3345.0000;
368942698439923;3289.0000;
368942765105132;3180.0000;
368942898437632;3062.0000;
368943031768309;3053.0000;
368943098438725;3059.0000;
368943231768465;2974.0000;
368943298433048;2921.0000;
368943431764715;1466.0000;
368943498430236;1462.0000;
368943631737632;1495.0000;
368943698431798;1506.0000;
368943831762007;1450.0000;
368943898428257;2746.0000;
368944031759715;2808.0000;
368944098426225;3138.0000;
368944231758986;3360.0000;
368944298392944;3357.0000;
368944431754611;3317.0000;
368944565091382;3339.0000;
368944631732215;3434.0000;
368944765085809;3545.0000;
368944831749507;3554.0000;
368944965071590;3641.0000;
368945031747736;3889.0000;
368945165078673;4201.0000;
368945231751486;4342.0000;
368945365054819;4663.0000;
368945431750132;5039.0000;
368945565075340;5114.0000;
368945631720757;5061.0000;
368945765048569;4947.0000;
368945898410340;4860.0000;
368945965049819;4760.0000;
368946098407944;3852.0000;
368946165075861;3749.0000;
368946298380757;4753.0000;
368946365069090;4651.0000;
368946498404403;4485.0000;
368946565070965;4380.0000;
368946698404298;4345.0000;
368946765064715;4346.0000;
368946898398569;4344.0000;
368946965038048;4354.0000;
368947098397632;4397.0000;
368947165060392;4410.0000;
368947298367632;4430.0000;
368947431727736;4454.0000;
368947498394090;4456.0000;
368947631698153;4418.0000;
368947698391694;4362.0000;
368947831719819;4330.0000;
368947898394923;4309.0000;
368948031721694;4292.0000;
368948098389507;4284.0000;
