Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
3978875022687388;43.7980;-8.7474;6.1854;
3978875032687388;43.7980;-8.7474;6.1854;
3978875044039783;44.9936;-8.2350;5.4290;
3978875054039783;44.9082;-8.2838;5.2948;
3978875064039783;44.8594;-8.2594;5.2582;
3978875074039783;44.8350;-8.2716;5.3680;
3978875084039783;44.8716;-8.3082;5.3070;
3978875094039783;44.9936;-8.2594;5.1972;
3978875104039783;45.0668;-8.2594;5.1240;
3978875114039783;45.1034;-8.2838;5.0752;
3978875124039783;44.9936;-8.2838;5.0630;
3978875134039783;45.1644;-8.2350;5.0386;
3978875144039783;45.2498;-8.2350;5.0020;
3978875154039783;45.4206;-8.2350;4.8190;
3978875164039783;45.6280;-8.1374;4.7092;
3978875174039783;45.7378;-8.1496;4.5262;
3978875184039783;45.8232;-8.1252;4.4042;
3978875194039783;45.9452;-8.1008;4.2822;
3978875204039783;46.0794;-8.1130;4.1480;
3978875214039783;46.1160;-8.1496;3.9772;
3978875224039783;46.1648;-8.1740;3.8430;
3978875234039783;46.1160;-8.1618;3.7454;
3978875244039783;45.9086;-8.2472;3.7454;
3978875254039783;45.7744;-8.2594;3.9284;
3978875264039783;45.7256;-8.2594;3.9650;
3978875274039783;45.8110;-8.2472;3.9162;
3978875284039783;45.8598;-8.2228;4.0138;
3978875294039783;45.7988;-8.1984;4.1846;
3978875304039783;45.7256;-8.1862;4.4042;
3978875314039783;45.7012;-8.1740;4.5994;
3978875324039783;45.8232;-8.1740;4.7214;
3978875334039783;45.9696;-8.1374;4.6848;
3978875344039783;46.1038;-8.1130;4.5628;
3978875354039783;46.1526;-8.0764;4.5384;
3978875364039783;46.2746;-8.1008;4.3432;
3978875374039783;46.3722;-8.1008;4.2944;
3978875384039783;46.4942;-8.0764;4.1480;
3978875394039783;46.6406;-8.0276;3.9772;
3978875404039783;46.7138;-8.0276;3.8430;
3978875414039783;46.5918;-8.0520;3.9040;
3978875424039783;46.4454;-8.1008;4.1602;
3978875434039783;46.0916;-8.1496;4.6116;
3978875444039783;45.9086;-8.1374;4.8678;
3978875454039783;45.7744;-8.1496;4.9776;
3978875464039783;45.7500;-8.1618;4.9776;
3978875474039783;45.6524;-8.1984;5.0142;
3978875484039783;45.6158;-8.1862;5.0386;
3978875494039783;45.6646;-8.2106;4.9654;
3978875504039783;45.6646;-8.1984;4.9532;
3978875514039783;45.8110;-8.1740;4.6482;
3978875524039783;45.9330;-8.1740;4.4408;
3978875534039783;46.0672;-8.1496;4.1846;
3978875544039783;46.1892;-8.1496;4.0382;
3978875554039783;46.2868;-8.1496;3.8064;
3978875564039783;46.2990;-8.1374;3.6478;
3978875574039783;46.4210;-8.1130;3.4770;
3978875584039783;46.5918;-8.1618;3.1110;
3978875594039783;46.7748;-8.1618;2.8060;
3978875604039783;46.8236;-8.1740;2.6596;
3978875614039783;46.8846;-8.1740;2.4278;
3978875624039783;46.9090;-8.2106;2.2326;
3978875634039783;46.9212;-8.1984;2.1350;
3978875644039783;46.9578;-8.1862;2.0008;
3978875654039783;46.9090;-8.1862;1.8300;
3978875664039783;46.8480;-8.0886;1.7202;
3978875674039783;46.7260;-8.0886;1.7324;
3978875684039783;46.6772;-8.0520;1.5860;
3978875694039783;46.6406;-8.0154;1.5738;
3978875704039783;46.6040;-7.9544;1.5616;
