Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
912943274444966;-0.0059;0.0071;-0.0060;
912943284551268;-0.0059;0.0007;-0.0007;
912943294661789;-0.0016;0.0007;-0.0060;
912943304763351;0.0005;0.0007;-0.0049;
912943314867518;-0.0005;0.0017;-0.0028;
912943324965799;0.0016;-0.0004;0.0004;
912943335061632;-0.0005;-0.0004;0.0004;
912943345187778;-0.0005;-0.0004;0.0015;
912943355277778;0.0005;-0.0015;0.0025;
912943365387570;-0.0005;0.0007;0.0047;
912943375485955;-0.0005;0.0007;0.0079;
912943385594132;-0.0005;0.0017;0.0079;
912943395698560;-0.0027;0.0017;0.0089;
912943405815070;-0.0027;-0.0004;0.0121;
912943415922778;-0.0048;-0.0015;0.0132;
912943426034028;-0.0037;-0.0015;0.0152;
912943436129445;-0.0037;0.0007;0.0152;
912943446237049;-0.0037;-0.0015;0.0152;
912943456345070;-0.0037;0.0007;0.0142;
912943466451945;-0.0027;0.0007;0.0152;
912943476548143;-0.0027;0.0007;0.0162;
912943486658612;-0.0005;0.0007;0.0162;
912943496766945;-0.0037;-0.0004;0.0184;
912943506871632;-0.0037;-0.0004;0.0194;
912943516974393;-0.0016;-0.0004;0.0194;
912943527083195;-0.0059;-0.0025;0.0194;
912943537190330;-0.0069;-0.0004;0.0205;
912943547301737;-0.0080;-0.0004;0.0216;
912943557401372;-0.0059;-0.0004;0.0194;
912943567505435;-0.0059;0.0007;0.0184;
912943577616476;-0.0059;0.0007;0.0194;
912943587742153;-0.0048;0.0017;0.0194;
912943597834445;-0.0048;0.0007;0.0162;
912943607937778;-0.0037;0.0007;0.0184;
912943618047466;-0.0016;-0.0004;0.0173;
912943628146893;-0.0016;-0.0004;0.0162;
912943638252726;-0.0037;-0.0015;0.0152;
912943648352778;-0.0048;-0.0004;0.0162;
912943658470955;-0.0027;-0.0015;0.0142;
912943668573039;-0.0027;-0.0015;0.0111;
912943678701320;-0.0027;-0.0004;0.0111;
912943688813039;-0.0016;-0.0025;0.0079;
912943698895122;-0.0005;-0.0015;0.0057;
912943708993299;-0.0016;0.0007;0.0015;
912943719079862;-0.0005;-0.0004;-0.0007;
912943729260747;-0.0005;-0.0015;-0.0017;
912943739321632;-0.0005;-0.0015;-0.0039;
912943749451945;0.0005;-0.0004;-0.0071;
912943759516007;0.0027;-0.0004;-0.0092;
912943769648976;0.0027;-0.0015;-0.0103;
912943779744549;0.0027;-0.0004;-0.0134;
912943789862205;0.0027;0.0007;-0.0145;
912943799996112;0.0037;-0.0004;-0.0145;
912943810053976;0.0027;-0.0015;-0.0134;
912943820184237;0.0048;-0.0015;-0.0145;
912943830287882;0.0037;-0.0015;-0.0134;
912943840378195;0.0027;-0.0015;-0.0113;
912943850530955;0.0016;-0.0015;-0.0124;
912943860595591;0.0027;-0.0015;-0.0113;
912943870714705;0.0048;-0.0004;-0.0113;
912943880814237;0.0027;-0.0004;-0.0113;
912943890880487;0.0027;-0.0015;-0.0103;
912943901005955;0.0005;-0.0015;-0.0092;
912943911148195;0.0027;-0.0004;-0.0071;
912943921230278;0.0016;-0.0025;-0.0049;
912943931327049;-0.0005;-0.0004;-0.0039;
912943941445903;-0.0016;-0.0004;-0.0028;
912943951552935;-0.0005;-0.0004;-0.0028;
912943961654549;-0.0005;-0.0015;-0.0007;
912943971743820;-0.0005;-0.0004;0.0015;
912943981875487;0.0005;-0.0004;0.0004;
912943991980903;-0.0016;-0.0025;0.0004;
912944002086945;-0.0016;-0.0004;0.0025;
912944012213716;-0.0016;-0.0015;0.0025;
912944022296320;-0.0027;0.0007;0.0036;
912944032399914;-0.0016;-0.0004;0.0047;
912944042510903;-0.0005;-0.0015;0.0047;
912944052643039;-0.0037;-0.0004;0.0047;
912944062738612;-0.0037;-0.0015;0.0057;
912944072838143;-0.0016;0.0007;0.0068;
912944082923976;-0.0027;0.0017;0.0057;
912944093063924;-0.0037;0.0007;0.0036;
912944103166528;-0.0027;0.0007;0.0057;
912944113271216;-0.0016;-0.0015;0.0057;
912944123373247;-0.0016;-0.0004;0.0036;
912944133481424;-0.0016;0.0007;0.0025;
912944143582778;-0.0005;-0.0004;0.0025;
912944153696997;0.0005;-0.0004;0.0004;
912944163795695;-0.0005;-0.0004;0.0004;
912944173899237;0.0027;-0.0015;0.0015;
912944184013351;0.0027;-0.0015;-0.0007;
912944194099497;0.0027;0.0007;-0.0007;
912944204212570;0.0037;-0.0015;0.0004;
912944214327778;0.0027;-0.0015;-0.0007;
912944224425174;0.0037;-0.0004;-0.0017;
912944234535330;0.0037;-0.0004;-0.0028;
912944244646580;0.0027;-0.0004;-0.0049;
912944254746632;0.0016;-0.0004;-0.0049;
912944264860330;0.0016;-0.0004;-0.0060;
912944274967153;0.0016;-0.0004;-0.0071;
912944285074497;0.0005;-0.0004;-0.0060;
912944295178299;0.0005;-0.0004;-0.0060;
912944305280591;0.0005;-0.0015;-0.0071;
912944315401320;0.0016;-0.0015;-0.0071;
912944325505278;0.0016;-0.0015;-0.0060;
912944335589341;0.0027;-0.0004;-0.0071;
912944345712310;0.0027;0.0007;-0.0049;
912944355815591;0.0005;-0.0004;-0.0060;
912944365918872;-0.0005;-0.0004;-0.0060;
912944376011007;-0.0027;-0.0004;-0.0049;
912944386114237;-0.0048;0.0007;-0.0039;
912944396217518;-0.0037;-0.0004;-0.0039;
912944406340799;0.0847;0.0124;-0.0071;
912944416444080;0.0346;-0.0079;-0.0017;
912944426547362;-0.0165;-0.0164;0.0025;
912944436655122;0.0101;-0.0036;-0.0060;
912944446758403;-0.0005;-0.0015;-0.0049;
912944456861685;-0.0304;0.0007;-0.0028;
912944466981372;-0.0272;0.0071;-0.0049;
912944477084653;-0.0282;0.0017;-0.0071;
912944487187935;-0.0229;-0.0047;-0.0081;
912944497303872;-0.0112;-0.0015;-0.0060;
912944507407153;-0.0059;-0.0015;-0.0028;
912944517510487;0.0080;-0.0036;0.0015;
912944527616789;0.0133;0.0007;0.0025;
912944537720070;0.0080;0.0017;0.0015;
912944547823351;0.0027;-0.0015;0.0025;
912944557926476;-0.0005;-0.0015;0.0036;
912944568029757;-0.0037;0.0017;0.0036;
912944578133039;-0.0059;0.0028;0.0057;
912944588259080;-0.0027;0.0017;0.0079;
912944598362362;-0.0016;0.0017;0.0079;
912944608465695;-0.0005;-0.0004;0.0089;
912944618581841;-0.0016;-0.0036;0.0100;
912944628685122;-0.0016;-0.0025;0.0121;
912944638788403;-0.0016;-0.0004;0.0142;
912944648885070;-0.0027;-0.0004;0.0152;
912944658988403;-0.0048;0.0017;0.0173;
912944669091685;-0.0048;0.0017;0.0162;
912944679219497;-0.0037;0.0007;0.0162;
912944689322778;-0.0037;-0.0004;0.0184;
912944699426060;-0.0048;-0.0015;0.0184;
912944709521372;-0.0048;-0.0004;0.0184;
912944719624653;-0.0027;0.0007;0.0173;
912944729727935;-0.0037;-0.0004;0.0162;
912944739862362;-0.0016;-0.0004;0.0152;
912944749965643;-0.0048;0.0017;0.0142;
912944760068924;-0.0048;0.0007;0.0142;
912944770165226;-0.0059;0.0007;0.0132;
912944780268560;-0.0069;0.0007;0.0132;
912944790371789;-0.0027;0.0007;0.0121;
912944800480122;-0.0027;0.0007;0.0100;
912944810583403;-0.0027;-0.0004;0.0100;
912944820686685;-0.0016;-0.0004;0.0100;
912944830822414;-0.0027;-0.0015;0.0089;
912944840925695;-0.0027;0.0007;0.0068;
912944851028976;-0.0027;0.0007;0.0089;
912944861139601;-0.0027;0.0007;0.0057;
912944871242882;-0.0016;0.0017;0.0057;
912944881346164;-0.0016;0.0017;0.0068;
912944891473560;-0.0027;-0.0004;0.0068;
912944901576841;-0.0016;0.0017;0.0068;
912944911680122;-0.0005;0.0017;0.0057;
912944921763872;-0.0005;-0.0004;0.0047;
912944931867153;-0.0016;-0.0004;0.0047;
912944941970435;-0.0027;-0.0004;0.0036;
912944952089810;-0.0027;-0.0004;0.0047;
912944962193091;-0.0016;0.0007;0.0047;
912944972296372;-0.0005;0.0007;0.0047;
912944982404289;-0.0027;0.0007;0.0057;
912944992507570;-0.0027;-0.0004;0.0068;
912945002610851;-0.0005;-0.0004;0.0057;
912945012706476;-0.0016;0.0007;0.0057;
912945022809757;-0.0037;0.0007;0.0068;
912945032913039;-0.0037;-0.0004;0.0068;
912945043041216;-0.0027;-0.0004;0.0068;
912945053144497;-0.0037;0.0017;0.0079;
912945063247778;-0.0027;0.0007;0.0100;
912945073361893;-0.0027;-0.0004;0.0089;
912945083465174;-0.0037;-0.0004;0.0089;
912945093568455;-0.0016;0.0007;0.0100;
912945103682622;-0.0027;0.0017;0.0111;
912945113785903;-0.0027;0.0007;0.0111;
912945123889185;-0.0037;0.0007;0.0100;
912945134011476;-0.0037;0.0017;0.0111;
912945144114757;-0.0048;0.0028;0.0100;
912945154218039;-0.0027;0.0028;0.0100;
912945164321216;-0.0027;0.0017;0.0100;
912945174424497;-0.0048;0.0028;0.0100;
912945184527830;-0.0037;0.0017;0.0089;
912945194638768;-0.0037;0.0017;0.0089;
912945204742049;-0.0027;0.0017;0.0100;
912945214845330;-0.0037;0.0028;0.0100;
912945224952205;-0.0027;0.0007;0.0089;
912945235055487;-0.0027;0.0007;0.0079;
912945245158768;-0.0027;0.0017;0.0089;
912945255275747;-0.0005;0.0007;0.0079;
912945265379028;-0.0005;0.0007;0.0079;
912945275482362;-0.0016;-0.0015;0.0047;
912945285591737;-0.0016;0.0017;0.0036;
912945295694966;-0.0037;0.0028;0.0025;
912945305798247;-0.0016;0.0017;0.0015;
912945315916372;0.0005;0.0007;0.0004;
912945326019653;-0.0005;-0.0004;-0.0007;
912945336116164;-0.0005;-0.0015;-0.0017;
912945346219393;0.0005;-0.0004;-0.0017;
912945356322674;-0.0005;-0.0004;-0.0028;
912945366450226;0.0005;0.0007;-0.0039;
912945376553507;-0.0005;0.0007;-0.0039;
912945386656841;0.0016;0.0007;-0.0049;
912945396762518;0.0229;0.0081;-0.0039;
912945406865799;-0.0069;-0.0057;-0.0049;
912945416969080;-0.0123;-0.0100;-0.0081;
912945427082518;-0.0080;-0.0036;-0.0092;
912945437185799;-0.0016;0.0007;-0.0092;
912945447289080;-0.0037;0.0028;-0.0124;
912945457416580;-0.0048;0.0028;-0.0145;
912945467519862;-0.0005;-0.0004;-0.0156;
912945477623143;0.0027;-0.0047;-0.0166;
912945487724862;0.0059;-0.0036;-0.0156;
912945497828091;0.0059;-0.0036;-0.0103;
912945507931372;0.0069;-0.0047;-0.0092;
912945518040695;0.0069;-0.0015;-0.0103;
912945528143976;0.0048;0.0017;-0.0103;
912945538247257;0.0027;-0.0004;-0.0081;
912945548361893;0.0016;-0.0015;-0.0081;
912945558465226;0.0016;0.0017;-0.0081;
912945568568507;0.0027;0.0007;-0.0092;
912945578721945;0.0027;-0.0004;-0.0081;
912945588825226;0.0027;-0.0004;-0.0071;
912945598928455;0.0005;-0.0015;-0.0060;
912945608989653;0.0005;-0.0025;-0.0060;
912945619092935;0.0016;-0.0004;-0.0081;
912945629196216;0.0016;0.0017;-0.0060;
912945639321789;0.0005;0.0007;-0.0060;
912945649425070;-0.0016;0.0007;-0.0071;
912945659528351;0.0005;-0.0004;-0.0071;
912945669653247;-0.0005;-0.0004;-0.0049;
912945679756528;0.0005;-0.0004;-0.0049;
912945689859810;0.0005;-0.0015;-0.0039;
912945699957882;0.0016;-0.0015;-0.0049;
912945710061164;0.0005;0.0007;-0.0039;
912945720164445;0.0005;0.0007;-0.0049;
912945730283247;-0.0005;-0.0004;-0.0049;
912945740386528;0.0005;0.0017;-0.0049;
912945750489810;0.0005;0.0007;-0.0060;
912945760613976;0.0005;0.0007;-0.0060;
912945770717310;-0.0005;0.0007;-0.0060;
912945780820539;0.0005;0.0007;-0.0049;
912945790918560;0.0016;-0.0015;-0.0060;
912945801021841;-0.0005;-0.0015;-0.0060;
912945811125174;-0.0005;-0.0004;-0.0071;
912945821249914;0.0037;0.0007;-0.0081;
912945831353195;0.0005;0.0007;-0.0071;
912945841456476;0.0005;-0.0004;-0.0071;
912945851549080;0.0016;-0.0004;-0.0103;
912945861652362;0.0027;-0.0015;-0.0103;
912945871755643;0.0027;-0.0015;-0.0092;
912945881887101;0.0027;-0.0004;-0.0092;
912945891990382;0.0027;-0.0004;-0.0113;
912945902093664;0.0048;-0.0015;-0.0092;
912945912197205;0.0048;-0.0015;-0.0092;
912945922300487;0.0048;-0.0015;-0.0092;
912945932403768;0.0016;-0.0015;-0.0092;
912945942533612;0.0016;-0.0015;-0.0081;
912945952636893;0.0016;-0.0015;-0.0081;
912945962740174;-0.0005;-0.0015;-0.0081;
912945972828247;-0.0005;-0.0015;-0.0049;
912945982931528;-0.0005;-0.0015;-0.0049;
912945993034810;0.0005;-0.0025;-0.0049;
912946003152101;0.0016;-0.0025;-0.0049;
912946013255382;0.0027;-0.0015;-0.0049;
912946023358664;0.0016;-0.0004;-0.0039;
912946033471893;0.0016;-0.0004;-0.0039;
912946043575174;0.0005;-0.0015;-0.0028;
912946053678455;-0.0005;0.0007;-0.0017;
912946063806060;-0.0005;-0.0004;-0.0017;
912946073909341;-0.0016;0.0017;0.0004;
912946084012622;-0.0005;0.0007;0.0004;
912946094103039;-0.0005;0.0007;0.0015;
912946104206268;-0.0016;0.0007;0.0025;
912946114309549;-0.0005;-0.0004;0.0015;
912946124441372;-0.0005;-0.0004;0.0015;
912946134544653;0.0005;-0.0015;-0.0007;
912946144647935;-0.0005;-0.0004;0.0004;
912946154754914;0.0005;0.0007;-0.0007;
912946164858195;0.0005;0.0017;-0.0017;
912946174961476;-0.0016;0.0007;-0.0017;
912946185080226;0.0005;-0.0015;-0.0039;
912946195183507;-0.0005;-0.0004;-0.0028;
912946205286789;0.0005;-0.0004;-0.0049;
912946215388247;0.0027;0.0007;-0.0049;
912946225491528;0.0048;-0.0004;-0.0060;
912946235594810;0.0027;-0.0004;-0.0060;
912946245704966;0.0016;-0.0004;-0.0071;
912946255808247;0.0005;-0.0015;-0.0071;
912946265911528;0.0016;-0.0015;-0.0081;
912946276045955;0.0016;-0.0015;-0.0103;
912946286149237;0.0005;-0.0004;-0.0092;
912946296252518;0.0005;-0.0004;-0.0092;
912946306348872;0.0005;-0.0004;-0.0103;
912946316452153;-0.0005;-0.0004;-0.0081;
912946326555435;-0.0005;0.0007;-0.0081;
912946336672987;0.0027;0.0017;-0.0071;
912946346784237;0.0431;0.0060;-0.0092;
912946356897101;0.0240;-0.0047;-0.0060;
912946367002987;-0.0133;-0.0121;-0.0007;
912946377108976;-0.0059;-0.0025;-0.0028;
912946387214914;0.0027;0.0017;0.0004;
912946397301945;-0.0091;0.0028;-0.0017;
912946407407935;-0.0133;0.0049;-0.0017;
912946417513872;-0.0123;0.0017;-0.0028;
912946427617362;-0.0091;-0.0036;-0.0028;
912946437723351;-0.0016;-0.0015;-0.0028;
912946447829289;0.0048;-0.0004;-0.0028;
912946457943299;0.0069;-0.0015;-0.0039;
912946468049289;0.0048;-0.0015;-0.0049;
912946478155226;0.0027;-0.0004;-0.0060;
912946488245278;0.0016;-0.0004;-0.0081;
912946498351268;0.0037;-0.0015;-0.0081;
912946508457205;0.0027;0.0017;-0.0081;
912946518595903;-0.0005;0.0028;-0.0103;
912946528701841;-0.0005;-0.0004;-0.0092;
912946538807830;0.0016;-0.0004;-0.0092;
