Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
3100288409632173;-0.0124;-0.0056;0.0087;
3100288419742381;-0.0103;-0.0067;0.0097;
3100288429833475;-0.0113;-0.0067;0.0140;
3100288439970766;-0.0103;-0.0067;0.0182;
3100288450071808;-0.0081;-0.0077;0.0214;
3100288460146339;-0.0081;-0.0077;0.0214;
3100288470296964;-0.0071;-0.0077;0.0246;
3100288480388527;-0.0039;-0.0099;0.0289;
3100288490480298;-0.0039;-0.0130;0.0310;
3100288500589568;-0.0049;-0.0141;0.0310;
3100288510706339;-0.0039;-0.0141;0.0342;
3100288520823266;-0.0092;-0.0173;0.0374;
3100288530924152;-0.0092;-0.0194;0.0385;
3100288541029673;-0.0124;-0.0184;0.0406;
3100288551128214;-0.0113;-0.0184;0.0417;
3100288561251652;-0.0081;-0.0184;0.0417;
3100288571336131;-0.0081;-0.0194;0.0449;
3100288581460714;-0.0071;-0.0205;0.0459;
3100288591570037;-0.0049;-0.0216;0.0491;
3100288601677381;-0.0049;-0.0216;0.0513;
3100288611780923;-0.0049;-0.0237;0.0545;
3100288621886131;-0.0081;-0.0237;0.0577;
3100288631993214;-0.0103;-0.0248;0.0587;
3100288642100193;-0.0134;-0.0269;0.0587;
3100288652208839;-0.0145;-0.0269;0.0587;
3100288662319464;-0.0166;-0.0258;0.0609;
3100288672425454;-0.0166;-0.0280;0.0619;
3100288682529777;-0.0188;-0.0280;0.0630;
3100288692643735;-0.0188;-0.0280;0.0662;
3100288702749568;-0.0188;-0.0312;0.0672;
3100288712859777;-0.0198;-0.0312;0.0662;
3100288722980454;-0.0188;-0.0312;0.0651;
3100288733074048;-0.0198;-0.0312;0.0683;
3100288743157850;-0.0209;-0.0322;0.0694;
3100288753288527;-0.0209;-0.0322;0.0662;
3100288763390610;-0.0198;-0.0344;0.0662;
3100288773497068;-0.0188;-0.0344;0.0662;
3100288783610610;-0.0188;-0.0333;0.0672;
3100288793717798;-0.0198;-0.0333;0.0672;
3100288803817798;-0.0220;-0.0344;0.0683;
3100288813936704;-0.0220;-0.0322;0.0683;
3100288824043943;-0.0230;-0.0322;0.0683;
3100288834155402;-0.0220;-0.0333;0.0704;
3100288844258527;-0.0198;-0.0333;0.0694;
3100288854367798;-0.0220;-0.0344;0.0726;
3100288864481548;-0.0230;-0.0354;0.0747;
3100288874576131;-0.0220;-0.0365;0.0747;
3100288884683214;-0.0220;-0.0365;0.0747;
3100288894788943;-0.0209;-0.0375;0.0768;
3100288904903631;-0.0198;-0.0375;0.0779;
3100288915018318;-0.0209;-0.0375;0.0768;
3100288925126339;-0.0209;-0.0375;0.0800;
3100288935237954;-0.0209;-0.0397;0.0800;
3100288945333318;-0.0188;-0.0418;0.0811;
3100288955441964;-0.0188;-0.0439;0.0832;
3100288965548110;-0.0220;-0.0461;0.0822;
3100288975672798;-0.0220;-0.0461;0.0843;
3100288985768787;-0.0230;-0.0450;0.0864;
3100288995870610;-0.0241;-0.0439;0.0907;
3100289005987277;-0.0252;-0.0461;0.0960;
3100289016092068;-0.0230;-0.0493;0.1003;
3100289026202693;-0.0166;-0.0535;0.1056;
3100289036312693;0.0047;-0.0589;0.1141;
3100289046418318;0.0441;-0.0631;0.1269;
3100289056520923;0.0835;-0.0706;0.1397;
3100289066614620;0.1197;-0.0770;0.1503;
3100289076724048;0.1453;-0.0834;0.1631;
3100289086831339;0.1623;-0.0908;0.1759;
3100289096940089;0.1730;-0.0961;0.1855;
3100289107047381;0.1794;-0.1004;0.1983;
3100289117167381;0.1836;-0.1047;0.2121;
3100289127278839;0.1868;-0.1057;0.2196;
3100289137376652;0.1804;-0.1057;0.2281;
3100289147484829;0.1730;-0.1079;0.2355;
3100289157594464;0.1655;-0.1132;0.2419;
3100289167696339;0.1591;-0.1174;0.2494;
3100289177806339;0.1549;-0.1196;0.2537;
3100289187912745;0.1612;-0.1196;0.2590;
3100289198012589;0.1815;-0.1196;0.2654;
3100289208121131;0.2124;-0.1196;0.2707;
3100289218232798;0.2497;-0.1206;0.2782;
3100289228361548;0.2838;-0.1217;0.2856;
3100289238462068;0.2987;-0.1238;0.2909;
3100289248550037;0.2880;-0.1292;0.2899;
3100289258665714;0.1634;-0.1473;0.2696;
3100289268771235;-0.0389;-0.1643;0.2675;
3100289278874412;0.0973;-0.1153;0.2899;
3100289288989152;0.2113;-0.0983;0.3080;
3100289299115245;0.2688;-0.0866;0.3091;
3100289309257485;0.3274;-0.0652;0.3091;
3100289319308318;0.3146;-0.0855;0.2984;
3100289329408475;0.2497;-0.1228;0.2835;
3100289339528162;0.2497;-0.1281;0.2814;
3100289349633058;0.3477;-0.1164;0.2824;
3100289359777277;0.4680;-0.1079;0.2771;
3100289369841600;0.5554;-0.1004;0.2686;
3100289379939100;0.6106;-0.0855;0.2590;
3100289390069360;0.6341;-0.0866;0.2409;
3100289400205298;0.6106;-0.1015;0.2174;
3100289410309673;0.5628;-0.0983;0.2015;
3100289420398839;0.5607;-0.0780;0.1834;
3100289430513214;0.5893;-0.0674;0.1610;
3100289440591131;0.5936;-0.0546;0.1429;
3100289450735766;0.5714;-0.0344;0.1216;
3100289460814464;0.5192;-0.0312;0.0992;
3100289470895506;0.4212;-0.0397;0.0747;
3100289481054412;0.3391;-0.0333;0.0555;
3100289491163162;0.3040;-0.0280;0.0385;
3100289501271964;0.2795;-0.0237;0.0268;
3100289511362954;0.2965;-0.0088;0.0204;
3100289521471704;0.3200;-0.0024;0.0140;
3100289531580454;0.3136;-0.0056;0.0023;
3100289541684620;0.2944;-0.0056;-0.0063;
3100289551793370;0.2912;-0.0035;-0.0084;
3100289561902120;0.2262;-0.0205;-0.0201;
3100289572004620;0.0569;-0.0514;-0.0254;
3100289582113370;0.0111;-0.0301;-0.0180;
3100289592222120;0.0920;0.0125;-0.0052;
3100289602327641;0.1431;0.0317;-0.0116;
3100289612436391;0.1708;0.0477;-0.0244;
3100289622545141;0.1783;0.0605;-0.0222;
3100289632659204;0.1634;0.0413;-0.0148;
3100289642767954;0.1644;0.0115;-0.0158;
3100289652876704;0.2028;0.0008;-0.0201;
3100289662979256;0.2348;-0.0035;-0.0233;
3100289673088006;0.2358;-0.0173;-0.0233;
3100289683196756;0.2358;-0.0194;-0.0137;
3100289693299516;0.2454;-0.0088;-0.0020;
3100289703408266;0.2390;-0.0130;0.0023;
3100289713517016;0.2316;-0.0205;0.0055;
3100289723641183;0.2166;-0.0141;0.0140;
3100289733749933;0.1751;-0.0099;0.0236;
3100289743858683;0.1304;-0.0099;0.0289;
3100289753961912;0.1037;-0.0024;0.0332;
3100289764070662;0.0707;0.0008;0.0427;
3100289774179412;0.0260;-0.0056;0.0502;
3100289784261704;-0.0209;-0.0088;0.0555;
3100289794370454;-0.0804;-0.0184;0.0587;
3100289804479204;-0.0900;-0.0322;0.0640;
3100289814590141;-0.0836;-0.0301;0.0822;
3100289824698891;-0.0836;-0.0141;0.0992;
3100289834807641;-0.0783;-0.0024;0.1109;
3100289844915766;-0.0623;-0.0003;0.1152;
3100289855024516;-0.0517;-0.0035;0.1226;
3100289865133266;-0.0442;-0.0013;0.1322;
3100289875242225;-0.0220;-0.0088;0.1375;
3100289885350975;0.0302;-0.0237;0.1365;
3100289895459725;0.1261;-0.0205;0.1365;
3100289905562016;0.2124;-0.0077;0.1439;
3100289915670766;0.2667;0.0051;0.1546;
3100289925779516;0.2475;0.0093;0.1557;
3100289935880923;0.1250;-0.0109;0.1418;
3100289945989673;-0.0485;-0.0429;0.1152;
3100289956098423;-0.1614;-0.0450;0.0971;
3100289966224985;-0.1369;-0.0280;0.0939;
3100289976333735;-0.1379;-0.0248;0.0960;
3100289986442537;-0.1731;-0.0184;0.0939;
3100289996537850;-0.2338;-0.0088;0.0811;
3100290006646600;-0.2764;-0.0173;0.0609;
3100290016755350;-0.2658;-0.0237;0.0470;
3100290026857433;-0.2381;-0.0045;0.0481;
3100290036966183;-0.2306;0.0232;0.0449;
3100290047074933;-0.2221;0.0189;0.0278;
3100290057178162;-0.2061;0.0232;0.0108;
3100290067286912;-0.2093;0.0541;0.0087;
3100290077395662;-0.2146;0.0381;0.0044;
3100290087503423;-0.1816;0.0008;-0.0137;
3100290097612173;-0.1348;0.0051;-0.0244;
3100290107720975;-0.1337;0.0328;-0.0276;
3100290117824100;-0.1497;0.0306;-0.0393;
3100290127932850;-0.1486;0.0200;-0.0585;
3100290138041600;-0.1688;0.0455;-0.0680;
3100290148158370;-0.2104;0.0541;-0.0734;
3100290158267120;-0.2114;0.0157;-0.0883;
3100290168375923;-0.1635;0.0264;-0.0893;
3100290178460975;-0.1646;0.0924;-0.0808;
3100290188569725;-0.1688;0.0988;-0.0744;
3100290198678475;-0.1539;0.0445;-0.0979;
3100290208779412;-0.1688;0.0530;-0.1096;
