Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
582446922560222;-0.0055;0.0111;0.0119;
582446932637254;-0.0065;0.0047;0.0129;
582446942741004;-0.0033;0.0047;0.0119;
582446952874076;-0.0023;0.0057;0.0108;
582446962972722;-0.0044;0.0057;0.0119;
582446973080326;-0.0044;0.0057;0.0108;
582446983189858;-0.0033;0.0057;0.0087;
582446993246941;-0.0044;0.0025;0.0097;
582447003378972;-0.0033;0.0025;0.0076;
582447013478347;-0.0033;0.0047;0.0033;
582447023583347;-0.0044;0.0036;0.0012;
582447033690951;-0.0044;0.0047;-0.0009;
582447043793347;-0.0044;0.0057;-0.0020;
582447053896681;-0.0044;0.0036;-0.0052;
582447064001056;-0.0044;0.0015;-0.0063;
582447074101316;-0.0023;-0.0017;-0.0063;
582447084212514;-0.0023;-0.0028;-0.0095;
582447094318035;-0.0023;-0.0039;-0.0116;
582447104420118;-0.0012;-0.0049;-0.0116;
582447114521368;-0.0023;-0.0049;-0.0137;
582447124614701;-0.0012;-0.0049;-0.0158;
582447134717722;-0.0001;-0.0049;-0.0158;
582447144825743;0.0019;-0.0071;-0.0180;
582447154930639;0.0008;-0.0071;-0.0190;
582447165035066;0.0019;-0.0060;-0.0201;
582447175142722;0.0029;-0.0060;-0.0180;
582447185249285;0.0019;-0.0081;-0.0180;
582447195347826;0.0029;-0.0071;-0.0180;
582447205451264;0.0029;-0.0060;-0.0148;
582447215557618;0.0029;-0.0060;-0.0158;
582447225662722;0.0019;-0.0060;-0.0137;
582447235753139;0.0029;-0.0060;-0.0126;
582447245882931;0.0051;-0.0060;-0.0116;
582447255975743;0.0029;-0.0060;-0.0095;
582447266077722;0.0029;-0.0071;-0.0073;
582447276183556;0.0040;-0.0071;-0.0031;
582447286281264;0.0029;-0.0060;-0.0041;
582447296383035;0.0029;-0.0049;-0.0041;
582447306492931;0.0019;-0.0007;-0.0020;
582447316593139;0.0008;0.0036;-0.0020;
582447326700639;0.0019;0.0036;-0.0020;
582447336793764;0.0008;0.0036;0.0001;
582447346905847;-0.0012;0.0036;0.0023;
582447357009441;-0.0023;0.0004;0.0065;
582447367118868;-0.0023;0.0015;0.0076;
582447377216993;-0.0033;0.0015;0.0097;
582447387322826;-0.0044;0.0036;0.0108;
582447397425639;-0.0012;0.0057;0.0129;
582447407529181;-0.0033;0.0057;0.0129;
582447417637149;-0.0055;0.0057;0.0150;
582447427743139;-0.0055;0.0047;0.0161;
582447437841368;-0.0033;0.0079;0.0172;
582447447934910;-0.0001;0.0089;0.0182;
582447458045014;0.0019;0.0100;0.0214;
582447468151993;0.0083;0.0111;0.0225;
582447478260951;0.0157;0.0121;0.0236;
582447488363139;0.0178;0.0100;0.0225;
582447498512097;0.0168;0.0100;0.0236;
582447508573972;0.0115;0.0100;0.0225;
582447518677410;0.0019;0.0111;0.0214;
582447528778660;-0.0097;0.0111;0.0193;
582447538865691;-0.0119;0.0121;0.0214;
582447548991576;-0.0097;0.0132;0.0236;
582447559087618;-0.0097;0.0142;0.0289;
582447569198347;-0.0108;0.0153;0.0321;
582447579306941;-0.0108;0.0142;0.0353;
582447589404181;-0.0140;0.0174;0.0385;
582447599509649;-0.0150;0.0185;0.0449;
582447609599493;-0.0140;0.0217;0.0481;
582447619691524;-0.0140;0.0238;0.0523;
582447629816056;-0.0182;0.0270;0.0566;
582447639918816;-0.0193;0.0281;0.0619;
582447650019181;-0.0204;0.0302;0.0672;
582447660145066;-0.0204;0.0345;0.0736;
582447670227566;-0.0246;0.0366;0.0800;
582447680341160;-0.0236;0.0366;0.0875;
582447690496264;-0.0246;0.0398;0.0971;
582447700535379;-0.0246;0.0430;0.1035;
582447710637045;-0.0289;0.0462;0.1109;
582447720734597;-0.0289;0.0515;0.1194;
582447730863451;-0.0300;0.0569;0.1269;
582447740950587;-0.0353;0.0601;0.1354;
582447751110691;-0.0353;0.0632;0.1418;
582447761166420;-0.0364;0.0643;0.1482;
582447771262358;-0.0353;0.0664;0.1557;
582447781390587;-0.0289;0.0675;0.1620;
582447791495170;-0.0193;0.0707;0.1706;
582447801575639;-0.0129;0.0771;0.1748;
582447811673243;-0.0119;0.0792;0.1770;
582447821805743;-0.0150;0.0803;0.1802;
582447831903035;-0.0268;0.0814;0.1812;
582447842012722;-0.0385;0.0814;0.1812;
582447852102358;-0.0481;0.0814;0.1812;
582447862212618;-0.0491;0.0814;0.1823;
582447872332670;-0.0481;0.0824;0.1834;
582447882423660;-0.0481;0.0824;0.1834;
582447892550483;-0.0470;0.0835;0.1823;
582447902626889;-0.0470;0.0814;0.1802;
582447912732618;-0.0470;0.0814;0.1812;
582447922842097;-0.0459;0.0814;0.1812;
582447932968712;-0.0470;0.0814;0.1802;
582447943047618;-0.0470;0.0814;0.1780;
582447953155847;-0.0459;0.0792;0.1759;
582447963253868;-0.0438;0.0792;0.1727;
582447973369024;-0.0374;0.0771;0.1706;
582447983461576;-0.0278;0.0750;0.1706;
582447993556264;-0.0214;0.0728;0.1716;
582448003672566;-0.0182;0.0718;0.1716;
582448013773764;-0.0193;0.0728;0.1706;
582448023879285;-0.0193;0.0739;0.1706;
582448033980431;-0.0214;0.0760;0.1738;
582448044081681;-0.0534;0.0675;0.1663;
582448054187879;-0.0790;0.0494;0.1770;
582448064289076;-0.0449;0.0494;0.1727;
582448074390274;-0.0374;0.0696;0.1865;
582448084500587;-0.0289;0.0824;0.1855;
582448094601733;-0.0406;0.0803;0.1695;
582448104702983;-0.0353;0.0675;0.1674;
582448114821056;-0.0310;0.0569;0.1748;
582448124922254;-0.0278;0.0537;0.1802;
582448135023451;-0.0268;0.0558;0.1770;
582448145123399;-0.0268;0.0558;0.1663;
582448155224545;-0.0257;0.0494;0.1589;
582448165325743;-0.0182;0.0430;0.1620;
582448175431681;-0.0129;0.0366;0.1631;
582448185532879;-0.0172;0.0292;0.1578;
582448195634024;-0.0257;0.0228;0.1525;
582448205753399;-0.0640;0.0153;0.1418;
582448215854597;-0.1301;0.0121;0.1290;
582448225955795;-0.1855;0.0068;0.1120;
582448236074545;-0.2260;0.0047;0.0928;
582448246175691;-0.2696;0.0047;0.0779;
582448256276941;-0.3112;0.0036;0.0619;
582448266384389;-0.3453;0.0047;0.0449;
582448276485587;-0.3719;0.0057;0.0300;
582448286586785;-0.3879;0.0036;0.0172;
582448296691108;-0.4028;-0.0039;0.0161;
582448306771629;-0.3921;-0.0092;0.0119;
582448316872826;-0.3676;-0.0092;0.0055;
582448326974024;-0.3431;-0.0134;0.0065;
582448337107722;-0.2963;-0.0156;0.0097;
582448347208920;-0.2569;-0.0156;0.0172;
582448357310118;-0.2292;-0.0177;0.0236;
582448367419962;-0.1993;-0.0284;0.0289;
582448377521160;-0.1589;-0.0379;0.0374;
582448387622358;-0.1312;-0.0337;0.0385;
582448397730170;-0.1194;-0.0156;0.0395;
582448407831368;-0.0907;-0.0081;0.0459;
582448417932566;-0.0587;-0.0113;0.0598;
582448428034441;-0.0459;-0.0081;0.0672;
582448438135639;-0.0449;0.0036;0.0651;
582448448236837;-0.0470;0.0025;0.0704;
582448458363972;-0.0491;0.0015;0.0811;
582448468465222;-0.0470;0.0206;0.0907;
582448478566420;-0.0321;0.0345;0.0981;
582448488667566;0.0168;0.0451;0.1088;
582448498768712;0.1052;0.0941;0.1141;
582448508869962;0.1276;0.0995;0.1216;
582448518975274;0.0839;0.0142;0.1589;
582448529076472;0.1393;-0.0113;0.1674;
582448539177670;0.1489;-0.0529;0.1876;
582448549285639;0.1148;-0.1605;0.2398;
582448559386837;0.1276;-0.1413;0.2324;
582448569488035;0.1212;-0.0593;0.2015;
582448579611264;0.0530;-0.0901;0.2068;
582448589712462;-0.1056;-0.1434;0.2142;
582448599813660;-0.1919;-0.1083;0.1802;
582448609903556;-0.2025;-0.0518;0.1354;
582448620004754;-0.2345;-0.0635;0.1130;
582448630106004;-0.2579;-0.0784;0.0992;
582448640225118;-0.2483;-0.0401;0.0715;
582448650326316;-0.2334;-0.0039;0.0459;
582448660427514;-0.2185;-0.0007;0.0310;
582448670536004;-0.2079;-0.0529;0.0289;
582448680637201;-0.1748;-0.1178;0.0395;
582448690738399;-0.1162;-0.1360;0.0385;
582448700874389;-0.0896;-0.0933;0.0161;
582448710975535;-0.0981;-0.0933;0.0065;
582448721076733;-0.0779;-0.1626;0.0321;
582448731147149;-0.0310;-0.1487;0.0502;
582448741248347;-0.0129;-0.0869;0.0395;
582448751349545;0.0051;-0.0955;0.0289;
582448761466472;0.0285;-0.0710;0.0055;
582448771567670;0.0040;0.0281;-0.0276;
582448781668868;-0.0502;-0.0060;-0.0201;
582448791768920;0.0317;-0.1296;0.0129;
