Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
582446959226681;29.4996;4.4530;-13.8226;
582446969226681;29.4996;4.4530;-13.8226;
582446980613660;39.4426;0.0366;-10.3944;
582446990613660;39.4548;0.0854;-10.4920;
582447000613660;39.3694;0.1098;-10.3700;
582447010613660;39.3694;0.1464;-10.3578;
582447020613660;39.3938;0.1220;-10.3944;
582447030613660;39.4792;0.1342;-10.4676;
582447040613660;39.5890;0.2440;-10.6262;
582447050613660;39.7232;0.3050;-10.7604;
582447060613660;39.7720;0.3050;-10.7360;
582447070613660;39.8452;0.2806;-10.7726;
582447080613660;40.0038;0.2684;-10.9800;
582447090613660;40.1136;0.2928;-11.1508;
582447100613660;40.1746;0.3172;-11.1264;
582447110613660;40.0770;0.2928;-11.0410;
582447120613660;40.0282;0.2440;-11.0166;
582447130613660;39.9794;0.2318;-11.0288;
582447140613660;39.9428;0.1952;-11.1264;
582447150613660;39.9550;0.2318;-11.2118;
582447160613660;39.9306;0.3050;-11.2362;
582447170613660;39.9428;0.2440;-11.1996;
582447180613660;39.9428;0.2318;-11.3094;
582447190613660;40.0892;0.2684;-11.4680;
582447200613660;40.0892;0.2806;-11.3948;
582447210613660;39.9794;0.2928;-11.2362;
582447220613660;39.8208;0.2928;-10.9312;
582447230613660;39.6256;0.2928;-10.6384;
582447240613660;39.4426;0.2440;-10.3578;
582447250613660;39.2840;0.2440;-10.2236;
582447260613660;39.1498;0.2562;-10.0650;
582447270613660;38.8204;0.2806;-9.6746;
582447280613660;38.5520;0.2562;-9.4672;
582447290613660;38.5398;0.2440;-9.4672;
582447300613660;38.5642;0.2440;-9.5526;
582447310613660;38.4544;0.2074;-9.5526;
582447320613660;38.3080;0.1708;-9.6136;
582447330613660;38.1372;0.1830;-9.6258;
582447340613660;38.0518;0.2074;-9.5892;
582447350613660;38.0640;0.1220;-9.7478;
582447360613660;38.0884;0.1220;-9.8088;
582447370613660;37.9298;0.1098;-9.6014;
582447380613660;37.7712;0.0976;-9.5160;
582447390613660;37.7956;0.0854;-9.5526;
582447400613660;37.8322;0.0976;-9.4306;
582447410613660;37.8810;0.0976;-9.3208;
582447420613660;37.9054;0.0976;-9.2720;
582447430613660;38.0030;0.1464;-9.3818;
582447440613660;38.2592;0.1220;-9.6136;
582447450613660;38.4788;0.1586;-9.9430;
582447460613660;38.6252;0.1708;-9.9552;
582447470613660;38.7350;0.2196;-9.9064;
582447480613660;38.7716;0.2318;-9.9430;
582447490613660;38.9302;0.2928;-10.0528;
582447500613660;38.9546;0.2684;-10.0162;
582447510613660;39.1986;0.3050;-10.1626;
582447520613660;39.2108;0.3538;-10.2114;
582447530613660;39.2596;0.3538;-10.1870;
582447540613660;39.4304;0.3294;-10.3822;
582447550613660;39.5646;0.3294;-10.5408;
582447560613660;39.7720;0.3538;-10.6994;
582447570613660;39.8208;0.3294;-10.7726;
582447580613660;39.9550;0.3172;-10.9556;
582447590613660;39.8940;0.2806;-10.9068;
582447600613660;39.8574;0.2196;-10.7970;
582447610613660;39.8086;0.1952;-10.7848;
582447620613660;39.7476;0.1952;-10.7482;
582447630613660;39.7842;0.1586;-10.7604;
582447640613660;39.8208;0.1098;-10.7726;
582447650613660;39.8818;0.0732;-10.7970;
582447660613660;39.9794;0.0976;-10.7970;
582447670613660;39.9306;0.0732;-10.6994;
582447680613660;39.9306;0.1098;-10.7116;
582447690613660;40.0038;0.1220;-10.7360;
582447700613660;40.0404;0.0976;-10.7726;
582447710613660;39.9428;0.0976;-10.6628;
582447720613660;39.8330;0.0610;-10.4798;
582447730613660;39.7110;0.0244;-10.2846;
582447740613660;39.6500;-0.0366;-10.2724;
582447750613660;39.6378;-0.0854;-10.1626;
582447760613660;39.6378;-0.1830;-10.1260;
582447770613660;39.7110;-0.2562;-10.1382;
582447780613660;39.7232;-0.2806;-10.0894;
582447790613660;39.7110;-0.3538;-10.0406;
582447800613660;39.6866;-0.4392;-9.9186;
582447810613660;39.7354;-0.5002;-9.9308;
582447820613660;39.7354;-0.5734;-9.8576;
582447830613660;39.8330;-0.6710;-9.9674;
582447840613660;39.9306;-0.7198;-10.0772;
582447850613660;39.8818;-0.7930;-10.0284;
582447860613660;39.9916;-0.8906;-10.1016;
582447870613660;40.2600;-0.9760;-10.3090;
582447880613660;40.4918;-1.0248;-10.6506;
582447890613660;40.6626;-1.0492;-10.8580;
582447900613660;40.7480;-1.1224;-10.9922;
582447910613660;40.7236;-1.1712;-10.9678;
582447920613660;40.6626;-1.2810;-10.7848;
582447930613660;40.6382;-1.4030;-10.6872;
582447940613660;40.6260;-1.4640;-10.6018;
582447950613660;40.5650;-1.5860;-10.5530;
582447960613660;40.5650;-1.6470;-10.4188;
582447970613660;40.5162;-1.7812;-10.3212;
582447980613660;40.3820;-1.8910;-10.0162;
582447990613660;40.2356;-1.9764;-9.7722;
582448000613660;40.1136;-2.0496;-9.5892;
582448010613660;39.9550;-2.1106;-9.4062;
582448020613660;39.7842;-2.2326;-9.1866;
582448030613660;39.5890;-2.3180;-8.9670;
582448040613660;39.3694;-2.4156;-8.7474;
582448050613660;39.1620;-2.5132;-8.4790;
582448060613660;39.1254;-2.5498;-8.5156;
582448070613660;39.1864;-2.6596;-8.6986;
582448080613660;39.2108;-2.7450;-8.8694;
582448090613660;39.3450;-2.8426;-9.1012;
582448100613660;39.3450;-2.9768;-9.2110;
582448110613660;39.3084;-3.0378;-9.1988;
582448120613660;39.3084;-3.1720;-9.2964;
582448130613660;39.3206;-3.3062;-9.4184;
582448140613660;39.3206;-3.4526;-9.4062;
582448150613660;39.3206;-3.5380;-9.3574;
582448160613660;39.3816;-3.6234;-9.3330;
582448170613660;39.3572;-3.7332;-9.1866;
582448180613660;39.4792;-3.7942;-9.3086;
582448190613660;39.4792;-3.8796;-9.2964;
582448200613660;39.5280;-3.9040;-9.3086;
582448210613660;39.6622;-3.9162;-9.2720;
582448220613660;39.7476;-3.9162;-9.2354;
582448230613660;39.7476;-3.9406;-9.0890;
582448240613660;39.8086;-3.9650;-9.0524;
582448250613660;39.8330;-3.9406;-8.9670;
582448260613660;39.7964;-3.9040;-8.7230;
582448270613660;39.9428;-3.8918;-8.7108;
582448280613660;40.0282;-3.9162;-8.6498;
582448290613660;39.9672;-3.9284;-8.6254;
582448300613660;40.0038;-3.9040;-8.6742;
582448310613660;40.1136;-3.8918;-8.7474;
582448320613660;40.1502;-3.8796;-8.7596;
582448330613660;40.2966;-3.9040;-8.8938;
582448340613660;40.3820;-3.9528;-8.9792;
582448350613660;40.4430;-3.8918;-9.1012;
582448360613660;40.3576;-3.8552;-9.0646;
582448370613660;40.3576;-3.8796;-9.0036;
582448380613660;40.2234;-3.9284;-8.9182;
582448390613660;40.1502;-3.9406;-8.8206;
582448400613660;40.0404;-3.9772;-8.7474;
582448410613660;39.7354;-3.9772;-8.5156;
582448420613660;39.4914;-4.0260;-8.2838;
582448430613660;39.1498;-4.0870;-7.9422;
582448440613660;39.0156;-4.1602;-7.7836;
582448450613660;39.0522;-4.1358;-7.8446;
582448460613660;39.1620;-4.1358;-7.9300;
582448470613660;39.1132;-4.1480;-7.9178;
582448480613660;39.1498;-4.1602;-7.9178;
582448490613660;39.3328;-4.2334;-8.0520;
582448500613660;39.4670;-4.2212;-8.1252;
582448510613660;39.5890;-4.2212;-8.2106;
582448520613660;39.6988;-4.2578;-8.2350;
582448530613660;39.6012;-4.3432;-8.0276;
582448540613660;39.4914;-4.4286;-7.8202;
582448550613660;39.4548;-4.5262;-7.8202;
582448560613660;39.2962;-4.5994;-7.6372;
582448570613660;39.1498;-4.6482;-7.4176;
582448580613660;39.0400;-4.7458;-7.3200;
582448590613660;39.0278;-4.8556;-7.2834;
582448600613660;38.9790;-4.9410;-7.2834;
582448610613660;39.0278;-5.0020;-7.4786;
582448620613660;39.1620;-5.0386;-7.6982;
582448630613660;39.2962;-5.0996;-7.8568;
582448640613660;39.4914;-5.1118;-8.1618;
582448650613660;39.7110;-5.1362;-8.4668;
582448660613660;40.0038;-5.1362;-8.8572;
582448670613660;39.7476;-5.0020;-9.2720;
582448680613660;39.9794;-5.0142;-9.5770;
582448690613660;40.1136;-5.0386;-9.7600;
582448700613660;40.2112;-5.0508;-9.9064;
582448710613660;40.2600;-5.0264;-9.9796;
582448720613660;40.3332;-5.1118;-10.0772;
582448730613660;40.3088;-5.1606;-10.1138;
582448740613660;40.1746;-5.1850;-10.0162;
582448750613660;40.2112;-5.1850;-10.1138;
582448760613660;40.1502;-5.1850;-10.1382;
582448770613660;40.1380;-5.1850;-10.1382;
582448780613660;39.8696;-5.2338;-9.8454;
582448790613660;39.6500;-5.2704;-9.6624;
582448800613660;39.4426;-5.2704;-9.3818;
582448810613660;39.1864;-5.2704;-9.0646;
582448820613660;39.0400;-5.2826;-8.8572;
582448830613660;38.7960;-5.3314;-8.5278;
582448840613660;38.6984;-5.3558;-8.4546;
582448850613660;38.5398;-5.3924;-8.3448;
582448860613660;38.5886;-5.4046;-8.4912;
582448870613660;38.5764;-5.4412;-8.5766;
582448880613660;38.5764;-5.5144;-8.7230;
582448890613660;38.6618;-5.5510;-8.9792;
