Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
78212940817855;37.4540;-10.4432;-10.0772;
78212950817855;37.4540;-10.4432;-10.0772;
78212962147543;37.7834;-10.4798;-9.5404;
78212972147543;37.6980;-10.4310;-9.0524;
78212982147543;37.7224;-10.3700;-8.8938;
78212992147543;37.7956;-10.3090;-8.8694;
78213002147543;37.8688;-10.3212;-8.8206;
78213012147543;38.0518;-10.2724;-8.9792;
78213022147543;38.2714;-10.1992;-8.9792;
78213032147543;38.4910;-10.1382;-8.9792;
78213042147543;38.7350;-10.0650;-9.1500;
78213052147543;38.9058;-10.0162;-9.3818;
78213062147543;38.8814;-10.0040;-9.3574;
78213072147543;38.8692;-10.0040;-9.2842;
78213082147543;38.9790;-9.9430;-9.3696;
78213092147543;38.8448;-9.9552;-9.1866;
78213102147543;38.6984;-9.9552;-8.9670;
78213112147543;38.5642;-9.9308;-8.8328;
78213122147543;38.3568;-9.9430;-8.6864;
78213132147543;38.3080;-9.9308;-8.6498;
78213142147543;38.4178;-9.9308;-8.7596;
78213152147543;38.5520;-9.9186;-9.0158;
78213162147543;38.4910;-9.8942;-9.0280;
78213172147543;38.4788;-9.8942;-9.0524;
78213182147543;38.4910;-9.8820;-9.1378;
78213192147543;38.4422;-9.9064;-9.1134;
78213202147543;38.4788;-9.8698;-9.1012;
78213212147543;38.5642;-9.8332;-9.1988;
78213222147543;38.6374;-9.7722;-9.3208;
78213232147543;38.5642;-9.7478;-9.1500;
78213242147543;38.4910;-9.7600;-9.0402;
78213252147543;38.5032;-9.7478;-8.9548;
78213262147543;38.5154;-9.7478;-8.9304;
78213272147543;38.6008;-9.7234;-8.9060;
78213282147543;38.6008;-9.7234;-8.9670;
78213292147543;38.5154;-9.7112;-8.7840;
78213302147543;38.4422;-9.7478;-8.6010;
78213312147543;38.3446;-9.7234;-8.4302;
78213322147543;38.2958;-9.7112;-8.3814;
78213332147543;38.2470;-9.6868;-8.4058;
78213342147543;38.1250;-9.6746;-8.2228;
78213352147543;37.9908;-9.6868;-8.0642;
78213362147543;37.8078;-9.6624;-7.7714;
78213372147543;37.8078;-9.6624;-7.7104;
78213382147543;37.8444;-9.6380;-7.7470;
78213392147543;37.9054;-9.6136;-7.8080;
78213402147543;38.0030;-9.5892;-7.8812;
78213412147543;38.0884;-9.6380;-7.9666;
78213422147543;38.2470;-9.6258;-8.1984;
78213432147543;38.4422;-9.6258;-8.4790;
78213442147543;38.7472;-9.6746;-8.8572;
78213452147543;38.9302;-9.6746;-9.1256;
78213462147543;39.0888;-9.6868;-9.3208;
78213472147543;39.2840;-9.6990;-9.6136;
78213482147543;39.4548;-9.7234;-9.7844;
78213492147543;39.5158;-9.6868;-9.8210;
78213502147543;39.5402;-9.7356;-9.8210;
78213512147543;39.5280;-9.7234;-9.7844;
78213522147543;39.3938;-9.6746;-9.6746;
78213532147543;39.1254;-9.7356;-9.2842;
78213542147543;38.8814;-9.7966;-8.9914;
78213552147543;38.5398;-9.8820;-8.5278;
78213562147543;38.4178;-9.8576;-8.4180;
78213572147543;38.3202;-9.8820;-8.3204;
78213582147543;38.1372;-9.8698;-8.0886;
78213592147543;38.0030;-9.9186;-7.9056;
78213602147543;37.8810;-10.0040;-7.7348;
78213612147543;38.0030;-10.0162;-7.8934;
78213622147543;38.0274;-9.9796;-7.9788;
78213632147543;38.2470;-9.9430;-8.2228;
78213642147543;38.3324;-9.9918;-8.3570;
78213652147543;38.4788;-10.0162;-8.4912;
78213662147543;38.6984;-10.0040;-8.7596;
78213672147543;38.7594;-9.9918;-8.9182;
78213682147543;38.9912;-9.9796;-9.1744;
78213692147543;39.0278;-10.0040;-9.2720;
78213702147543;39.1498;-10.0528;-9.3696;
78213712147543;39.1620;-10.1382;-9.3452;
78213722147543;39.0766;-10.2114;-9.1866;
78213732147543;38.9668;-10.2236;-9.0890;
78213742147543;38.8448;-10.2968;-8.9182;
78213752147543;38.8082;-10.3334;-8.7718;
78213762147543;38.8204;-10.3456;-8.7718;
78213772147543;38.7472;-10.3456;-8.7230;
78213782147543;38.6740;-10.4066;-8.6620;
78213792147543;38.5886;-10.4310;-8.6254;
78213802147543;38.4910;-10.4676;-8.5888;
78213812147543;38.4788;-10.5530;-8.5034;
78213822147543;38.5276;-10.5530;-8.6254;
78213832147543;38.6130;-10.5896;-8.8328;
78213842147543;38.5886;-10.6994;-8.8572;
78213852147543;38.7716;-10.7970;-9.1012;
78213862147543;38.8448;-10.8702;-9.2354;
78213872147543;39.0156;-10.9556;-9.4794;
78213882147543;39.1864;-11.0288;-9.6868;
78213892147543;39.3572;-11.0654;-9.9674;
78213902147543;39.4548;-11.1386;-10.1626;
78213912147543;39.5524;-11.2362;-10.2602;
78213922147543;39.6622;-11.3216;-10.4676;
78213932147543;39.6500;-11.4192;-10.5042;
78213942147543;39.7476;-11.4802;-10.6628;
78213952147543;39.6988;-11.5534;-10.6506;
78213962147543;39.6134;-11.6388;-10.6262;
78213972147543;39.5524;-11.7364;-10.5530;
78213982147543;39.4304;-11.8584;-10.4920;
78213992147543;39.2352;-11.9438;-10.3090;
78214002147543;39.0278;-11.9926;-10.1016;
78214012147543;38.7960;-12.0170;-9.9430;
78214022147543;38.5032;-12.1024;-9.7478;
78214032147543;38.4544;-12.1756;-9.7600;
78214042147543;38.3324;-12.1878;-9.7356;
