TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
78214063450820;1653746112733;40.237911360000;-111.677109090000;1349.9315;0.3500;4.1000;6.64732981;11.25801086;0.83630139;5.57428837;
78215829492330;1653746115000;40.237918850000;-111.677017810000;1367.9471;1.5500;0.4000;3.79009247;2.70857000;1.07377839;8.33907986;
78216841517694;1653746116000;40.237944710000;-111.677016830000;1369.2756;2.6800;350.6000;3.79009247;2.65916371;1.08226609;13.17499828;
78217842265142;1653746117000;40.237979000000;-111.677011160000;1369.8994;3.7900;355.1000;3.79009247;2.50000000;1.12004459;16.59140015;
78218822734308;1653746118000;40.238025640000;-111.677018130000;1370.3386;4.9300;352.5000;3.79009247;2.50000000;0.05000000;0.40185788;
78219845632172;1653746119000;40.238074170000;-111.677026100000;1369.5419;5.2500;356.0000;3.79009247;2.50000000;1.12507772;12.05744839;
78220843178734;1653746120000;40.238127280000;-111.677025550000;1369.3485;6.1300;1.3000;3.79009247;2.50000000;0.27586228;2.12564135;
78221835972797;1653746121000;40.238184170000;-111.677024160000;1369.6278;6.6000;3.4000;3.79009247;2.50000000;0.27586228;1.98732698;
78222835537067;1653746122000;40.238253730000;-111.677024050000;1369.6409;7.3300;357.2000;3.79009247;2.50000000;0.05830952;0.34758696;
78223840018317;1653746123000;40.238319310000;-111.677036230000;1369.2074;7.4400;349.3000;3.79009247;2.50000000;0.05656854;0.35230851;
78224829056233;1653746124000;40.238391310000;-111.677048030000;1368.7615;7.8100;350.6000;3.79009247;2.50000000;0.05000000;0.31064326;
78225836614826;1653746125000;40.238460030000;-111.677060420000;1368.6714;7.8700;351.8000;3.79009247;2.50000000;0.15000001;0.76378822;
78226822022170;1653746126000;40.238528600000;-111.677055840000;1368.9225;7.6000;4.7000;3.79009247;2.50000000;0.36124784;2.07809281;
78227836657846;1653746127000;40.238601670000;-111.677042980000;1369.0796;8.0200;9.9000;3.79009247;2.50000000;0.26870057;1.57216632;
78228835176492;1653746128000;40.238674150000;-111.677035560000;1368.8790;7.9200;4.1000;3.79009247;2.50000000;0.06403124;0.36918670;
78229840622950;1653746129000;40.238746300000;-111.677032970000;1369.2156;7.8300;1.5000;3.79009247;2.50000000;0.11401755;0.62032086;
78230838344252;1653746130000;40.238820760000;-111.677028140000;1369.1073;8.0200;2.4000;3.79009247;2.50000000;0.11401755;0.61469370;
78231839332637;1653746131000;40.238894130000;-111.677031430000;1369.1614;7.8000;359.7000;3.79009247;2.50000000;0.05000000;0.31569546;
78232837354876;1653746132000;40.238959170000;-111.677032820000;1368.9253;6.9400;0.5000;3.79009247;2.50000000;0.05656854;0.39995241;
78233836655761;1653746133000;40.239024900000;-111.677030980000;1368.9386;7.2500;1.7000;3.79009247;2.50000000;0.05656854;0.36464351;
78234838686594;1653746134000;40.239091630000;-111.677029130000;1369.0764;7.5500;359.6000;3.79009247;2.50000000;1.05999994;3.15363312;
78235839068833;1653746135000;40.239159150000;-111.677029590000;1368.8524;7.8100;0.4000;3.79009247;2.50000000;1.03464973;5.31969213;
78236837515760;1653746136000;40.239228740000;-111.677025860000;1368.9281;7.8200;2.5000;3.79009247;2.50000000;1.03730416;4.69759417;
78237839140551;1653746137000;40.239299000000;-111.677024780000;1368.7015;7.8400;356.6000;3.79009247;2.50000000;1.04847503;4.26607704;
78238837012321;1653746138000;40.239364890000;-111.677028180000;1368.2723;7.3000;355.0000;3.79009247;2.50000000;1.00124919;4.10508394;
78239843439196;1653746139000;40.239424530000;-111.677030920000;1368.5082;6.6100;1.1000;3.79009247;2.50000000;1.01788998;3.91482759;
78240844057633;1653746140000;40.239475250000;-111.677031560000;1368.7623;5.7900;0.2000;3.79009247;2.50000000;0.99864906;3.97860813;
78241840649872;1653746141000;40.239521290000;-111.677031840000;1368.6331;5.1100;4.4000;3.79009247;2.50000000;1.00124919;3.62065983;
78242836697737;1653746142000;40.239564860000;-111.677030840000;1368.8905;4.5200;2.3000;3.79009247;2.50000000;0.94201910;3.78676605;
78243844822788;1653746143000;40.239598090000;-111.677030420000;1369.0404;3.6000;6.1000;3.79009247;2.50000000;0.94999999;3.70814800;
78244845073100;1653746144000;40.239623040000;-111.677029500000;1369.2808;2.8000;359.5000;3.79009247;2.50000000;1.00124919;4.08931398;
78245835375548;1653746145000;40.239640850000;-111.677025760000;1369.1716;1.8000;3.2000;3.79009247;2.50000000;0.96834910;4.44443607;
78246839691485;1653746146000;40.239647160000;-111.677021800000;1369.0179;0.7700;11.4000;3.79009247;2.50000000;0.99045444;4.86047411;
78247839357787;1653746147000;40.239644570000;-111.677024460000;1369.0232;0.0000;-3000.0000;3.79009247;2.50000000;1.12004459;-1.00000000;
