Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
79393156092360;20.3618;-18.0926;-1.7568;
79393166092360;20.3618;-18.0926;-1.7568;
79393177519860;19.9836;-18.0316;-1.1590;
79393187519860;19.8616;-18.0194;-1.0736;
79393197519860;19.9104;-18.0194;-1.0370;
79393207519860;19.8860;-17.9706;-1.0370;
79393217519860;19.8128;-17.9828;-0.9760;
79393227519860;19.8372;-17.9950;-0.9150;
79393237519860;19.7396;-18.0316;-0.7564;
79393247519860;19.7396;-18.0316;-0.6710;
79393257519860;19.8128;-18.0682;-0.8906;
79393267519860;19.8006;-18.0682;-0.8540;
79393277519860;19.7030;-18.0926;-0.8052;
79393287519860;19.6786;-18.1170;-0.6832;
79393297519860;19.6298;-18.1170;-0.5368;
79393307519860;19.5810;-18.1170;-0.5490;
79393317519860;19.6054;-18.0560;-0.5978;
79393327519860;19.6176;-17.9828;-0.5856;
79393337519860;19.6908;-17.9584;-0.6588;
79393347519860;19.8250;-17.9706;-0.8540;
79393357519860;19.9348;-17.9340;-0.8662;
79393367519860;20.1178;-17.9096;-1.0858;
79393377519860;20.3130;-17.9096;-1.3664;
79393387519860;20.4594;-17.8486;-1.5006;
79393397519860;20.5570;-17.8242;-1.5250;
79393407519860;20.6058;-17.8364;-1.6104;
79393417519860;20.6058;-17.8364;-1.5006;
79393427519860;20.4960;-17.7998;-1.2566;
79393437519860;20.5570;-17.7998;-1.4152;
79393447519860;20.5448;-17.7754;-1.4884;
79393457519860;20.6058;-17.7388;-1.5738;
79393467519860;20.5448;-17.7144;-1.5372;
79393477519860;20.5570;-17.7144;-1.5738;
79393487519860;20.8376;-17.6656;-1.9276;
79393497519860;20.8620;-17.5924;-1.9032;
79393507519860;21.0206;-17.5680;-2.0496;
79393517519860;20.9718;-17.4704;-1.9764;
79393527519860;20.9718;-17.3850;-1.8300;
79393537519860;21.0572;-17.3240;-1.8666;
79393547519860;21.1914;-17.2508;-1.9032;
79393557519860;21.2890;-17.1532;-1.9764;
79393567519860;21.1060;-17.1044;-1.6958;
79393577519860;21.1914;-17.0434;-1.7690;
79393587519860;21.2036;-16.9702;-1.6714;
79393597519860;21.1670;-16.9458;-1.5372;
79393607519860;21.1914;-16.9214;-1.5250;
79393617519860;21.0816;-16.8238;-1.3176;
79393627519860;21.0450;-16.7872;-1.2444;
79393637519860;21.0328;-16.7628;-1.1712;
79393647519860;21.0816;-16.7018;-1.1590;
79393657519860;21.1304;-16.6042;-1.1102;
79393667519860;21.1548;-16.5554;-1.2078;
79393677519860;21.2280;-16.4944;-1.3054;
79393687519860;21.2768;-16.4456;-1.3664;
79393697519860;21.3012;-16.4456;-1.4030;
79393707519860;21.3622;-16.3968;-1.4030;
79393717519860;21.3012;-16.3358;-1.2566;
79393727519860;21.1792;-16.3236;-0.9638;
79393737519860;21.0816;-16.2992;-0.8174;
79393747519860;21.0328;-16.1894;-0.6710;
79393757519860;20.9718;-16.0918;-0.4392;
79393767519860;20.7522;-16.0430;-0.0366;
79393777519860;20.7644;-15.9942;0.1342;
79393787519860;20.7400;-15.9454;0.1830;
79393797519860;20.7400;-15.9088;0.3050;
79393807519860;20.7034;-15.8600;0.2928;
79393817519860;20.6668;-15.7746;0.3904;
79393827519860;20.6302;-15.7502;0.5368;
79393837519860;20.7156;-15.7258;0.4636;
79393847519860;20.9474;-15.6648;0.2440;
79393857519860;20.9718;-15.5550;0.1830;
79393867519860;20.9840;-15.5550;0.1830;
79393877519860;21.0694;-15.5062;0.0732;
79393887519860;21.1182;-15.4452;0.1220;
79393897519860;21.2402;-15.4818;0.0122;
79393907519860;21.4354;-15.4940;-0.1830;
79393917519860;21.5696;-15.4574;-0.3538;
79393927519860;21.5940;-15.4452;-0.3660;
79393937519860;21.6794;-15.4696;-0.4148;
79393947519860;21.7404;-15.4208;-0.4026;
79393957519860;21.7160;-15.4086;-0.4270;
79393967519860;21.8258;-15.3842;-0.5856;
79393977519860;21.8136;-15.3232;-0.4880;
79393987519860;21.7770;-15.2866;-0.4270;
79393997519860;21.8014;-15.2988;-0.4270;
79394007519860;21.8868;-15.2866;-0.4880;
79394017519860;21.9234;-15.2744;-0.5246;
79394027519860;21.9112;-15.2744;-0.5246;
79394037519860;22.0576;-15.2378;-0.5734;
79394047519860;22.1064;-15.2500;-0.6344;
79394057519860;22.1918;-15.2988;-0.8052;
79394067519860;22.1308;-15.2988;-0.7442;
79394077519860;21.9966;-15.2866;-0.6466;
79394087519860;21.9234;-15.2500;-0.5124;
79394097519860;21.7892;-15.2622;-0.3172;
79394107519860;21.8258;-15.2622;-0.3172;
79394117519860;21.7404;-15.2378;-0.2440;
79394127519860;21.6184;-15.1768;-0.0122;
79394137519860;21.5818;-15.1280;0.0488;
79394147519860;21.6184;-15.1036;0.0488;
79394157519860;21.5940;-15.0060;0.1586;
79394167519860;30.2560;-14.5790;-1.8544;
79394177519860;30.2682;-14.5424;-1.9032;
79394187519860;30.0974;-14.5180;-1.7202;
79394197519860;29.9266;-14.5546;-1.5616;
79394207519860;29.7802;-14.5912;-1.4762;
79394217519860;29.8168;-14.5912;-1.4396;
79394227519860;29.7680;-14.6400;-1.4396;
79394237519860;29.8046;-14.7254;-1.5128;
79394247519860;29.7070;-14.7742;-1.3908;
79394257519860;29.7192;-14.7864;-1.4640;
79394267519860;29.8168;-14.8108;-1.6470;
79394277519860;29.8900;-14.7864;-1.8056;
79394287519860;30.0974;-14.7620;-2.1106;
79394297519860;30.1828;-14.7498;-2.3058;
79394307519860;30.4390;-14.7620;-2.6474;
79394317519860;30.6220;-14.7620;-2.8792;
79394327519860;30.8782;-14.7376;-3.2940;
79394337519860;31.0978;-14.7254;-3.5502;
79394347519860;31.2686;-14.7620;-3.7332;
79394357519860;31.4150;-14.7742;-3.9040;
79394367519860;31.5736;-14.8230;-4.1480;
79394377519860;31.6712;-14.8474;-4.4042;
79394387519860;31.7566;-14.8352;-4.4896;
79394397519860;31.8542;-14.8108;-4.6726;
