TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
81598562324790;1653749497224;40.242294750000;-111.682165920000;1359.6589;0.3000;357.9000;6.32115364;8.81352615;0.54203320;29.27110100;
81599828817185;1653749499000;40.242280960000;-111.682152260000;1362.7034;1.2800;200.3000;4.66556025;6.36487865;1.08226609;9.42671490;
81600829496560;1653749500000;40.242259440000;-111.682143590000;1364.2290;2.7600;182.4000;4.01303291;5.45906496;0.16401219;2.50300407;
81601841667549;1653749501000;40.242230150000;-111.682135170000;1364.6729;4.0300;195.7000;3.79009247;4.51634407;0.25059929;1.99008727;
81602839603486;1653749502000;40.242193330000;-111.682110510000;1366.1365;5.1300;198.6000;3.79009247;3.63668299;0.24186774;1.51373780;
81603842962235;1653749503000;40.242145540000;-111.682116890000;1366.3146;5.9200;188.4000;3.79009247;3.13766718;0.19416487;1.23683381;
81604841256923;1653749504000;40.242094680000;-111.682120330000;1366.2970;6.4200;185.8000;3.79009247;2.87412477;0.20808652;1.20989573;
81605837469162;1653749505000;40.242042130000;-111.682125500000;1366.1935;6.2600;185.4000;3.79009247;2.78938317;0.08062258;0.48557180;
81606839442338;1653749506000;40.241974910000;-111.682134880000;1367.4407;7.1400;182.6000;3.79009247;2.62275362;0.17000000;0.78741324;
81607827393588;1653749507000;40.241913920000;-111.682133060000;1367.7777;7.4500;179.3000;3.79009247;2.50000000;0.17000000;0.71426487;
81608831041400;1653749508000;40.241844170000;-111.682133250000;1368.0814;7.6700;179.9000;3.79009247;2.50000000;0.06708204;0.29455382;
81609836424212;1653749509000;40.241778450000;-111.682129730000;1368.2197;7.4500;177.8000;3.79009247;2.50000000;0.06708204;0.29749975;
81610839121399;1653749510000;40.241713110000;-111.682124910000;1368.2485;7.3000;177.0000;3.79009247;2.50000000;0.07615773;0.30820885;
81611836126243;1653749511000;40.241652330000;-111.682126540000;1368.0950;6.8300;180.8000;3.79009247;2.50000000;0.66287255;5.22256041;
81612844075357;1653749512000;40.241584930000;-111.682130470000;1368.1222;6.9400;182.5000;3.79009247;2.50000000;0.65734315;5.13698626;
81613836571346;1653749513000;40.241527570000;-111.682133890000;1368.1053;6.8800;182.5000;3.79009247;2.50000000;0.06708204;0.32208601;
81614841629210;1653749514000;40.241469000000;-111.682129010000;1369.0122;6.7300;177.7000;3.79009247;2.50000000;0.06708204;0.33168155;
81615838975304;1653749515000;40.241407740000;-111.682121120000;1368.4352;6.7200;175.8000;3.79009247;2.50000000;0.06708204;0.31038079;
81616852371710;1653749516000;40.241348330000;-111.682118220000;1368.3958;6.6700;182.3000;3.79009247;2.50000000;0.17000000;0.84166360;
81617842781918;1653749517000;40.241288490000;-111.682115720000;1368.1770;6.6000;179.4000;3.79009247;2.50000000;0.17000000;0.84611499;
81618844300563;1653749518000;40.241226970000;-111.682119740000;1368.0856;6.5400;179.9000;3.79009247;2.50000000;0.05830952;0.29756474;
81619835970094;1653749519000;40.241172180000;-111.682120660000;1368.2111;6.1300;179.6000;3.79009247;2.50000000;0.06708204;0.33436733;
81620836336135;1653749520000;40.241117830000;-111.682119060000;1368.4229;6.3100;178.2000;3.79009247;2.50000000;0.14764823;0.81337732;
81621841926395;1653749521000;40.241059990000;-111.682117900000;1368.4330;6.3000;178.8000;3.79009247;2.50000000;0.16124515;0.83420503;
81622839535457;1653749522000;40.241003380000;-111.682116030000;1368.3323;6.3500;179.2000;3.79009247;2.50000000;0.08944272;0.41377985;
81623845545613;1653749523000;40.240943530000;-111.682116670000;1368.1486;6.4600;177.9000;3.79009247;2.50000000;0.07615773;0.39389950;
81624839604207;1653749524000;40.240885320000;-111.682109850000;1368.0641;6.2500;175.2000;3.79009247;2.50000000;1.08558738;9.07281399;
81625844327956;1653749525000;40.240833600000;-111.682101930000;1368.2561;5.8900;178.1000;3.79009247;2.50000000;1.08226609;5.09184933;
81626856887070;1653749526000;40.240788030000;-111.682101990000;1368.3756;5.2100;189.0000;3.79009247;2.50000000;1.08558738;7.78614235;
81627847635143;1653749527000;40.240743760000;-111.682109280000;1368.5892;4.7600;191.5000;3.79009247;2.50000000;1.07703292;9.71013451;
81628839534466;1653749528000;40.240705090000;-111.682111420000;1368.5437;4.1600;189.7000;3.79009247;2.50000000;1.41823840;11.86715889;
81629843820767;1653749529000;40.240685600000;-111.682108620000;1368.1101;2.6200;189.6000;3.79009247;2.50000000;1.11139548;14.52534008;
81630847963215;1653749530000;40.240666950000;-111.682111840000;1367.9478;2.0900;174.3000;3.79009247;2.50000000;1.10276926;8.59333611;
81631849234777;1653749531000;40.240657070000;-111.682110120000;1367.9988;1.3100;173.9000;3.79009247;2.50000000;1.11830223;9.88238430;
81632842999047;1653749532000;40.240654880000;-111.682107610000;1367.8073;0.4700;161.8000;3.79009247;2.50000000;1.10276926;11.22562790;
