Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
1795608616262718;18.6294;3.8674;13.8348;
1795608626262718;18.6294;3.8674;13.8348;
1795608637610426;18.7636;3.9528;13.9812;
1795608647610426;18.8490;3.9528;14.1398;
1795608657610426;18.8490;4.0016;14.1642;
1795608667610426;18.8612;3.9528;14.0910;
1795608677610426;18.9588;4.0138;13.8714;
1795608687610426;19.2150;4.0138;13.5176;
1795608697610426;19.5322;4.0504;13.0296;
1795608707610426;19.8250;4.0626;12.6514;
1795608717610426;20.1422;4.0992;12.2732;
1795608727610426;20.3618;4.1480;11.9438;
1795608737610426;20.5204;4.1114;11.7242;
1795608747610426;20.7156;4.1724;11.5046;
1795608757610426;20.8132;4.1358;11.4924;
1795608767610426;20.7522;4.1724;11.5656;
1795608777610426;20.7522;4.1602;11.8218;
1795608787610426;20.7766;4.1968;11.7852;
1795608797610426;20.7034;4.1602;11.7486;
1795608807610426;20.7888;4.1480;11.6388;
1795608817610426;20.9230;4.1846;11.4436;
1795608827610426;21.0328;4.1724;11.3094;
1795608837610426;21.1060;4.1724;11.1508;
1795608847610426;21.3134;4.1480;10.8214;
1795608857610426;21.3866;4.1358;10.5652;
1795608867610426;21.4842;4.1358;10.5774;
1795608877610426;21.5208;4.2090;10.5896;
1795608887610426;21.4964;4.1846;10.6384;
1795608897610426;21.4110;4.1968;10.7970;
1795608907610426;21.3378;4.2334;10.9800;
1795608917610426;21.2402;4.2090;11.1630;
1795608927610426;21.0572;4.1602;11.4558;
1795608937610426;20.8864;4.1968;11.7242;
1795608947610426;20.5814;4.1236;11.9560;
1795608957610426;20.3740;4.0138;12.0902;
1795608967610426;20.0812;3.9040;12.1634;
1795608977610426;19.8860;3.7820;12.2366;
1795608987610426;19.6908;3.6600;12.2732;
1795608997610426;19.5200;3.5502;12.2610;
1795609007610426;19.4102;3.4648;12.4928;
1795609017610426;19.3614;3.2940;12.4806;
1795609027610426;19.2760;3.2208;12.6026;
1795609037610426;19.2516;3.1354;12.9320;
1795609047610426;19.1906;3.0500;13.2492;
1795609057610426;19.1418;2.9280;13.4444;
1795609067610426;19.0808;2.8914;13.7616;
1795609077610426;19.0564;2.8182;14.1642;
1795609087610426;18.8368;2.6840;14.4692;
1795609097610426;18.7270;2.6596;14.9328;
1795609107610426;18.8612;2.5498;15.1646;
1795609117610426;18.7880;2.4034;15.3964;
1795609127610426;18.8002;2.3424;15.6160;
1795609137610426;18.9588;2.2692;15.8234;
1795609147610426;19.1174;2.1472;15.8112;
1795609157610426;19.3004;2.0252;15.7868;
1795609167610426;19.4834;1.9032;15.9332;
1795609177610426;19.5688;1.7446;15.9820;
1795609187610426;19.5688;1.6104;16.1406;
1795609197610426;19.6664;1.5738;16.1650;
1795609207610426;19.6298;1.4152;16.3114;
1795609217610426;19.3736;1.2688;16.6896;
1795609227610426;19.2150;1.1224;17.0312;
1795609237610426;19.1906;0.9760;17.2386;
1795609247610426;19.0320;0.8540;17.3240;
1795609257610426;18.9344;0.6954;17.5558;
1795609267610426;18.8246;0.5246;17.7144;
1795609277610426;18.6782;0.3294;17.8852;
1795609287610426;18.8246;0.1342;17.8974;
1795609297610426;18.9710;0.0000;17.7876;
1795609307610426;18.9100;-0.2684;17.8852;
1795609317610426;18.8124;-0.5612;18.0316;
1795609327610426;18.8612;-0.8418;18.1170;
1795609337610426;18.7636;-1.2200;18.2024;
1795609347610426;18.5928;-1.5982;18.4220;
1795609357610426;18.4464;-2.0008;18.7148;
