Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
915016479533183;52.2160;-2.3546;-9.6258;
915016489533183;52.2160;-2.3546;-9.6258;
915016501028183;52.0818;-2.3912;-9.3574;
915016511028183;51.9110;-2.5132;-9.4184;
915016521028183;51.8012;-2.5742;-9.2964;
915016531028183;51.5938;-2.5742;-9.0768;
915016541028183;51.4840;-2.6108;-8.9182;
915016551028183;51.3620;-2.6230;-8.7596;
915016561028183;51.1790;-2.6474;-8.5400;
915016571028183;50.9350;-2.6962;-8.2350;
915016581028183;50.7520;-2.6962;-8.0520;
915016591028183;50.6422;-2.6596;-7.7714;
915016601028183;50.5202;-2.6352;-7.5274;
915016611028183;50.4958;-2.6474;-7.4908;
915016621028183;50.4348;-2.5986;-7.4420;
915016631028183;50.2884;-2.6230;-7.2712;
915016641028183;50.2762;-2.5864;-7.2834;
915016651028183;50.2762;-2.5864;-7.2590;
915016661028183;50.2518;-2.6352;-7.3322;
915016671028183;50.1908;-2.7450;-7.3078;
915016681028183;50.1542;-2.7450;-7.4054;
915016691028183;50.2884;-2.6840;-7.5640;
915016701028183;50.3860;-2.6962;-7.6494;
915016711028183;50.5812;-2.6352;-8.0520;
915016721028183;50.6788;-2.6840;-8.1740;
915016731028183;50.8130;-2.6596;-8.3814;
915016741028183;50.8984;-2.6230;-8.4180;
915016751028183;51.0082;-2.5132;-8.5644;
915016761028183;51.0936;-2.5376;-8.5888;
915016771028183;51.1424;-2.5742;-8.5644;
915016781028183;51.2156;-2.5620;-8.6742;
915016791028183;51.3376;-2.5620;-8.6498;
915016801028183;51.4230;-2.5742;-8.6620;
915016811028183;51.4840;-2.6108;-8.8084;
915016821028183;51.6792;-2.6230;-8.9914;
915016831028183;51.9232;-2.6108;-9.2232;
915016841028183;52.0940;-2.5620;-9.4550;
915016851028183;52.2282;-2.5254;-9.5648;
915016861028183;52.2770;-2.5010;-9.4794;
915016871028183;52.2892;-2.5498;-9.4916;
915016881028183;52.3746;-2.4888;-9.6136;
915016891028183;52.4722;-2.4278;-9.5526;
915016901028183;52.4722;-2.4156;-9.6380;
915016911028183;52.4600;-2.4400;-9.6258;
915016921028183;52.5088;-2.4522;-9.6258;
915016931028183;52.4722;-2.5498;-9.6502;
915016941028183;52.5088;-2.5620;-9.7844;
915016951028183;52.6064;-2.5376;-9.7966;
915016961028183;52.5698;-2.6108;-9.7600;
915016971028183;52.5088;-2.6230;-9.7478;
915016981028183;52.5576;-2.6474;-9.6746;
915016991028183;52.5454;-2.6962;-9.6380;
915017001028183;52.4722;-2.7084;-9.6624;
915017011028183;52.3502;-2.6596;-9.5160;
915017021028183;52.2526;-2.6962;-9.3940;
915017031028183;52.2038;-2.7206;-9.3696;
915017041028183;52.2038;-2.7084;-9.3330;
915017051028183;52.2892;-2.6962;-9.3208;
915017061028183;52.1916;-2.7206;-9.2964;
915017071028183;52.1672;-2.7206;-9.1744;
915017081028183;52.2404;-2.7450;-9.0768;
915017091028183;52.2648;-2.7938;-9.0402;
915017101028183;52.2892;-2.8426;-9.0524;
915017111028183;52.2770;-2.9036;-9.0158;
915017121028183;52.2892;-2.9524;-9.1012;
915017131028183;52.2160;-3.0134;-9.1744;
915017141028183;52.2648;-3.0134;-9.1134;
915017151028183;52.3502;-3.0256;-9.2476;
915017161028183;52.3746;-3.0256;-9.3574;
915017171028183;52.4112;-3.0378;-9.3940;
