Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
3979200551334618;-9.4143;1.6759;-2.2510;
3979200561438993;-9.3999;1.6519;-2.2199;
3979200571512118;-9.3951;1.6472;-2.2391;
3979200581616493;-9.4023;1.6472;-2.2463;
3979200591698784;-9.3664;1.6256;-2.2080;
3979200601803159;-9.3760;1.6472;-2.2175;
3979200611920607;-9.4119;1.6448;-2.2247;
3979200622024982;-9.4167;1.6256;-2.2056;
3979200632129305;-9.3999;1.6184;-2.2558;
3979200642234878;-9.4047;1.6184;-2.2917;
3979200652339253;-9.3999;1.6041;-2.2439;
3979200662443576;-9.3975;1.5897;-2.2534;
3979200672520399;-9.4095;1.5778;-2.2582;
3979200682624722;-9.4047;1.5849;-2.2774;
3979200692729097;-9.4047;1.5658;-2.2630;
3979200702858732;-9.3975;1.5395;-2.2965;
3979200712963055;-9.3951;1.5706;-2.2726;
3979200723067430;-9.4047;1.5802;-2.2941;
3979200733176232;-9.4119;1.5778;-2.3180;
3979200743280607;-9.4095;1.5945;-2.2989;
3979200753384930;-9.4095;1.5993;-2.3061;
3979200763490399;-9.3927;1.6304;-2.2989;
3979200773594722;-9.4023;1.6161;-2.3085;
3979200783699097;-9.3975;1.6376;-2.2845;
3979200793805399;-9.3975;1.6472;-2.2822;
3979200803909722;-9.3592;1.6543;-2.2798;
3979200814014097;-9.3736;1.6543;-2.2606;
3979200824113524;-9.3879;1.6663;-2.2558;
3979200834217847;-9.4119;1.6950;-2.2606;
3979200844322222;-9.3808;1.6878;-2.2750;
3979200854436909;-9.3760;1.7118;-2.3085;
3979200864541284;-9.4047;1.6998;-2.2678;
3979200874645607;-9.3784;1.6974;-2.2247;
3979200884747587;-9.3999;1.7118;-2.2510;
3979200894851962;-9.4023;1.6878;-2.2463;
3979200904956284;-9.3855;1.6878;-2.2343;
3979200915064774;-9.3975;1.6735;-2.2534;
3979200925169097;-9.3855;1.6831;-2.2726;
3979200935273472;-9.3951;1.6591;-2.2869;
3979200945369774;-9.4167;1.6591;-2.2822;
3979200955474149;-9.4262;1.6854;-2.2582;
3979200965578472;-9.4023;1.6711;-2.2606;
3979200975687951;-9.4143;1.6424;-2.2750;
3979200985792222;-9.3808;1.6496;-2.2606;
3979200995896597;-9.3855;1.6567;-2.2487;
3979201005993837;-9.4023;1.6376;-2.2678;
3979201016098159;-9.4190;1.6208;-2.2941;
3979201026202587;-9.4023;1.6232;-2.2726;
3979201036370087;-9.3999;1.6137;-2.2630;
3979201046474409;-9.3808;1.5921;-2.2774;
3979201056578784;-9.4167;1.5754;-2.2630;
3979201066634045;-9.4143;1.5778;-2.2367;
3979201076738368;-9.4023;1.5658;-2.2678;
3979201086842743;-9.3855;1.5562;-2.2654;
3979201096982482;-9.4047;1.5296;-2.2391;
3979201107086805;-9.4143;1.4841;-2.2654;
3979201117191180;-9.4190;1.4578;-2.2630;
3979201127272170;-9.4071;1.3908;-2.2822;
3979201137376545;-9.4143;1.3167;-2.2893;
3979201147480868;-9.4071;1.2736;-2.3542;
3979201157581441;-9.4143;1.2159;-2.3806;
3979201167685764;-9.4190;1.1967;-2.3614;
3979201177790139;-9.4406;1.1632;-2.2845;
3979201187923889;-9.4621;1.1871;-2.2271;
3979201198028212;-9.4430;1.3908;-2.4356;
3979201208132587;-9.3784;1.2446;-2.3590;
3979201218219878;-9.4071;1.2565;-2.3542;
3979201228324201;-9.3879;1.3119;-2.3375;
3979201238428576;-9.3975;1.3932;-2.3399;
3979201248536337;-9.4310;1.3478;-2.3830;
3979201258640659;-9.4047;1.3358;-2.4619;
3979201268745034;-9.3377;1.3669;-2.4906;
3979201278852378;-9.3281;1.4387;-2.4356;
3979201288956753;-9.4071;1.4004;-2.2822;
3979201299061076;-9.4597;1.3549;-2.2463;
3979201309148941;-9.4286;1.4291;-2.2367;
3979201319253316;-9.4167;1.4794;-2.2798;
3979201329357639;-9.4023;1.4770;-2.3303;
3979201339475712;-9.3808;1.5105;-2.3303;
3979201349580087;-9.3903;1.5419;-2.2582;
3979201359684409;-9.4190;1.4794;-2.2439;
3979201369786024;-9.4214;1.3956;-2.3061;
3979201379890399;-9.3808;1.4435;-2.4069;
3979201389994722;-9.3784;1.4626;-2.3399;
3979201400096909;-9.4167;1.4195;-2.3204;
3979201410201232;-9.3879;1.5514;-2.2056;
3979201420305607;-9.3951;1.6113;-2.1936;
3979201430435191;-9.3999;1.5419;-2.2223;
3979201440539514;-9.3999;1.4746;-2.3228;
3979201450643889;-9.4143;1.4291;-2.3447;
3979201460733316;-9.3903;1.2975;-2.2223;
3979201470837639;-9.4382;1.2565;-2.3614;
3979201480942014;-9.3879;1.2230;-2.3806;
3979201491051128;-9.3760;1.3119;-2.4069;
3979201501155451;-9.3784;1.3789;-2.3853;
3979201511259826;-9.4119;1.3573;-2.3566;
3979201521372274;-9.3951;1.4818;-2.3590;
3979201531476649;-9.3305;1.5467;-2.4165;
3979201541580972;-9.3209;1.5873;-2.4787;
3979201551684774;-9.3257;1.6089;-2.4595;
3979201561789097;-9.3162;1.5272;-2.3518;
3979201571893472;-9.3664;1.4961;-2.2965;
3979201581993159;-9.3736;1.5921;-2.3758;
3979201592097482;-9.3377;1.7309;-2.4643;
3979201602201857;-9.2803;1.8150;-2.5959;
3979201612308212;-9.2779;1.8317;-2.6752;
3979201622412534;-9.2513;1.7764;-2.5959;
3979201632516909;-9.2850;1.7979;-2.4882;
3979201642630712;-9.3114;1.9490;-2.4141;
3979201652735087;-9.2922;2.1191;-2.4452;
3979201662839409;-9.2584;2.2220;-2.5361;
3979201672951909;-9.2178;2.2412;-2.6345;
3979201683057118;-9.1747;2.2029;-2.6776;
3979201693162274;-9.1603;2.1263;-2.6800;
3979201703246441;-9.2130;2.0040;-2.6393;
3979201713351597;-9.2683;1.8963;-2.6034;
3979201723456753;-9.2584;1.8102;-2.5313;
3979201733564514;-9.2249;1.7429;-2.5313;
3979201743669722;-9.2201;1.7333;-2.5959;
3979201753774878;-9.1699;1.6543;-2.5986;
3979201763879618;-9.0957;1.5945;-2.5959;
3979201773984826;-9.1077;1.6926;-2.6847;
3979201784089982;-9.1005;1.8724;-2.8451;
3979201794195034;-9.0814;2.1335;-2.9267;
3979201804300243;-9.1125;2.3154;-2.9770;
3979201814405399;-9.0957;2.4114;-3.0033;
3979201824517847;-9.0838;2.3994;-3.0655;
3979201834623055;-8.9973;2.2412;-3.1277;
3979201844728212;-8.8585;2.1479;-3.1639;
3979201854832430;-8.8537;2.0880;-3.2859;
3979201864937639;-8.8202;2.0447;-3.4633;
3979201875042795;-9.1005;2.0662;-3.6260;
3979201885142118;-10.0394;2.1598;-3.8728;
3979201895247326;-10.1761;2.6844;-4.1698;
3979201905352482;-9.6802;2.3683;-2.5624;
3979201915447066;-9.3975;2.0207;-1.8846;
3979201925552170;-8.7891;2.8137;-3.1926;
3979201935657378;-8.0273;2.9240;-3.4537;
3979201945794618;-8.3363;2.0928;-2.9506;
3979201955899774;-9.5797;2.0662;-4.0502;
