Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
2217242159813;-9.3162;1.7524;-2.5289;
2217252206532;-9.2249;1.8293;-2.6201;
2217262316063;-9.2273;1.8820;-2.8693;
2217272431480;-9.2106;1.8724;-2.9674;
2217282541011;-9.1627;1.8700;-2.9219;
2217292659501;-9.1938;1.8891;-2.8642;
2217302757105;-9.2632;1.8843;-2.7302;
2217312879240;-9.2393;1.8748;-2.5792;
2217322980230;-9.2755;1.8891;-2.5648;
2217333084865;-9.2970;1.8604;-2.6345;
2217343206063;-9.2201;1.8317;-2.6752;
2217353309032;-9.1962;1.8389;-2.7757;
2217363414032;-9.2536;1.7309;-2.8618;
2217373537574;-9.2273;1.6519;-2.8908;
2217383637574;-9.2178;1.5849;-2.8642;
2217393751949;-9.2417;1.5945;-2.8451;
2217403858720;-9.2297;1.5778;-2.8427;
2217413967470;-9.2441;1.5658;-2.8594;
2217424074813;-9.2369;1.5105;-2.8693;
2217434185334;-9.1986;1.4435;-2.9124;
2217444294761;-9.2201;1.4243;-2.9698;
2217454404761;-9.2369;1.3908;-2.9818;
2217464518355;-9.2441;1.3143;-2.9387;
2217474627470;-9.2850;1.2326;-2.9698;
2217484733251;-9.2898;1.1536;-3.0248;
2217494850959;-9.2489;1.1297;-3.0440;
2217504957417;-9.2273;1.1010;-3.0655;
2217515067938;-9.2608;1.0795;-3.0440;
2217525172626;-9.2584;1.1201;-3.0320;
2217535286428;-9.2707;1.1536;-3.0105;
2217545387678;-9.2779;1.1560;-3.0129;
2217555507730;-9.2755;1.1776;-3.0296;
2217565620282;-9.2273;1.1871;-3.0751;
2217575728667;-9.1819;1.1704;-3.0631;
2217585839501;-9.1508;1.2087;-3.0200;
2217595949813;-9.2249;1.2613;-2.9818;
2217606060855;-9.3018;1.3119;-2.9172;
2217616189449;-9.3018;1.3669;-2.8427;
2217626280855;-9.2898;1.4411;-2.8642;
2217636399032;-9.2707;1.4554;-2.8355;
2217646495647;-9.1866;1.5105;-2.8908;
2217656611792;-9.2178;1.5105;-2.9315;
2217666717730;-9.2465;1.4076;-2.9578;
2217676850230;-9.2898;1.2760;-2.9961;
2217686942261;-9.2707;1.2230;-3.0942;
2217697047626;-9.2393;1.2063;-3.1591;
2217707153355;-9.1914;1.0866;-3.1567;
2217717264188;-9.1771;0.9930;-3.1687;
2217727414292;-9.2249;0.9595;-3.1205;
2217737551584;-9.2584;0.9787;-3.0846;
2217747596428;-9.2922;1.0244;-3.0607;
2217757696428;-9.2850;1.0555;-3.0799;
2217767809605;-9.2178;0.9858;-3.1472;
2217777943459;-9.1747;0.9858;-3.2572;
2217788051845;-9.1508;1.0340;-3.3362;
2217798184032;-9.0957;1.0460;-3.3936;
2217808262209;-9.1340;1.0340;-3.4442;
2217818394345;-9.1890;1.0651;-3.3840;
2217828473772;-9.2154;1.1010;-3.2189;
