TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
1628136793472;1652745540432;40.246289770000;-111.639353990000;1397.1670;1.6800;101.5000;7.41254187;11.16415596;0.25806975;4.74375057;
1629171931130;1652745542000;40.246249860000;-111.639277990000;1389.6973;3.0600;93.8000;4.56574774;7.07219028;0.89308453;15.65847492;
1630171930974;1652745543000;40.246247590000;-111.639224970000;1388.4020;4.2800;91.7000;3.79738092;5.60224295;0.85982555;10.95680237;
1631171931131;1652745544000;40.246246080000;-111.639169320000;1388.7900;4.8700;88.1000;3.79009247;5.28966236;0.87658429;7.81594419;
1632171931911;1652745545000;40.246246880000;-111.639105020000;1389.7334;5.0400;80.5000;3.79009247;4.62424278;0.39446166;2.57882452;
1633171931234;1652745546000;40.246256280000;-111.639038960000;1388.5081;5.2500;83.7000;3.79009247;4.21362352;0.70724821;6.38639545;
1634171931599;1652745547000;40.246258350000;-111.638960210000;1388.5535;6.3100;89.7000;3.79009247;3.86981487;0.58137769;4.58573294;
1635171931599;1652745548000;40.246262960000;-111.638882100000;1389.1121;6.3500;87.0000;3.79009247;3.42228198;0.10770330;0.48066005;
1636171931026;1652745549000;40.246269370000;-111.638804890000;1388.2111;6.5700;83.9000;3.79009247;3.18199205;0.14764823;0.73554909;
1637171931443;1652745550000;40.246269290000;-111.638726710000;1388.1901;6.5100;89.8000;3.79009247;2.97384453;0.31906113;1.76907241;
1638171931651;1652745551000;40.246269950000;-111.638644200000;1387.6317;7.2800;89.8000;3.79009247;2.89835739;0.49406478;2.64498091;
1639171931651;1652745552000;40.246272110000;-111.638560660000;1388.0054;6.9000;87.7000;3.79009247;2.85922551;0.31400636;1.83635950;
1640171931911;1652745553000;40.246272060000;-111.638474010000;1387.8821;7.2200;89.4000;3.79009247;2.54652810;0.15264338;0.74586153;
1641171931807;1652745554000;40.246276420000;-111.638392960000;1387.5739;6.7900;89.7000;3.79009247;2.50000000;0.25553864;1.31982577;
1642171931808;1652745555000;40.246276260000;-111.638325930000;1387.8992;5.5700;89.1000;3.79009247;2.50000000;0.31906113;1.98240483;
1643171931339;1652745556000;40.246279090000;-111.638252410000;1388.8937;6.0500;89.6000;3.79009247;2.50000000;0.20248456;1.25447404;
1644171931547;1652745557000;40.246279750000;-111.638180300000;1389.1969;6.5400;92.0000;3.79009247;2.50000000;0.05830952;0.38262942;
1645171931547;1652745558000;40.246281090000;-111.638105790000;1389.8486;6.3700;87.3000;3.79009247;2.50000000;0.05830952;0.34394091;
1646171931651;1652745559000;40.246281420000;-111.638036210000;1390.5851;5.8900;90.1000;3.79009247;2.50000000;1.09603834;1.10356224;
1647171931651;1652745560000;40.246283060000;-111.637972990000;1390.1631;5.3400;90.3000;3.79009247;2.50000000;1.17885542;1.23127925;
1648171931651;1652745561000;40.246275950000;-111.637911310000;1390.2881;5.0300;88.2000;3.79009247;2.59585071;1.39671040;1.45119762;
1649171931911;1652745562000;40.246268510000;-111.637850560000;1391.2279;4.8300;94.3000;3.79009247;2.50000000;0.82377183;1.72043371;
1650171931494;1652745563000;40.246266550000;-111.637800070000;1391.0065;4.2400;92.2000;3.79009247;2.50000000;1.13017702;2.02536416;
1651171931442;1652745564000;40.246261520000;-111.637769640000;1391.0366;2.8600;99.3000;3.79009247;2.50000000;0.85146934;2.35214353;
1652171931547;1652745565000;40.246255570000;-111.637743610000;1391.2533;2.1900;101.1000;3.79009247;2.50000000;0.82377183;2.68845820;
1653171931703;1652745566000;40.246252950000;-111.637731450000;1391.1416;1.4100;104.7000;3.79009247;2.50000000;0.84059501;3.03947401;
1654171931599;1652745567000;40.246251290000;-111.637728620000;1390.7682;0.3800;160.2000;3.79009247;2.50000000;0.85440040;74.92771149;
1655171931598;1652745568000;40.246255070000;-111.637727190000;1390.5099;0.0000;-3000.0000;3.79009247;2.60724497;0.07211103;-1.00000000;
