TimestampAcc [ns];Metric
82754364463986.0;3.2556181032612317
82754374583673.0;3.2597922585416734
82754384694715.0;3.2639677169349364
82754394791538.0;3.268144466230752
82754404934142.0;3.272322494205107
82754415030965.0;3.2765017886203127
82754425157684.0;3.280682337225074
82754435231955.0;3.284864127754557
82754445371434.0;3.289047147930458
82754455473101.0;3.293231385461083
82754465581486.0;3.2974168280414125
82754475679767.0;3.30160346335317
82754485803569.0;3.305791279064887
82754495899455.0;3.30998026283197
82754505979090.0;3.3141704022967664
82754516083048.0;3.318361685088635
82754526199298.0;3.322554098824006
82754536298621.0;3.326747631106442
82754546417580.0;3.3309422695267044
82754556505496.0;3.3351380016628154
82754566636642.0;3.3393348150801243
82754576712736.0;3.3435326973313755
82754586820496.0;3.3477316359567757
82754596920496.0;3.351931618484058
82754607037528.0;3.3561326324285465
82754617138986.0;3.3603346652932258
82754627244507.0;3.36453770456881
82754637353205.0;3.3687417377338056
82754647456798.0;3.37294675225458
82754657562111.0;3.3771527355854287
82754667675028.0;3.381359675168645
82754677768569.0;3.3855675584345937
82754687880236.0;3.389776372801779
82754697981486.0;3.3939861056769187
82754708091069.0;3.398196744455009
82754718192944.0;3.4024082765194015
82754728298986.0;3.4066206892418682
82754738421903.0;3.410833969982675
82754748515236.0;3.415048106090654
82754758619507.0;3.4192630849032737
82754768717944.0;3.4234788937467036
82754778829715.0;3.427695519935887
82754788931955.0;3.431912950774616
82754799049455.0;3.4361311735555935
82754809145444.0;3.440350175560506
82754819249298.0;3.444569944060091
82754829356486.0;3.448790466314203
82754839462111.0;3.45301172957189
82754849567632.0;3.4572337210714634
82754859675965.0;3.461456428040573
82754869775236.0;3.4656798376962845
82754879885653.0;3.4699039372451486
82754889983101.0;3.47412871388327
82754900096798.0;3.478354154796377
82754910200236.0;3.4825802471598903
82754920307319.0;3.486806978138996
82754930412371.0;3.491034334888723
82754940516694.0;3.495262304554017
82754950621069.0;3.49949087426982
82754960735653.0;3.5037200311611434
82754970864976.0;3.5079497623431513
82754980944090.0;3.51218005492123
82754991055965.0;3.516410895991064
82755001161903.0;3.5206422726387023
82755011280548.0;3.5248741719406373
82755021363361.0;3.529106580963883
82755031472319.0;3.533339486766052
82755041573153.0;3.5375728763954326
82755051685913.0;3.541806736891064
82755061783986.0;3.5460410552828128
82755071893569.0;3.55027581859144
82755081999611.0;3.5545110138286793
82755092123413.0;3.5587466279973112
82755102222632.0;3.5629826480912388
82755112327215.0;3.567219061095567
82755122434403.0;3.5714558539866803
82755132550809.0;3.575693013732319
82755142631694.0;3.579930527291658
82755152740028.0;3.584168381615384
82755162851798.0;3.588406563645776
82755172957944.0;3.592645060316783
82755183057319.0;3.5968838585541074
82755193166486.0;3.6011229452752747
82755203267632.0;3.605362307389718
82755213375444.0;3.609601931798856
82755223477319.0;3.6138418053961696
82755233584194.0;3.618081915067282
82755243709403.0;3.6223222476900356
82755253799090.0;3.6265627901345776
82755263909403.0;3.630803529263438
82755273999455.0;3.6350444519316123
82755284111903.0;3.6392855449866377
82755294213101.0;3.643526795268684
82755304340496.0;3.6477681896106406
82755314453569.0;3.6520097148382002
82755324536642.0;3.6562513577699387
82755334621121.0;3.6604931052174012
82755344754715.0;3.6647349439851875
82755354855861.0;3.668976860871037
82755364962892.0;3.6732188426659174
82755375097736.0;3.6774608761541034
82755385166642.0;3.6817029481132617
82755395275132.0;3.6859450453145306
82755405363205.0;3.6901871545226057
82755415492059.0;3.694429262495832
82755425586486.0;3.6986713559862934
82755435697632.0;3.702913421739891
82755445804819.0;3.707155446496427
82755455901903.0;3.711397416989685
82755466021121.0;3.715639319947504
82755476132059.0;3.7198811420918587
82755486216538.0;3.7241228701389395
82755496348882.0;3.728364490799238
82755506452944.0;3.732605990777626
82755516557007.0;3.7368473567734433
82755526655757.0;3.7410885754805796
82755536759819.0;3.7453296335875534
82755546863882.0;3.749570517777593
82755556964819.0;3.7538112147287186
82755567068882.0;3.75805171111382
82755577172944.0;3.7622919936007455
82755587270236.0;3.7665320488523846
82755597374298.0;3.7707718635267518
82755607478361.0;3.7750114242770656
82755617598048.0;3.7792507177518337
82755627702111.0;3.7834897305949418
82755637806173.0;3.7877284494457313
82755647913465.0;3.7919668609390818
82755658017528.0;3.796204951705499
82755668121590.0;3.800442708371198
82755678228986.0;3.804680117558179
