TimestampAcc [ns];Metric
83405467255663.0;0.24226365657967847
83405477356496.0;0.2472323490897041
83405487486496.0;0.25220326079123806
83405497570975.0;0.2571763752001243
83405507707746.0;0.2621516758199644
83405517792225.0;0.2671291461422424
83405527937121.0;0.27210876964644987
83405538029204.0;0.2770905298002106
83405548139048.0;0.28207441005940587
83405558246652.0;0.2870603938682991
83405568349569.0;0.292048464659661
83405578462590.0;0.29703860585489433
83405588538892.0;0.3020308008641594
83405598680402.0;0.30702503308649937
83405608767329.0;0.312021285909966
83405618867277.0;0.317019542711745
83405628972798.0;0.32201978685828164
83405639075454.0;0.32702200170540635
83405649182486.0;0.3320261705984608
83405659286861.0;0.3370322768724236
83405669394673.0;0.3420403038520358
83405679500194.0;0.3470502348519266
83405689606757.0;0.3520620531767395
83405699710090.0;0.3570757421212584
83405709817590.0;0.36209128497053417
83405719922486.0;0.36710866500001055
83405730028111.0;0.3721278654756505
83405740127538.0;0.37714886965406275
83405750238632.0;0.38217166078262815
83405760345715.0;0.3871962220996263
83405770449204.0;0.39222253683436165
83405780551236.0;0.39725058820729003
83405790657798.0;0.40228035943014534
83405800767694.0;0.4073118337060659
83405810873736.0;0.41234499422972076
83405820975611.0;0.41737982418743635
83405831090350.0;0.4224163067573231
83405841205923.0;0.42745442510940224
83405851294569.0;0.43249416240573246
83405861401027.0;0.43753550180053746
83405871503788.0;0.4425784264403324
83405881615194.0;0.44762291946405053
83405891714882.0;0.4526689640031706
83405901832277.0;0.4577165431818443
83405911925715.0;0.46276564011702337
83405922037382.0;0.4678162379185856
83405932140402.0;0.47286831968946197
83405942246444.0;0.477921868525763
83405952354569.0;0.48297686751690516
83405962462173.0;0.4880332997457376
83405972556027.0;0.49309114828866984
83405982671288.0;0.4981503962157986
83405992764882.0;0.503211026591034
83406002879465.0;0.5082730224722253
83406012981861.0;0.5133363669112868
83406023088736.0;0.5184010429543248
83406033190819.0;0.5234670336417636
83406043301652.0;0.5285343220084727
83406053407069.0;0.5336028910838925
83406063524882.0;0.5386727238921608
83406073624986.0;0.5437438034522407
83406083728840.0;0.5488161127780463
83406093836027.0;0.5538896348785703
83406103943736.0;0.5589643527580112
83406114025298.0;0.5640402494158997
83406124128475.0;0.5691173078472261
83406134258944.0;0.5741955110425668
83406144358319.0;0.5792748419882113
83406154445142.0;0.5843552836662894
83406164572382.0;0.5894368190548981
83406174674986.0;0.5945194311282286
83406184781236.0;0.5996031028566925
83406194902329.0;0.6046878172070479
83406204990507.0;0.6097735571425259
83406215091444.0;0.6148603056229563
83406225190298.0;0.6199480456048939
83406235315038.0;0.6250367600417456
83406245433163.0;0.6301264318838972
83406255517798.0;0.6352170440788399
83406265615819.0;0.6403085795712972
83406275713736.0;0.6454010213033502
83406285815611.0;0.6504943522145646
83406295926652.0;0.6555885552421173
83406306025402.0;0.660683613320923
83406316138527.0;0.6657795093837592
83406326273736.0;0.6708762263613929
83406336427538.0;0.6759737471827062
83406346478632.0;0.6810720547748231
83406356559204.0;0.6861711320632361
83406366667954.0;0.6912709619719325
83406376788788.0;0.6963715274235204
83406386873371.0;0.7014728113393541
83406396988996.0;0.7065747966396602
83406407078996.0;0.711677466243663
83406417179517.0;0.7167808030697109
83406427282382.0;0.7218847900354015
83406437401548.0;0.7269894100577072
83406447498996.0;0.732094646053101
83406457646079.0;0.7372004809376806
83406467711236.0;0.7423068976272942
83406477817173.0;0.7474138790376659
83406487950663.0;0.7525214080845213
83406498055194.0;0.7576294676837125
83406508134569.0;0.7627380407513427
83406518264621.0;0.7678471102038904
83406528371913.0;0.7729566589583345
83406538472850.0;0.7780666699322791
83406548590038.0;0.7831771260440787
