TimestampAcc [ns];Metric
908807501523633.0;3.731707688254819
908807511654675.0;3.7347545578181394
908807521754310.0;3.7378075769019223
908807531819935.0;3.740866734648869
908807541977748.0;3.743932020157555
908807552043373.0;3.747003422482504
908807562224831.0;3.7500809306342515
908807572314831.0;3.7531645335794157
908807582433112.0;3.756254220240758
908807592545352.0;3.7593499794972574
908807602649779.0;3.762451800184176
908807612753217.0;3.7655596710931207
908807622840508.0;3.7686735809721186
908807632966706.0;3.771793518525693
908807643051967.0;3.774919472414935
908807653173008.0;3.7780514312575755
908807663267487.0;3.7811893836280626
908807673373269.0;3.784333318057636
908807683465717.0;3.7874832230343984
908807693576342.0;3.7906390870033904
908807703677279.0;3.7938008983666713
908807713789258.0;3.796968645483395
908807723892175.0;3.8001423166698793
908807733991654.0;3.8033219001996827
908807744102435.0;3.8065073843036807
908807754207800.0;3.8096987571701413
908807764310717.0;3.812896006944803
908807774411550.0;3.8160991217309594
908807784517383.0;3.8193080895895357
908807794618894.0;3.8225228985391646
908807804726342.0;3.825743536556273
908807814829935.0;3.828969991575159
908807824935717.0;3.8322022514880687
908807835043529.0;3.8354403041452714
908807845139779.0;3.8386841373551435
908807855255821.0;3.841933738884246
908807865361342.0;3.8451890964574056
908807875471394.0;3.8484501977577907
908807885575560.0;3.851717030426992
908807895678217.0;3.8549895820651003
908807905785144.0;3.8582678402307864
908807915889258.0;3.8615517924413774
908807925982592.0;3.8648414261729394
908807936095925.0;3.8681367288603554
908807946188998.0;3.871437687897411
908807956308737.0;3.874744290636871
908807966402800.0;3.878056524390568
908807976505196.0;3.8813743764294792
908807986618321.0;3.884697833983813
908807996749050.0;3.888026884243095
908808006851967.0;3.891361514356254
908808016927071.0;3.89470171143171
908808027039154.0;3.898047462537465
908808037142852.0;3.901398754701189
908808047216810.0;3.904755574910306
908808057357331.0;3.9081179101120807
908808067492904.0;3.9114857472137086
908808077555873.0;3.914859073082402
908808087675456.0;3.918237874545479
908808097766133.0;3.9216221383904575
908808107907956.0;3.9250118513651415
908808118012019.0;3.9284070001777067
908808128077279.0;3.931807571496794
908808138183321.0;3.9352135519516054
908808148289362.0;3.9386249281319934
908808158426914.0;3.942041686588553
908808168529310.0;3.9454638138327134
908808178629519.0;3.9488912963368357
908808188736706.0;3.9523241205343
908808198844883.0;3.955762272819598
908808208932071.0;3.959205739548434
908808219058789.0;3.962654507037815
908808229156967.0;3.966108561566152
908808239252904.0;3.9695678893733586
908808249347227.0;3.9730324766609435
908808259461862.0;3.9765023095921137
908808269538998.0;3.9799773742918667
908808279667487.0;3.9834576568470865
908808289778737.0;3.986943143306643
908808299873425.0;3.9904338196814884
908808309995144.0;3.9939296719447555
908808320079883.0;3.9974306860318585
908808330190404.0;4.000936847840592
908808340292279.0;4.0044481432312296
908808350424310.0;4.007964558026623
908808360506550.0;4.0114860780122985
908808370614467.0;4.015012688936556
908808380715196.0;4.018544376510574
908808390835664.0;4.022081126408503
908808400953217.0;4.025622924267575
908808411034675.0;4.029169755688207
908808421146133.0;4.032721606234103
908808431231029.0;4.036278461432355
908808441350821.0;4.03984030677354
908808451455404.0;4.043407127711822
908808461557696.0;4.0469789096650555
908808471664883.0;4.05055563801489
908808481778633.0;4.0541372981068715
908808491871342.0;4.057723875250543
908808501978112.0;4.061315354719545
908808512088217.0;4.064911721751715
908808522189467.0;4.068512961549198
908808532298112.0;4.072119059278544
908808542410300.0;4.075730000070807
908808552495717.0;4.079345769021648
908808562614675.0;4.082966351191439
908808572715300.0;4.086591731605376
908808582822800.0;4.090221895253579
908808592925092.0;4.093856827091214
908808603036550.0;4.097496512038598
