Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
599601988689668;49.4100;11.7120;15.4330;
599601998689668;49.4100;11.7120;15.4330;
599602010065657;49.2636;11.4314;15.4086;
599602020065657;49.0562;11.4924;15.6282;
599602030065657;48.9464;11.5168;15.7624;
599602040065657;48.8976;11.5656;15.8356;
599602050065657;48.8976;11.5778;15.7746;
599602060065657;48.8122;11.5900;15.8356;
599602070065657;48.7512;11.6632;15.9576;
599602080065657;48.6536;11.6998;16.1162;
599602090065657;48.6292;11.7364;16.1772;
599602100065657;48.7512;11.7730;16.0552;
599602110065657;48.9098;11.8340;15.8356;
599602120065657;49.0074;11.8706;15.7990;
599602130065657;48.9830;11.8462;15.8722;
599602140065657;49.1294;11.8706;15.7502;
599602150065657;49.2392;11.8828;15.5428;
599602160065657;49.2514;11.9194;15.4452;
599602170065657;49.0928;11.8950;15.5062;
599602180065657;48.8854;11.8706;15.6648;
599602190065657;48.6292;11.8584;15.9698;
599602200065657;48.3486;11.8096;16.1528;
599602210065657;48.2144;11.8340;16.3236;
599602220065657;48.0558;11.8340;16.5554;
599602230065657;47.7874;11.7608;16.9336;
599602240065657;47.6654;11.7242;17.1776;
599602250065657;47.7020;11.7364;17.1898;
599602260065657;47.7142;11.7608;17.2386;
599602270065657;47.8240;11.8096;17.1776;
599602280065657;47.9338;11.8340;17.0800;
599602290065657;48.1290;11.8340;16.8970;
599602300065657;48.2022;11.8828;16.8238;
599602310065657;48.2754;11.9194;16.6774;
599602320065657;48.4218;11.9804;16.5188;
599602330065657;48.4706;11.9560;16.4822;
599602340065657;48.5560;11.9682;16.4090;
599602350065657;48.5072;11.8828;16.5432;
599602360065657;48.6170;11.8828;16.5066;
599602370065657;48.5316;11.8828;16.6774;
599602380065657;48.5560;11.8096;16.6530;
599602390065657;48.5926;11.7730;16.7750;
599602400065657;48.5682;11.7242;16.8482;
599602410065657;48.5438;11.6876;16.9580;
