Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
599601884384199;-9.1101;1.7548;-1.8511;
599601894506438;-9.4119;1.6759;-2.1529;
599601904610449;-9.5773;1.6400;-2.2822;
599601914695657;-9.6443;1.6998;-2.3351;
599601924844928;-9.7783;1.6711;-2.1147;
599601934930136;-9.6706;1.6759;-1.6116;
599601945082324;-9.4932;1.7764;-1.4701;
599601955154407;-9.5486;1.7644;-1.6690;
599601965285918;-9.4860;1.6232;-1.7623;
599601975407115;-9.3425;1.5778;-2.0067;
599601985501022;-9.4621;1.5248;-2.5098;
599601995571282;-9.5462;1.3669;-2.6225;
599602005708886;-9.5076;1.3502;-2.4452;
599602015792220;-9.3879;1.3549;-2.1266;
599602025903209;-9.2249;1.3741;-1.8655;
599602035994824;-9.2731;1.3884;-1.8464;
599602046110657;-9.3281;1.3167;-1.8751;
599602056212272;-9.3544;1.3334;-2.0521;
599602066325240;-9.7376;1.3454;-2.5600;
599602076425032;-9.8623;1.2254;-2.6297;
599602086529407;-9.4310;1.1847;-2.1577;
599602096638365;-9.0311;1.2350;-1.8535;
599602106736490;-9.0790;1.2326;-1.8703;
599602116844303;-9.2106;1.1512;-1.7288;
599602126951178;-9.4238;1.2039;-1.6427;
599602137061543;-9.7280;1.2637;-1.8655;
599602147162115;-10.1952;1.4770;-2.3351;
599602157263574;-10.2455;1.5538;-2.3782;
599602167380918;-9.7256;1.4937;-1.7838;
599602177477845;-9.3138;1.4459;-1.5565;
599602187584303;-9.2898;1.5514;-1.8440;
599602197682740;-9.2850;1.5296;-1.9493;
599602207798053;-9.3066;1.3860;-1.8105;
599602217902636;-9.5940;1.2951;-1.9445;
599602228004615;-9.7424;1.2760;-2.0306;
599602238113574;-9.5100;1.1441;-1.7886;
599602248217636;-9.5028;1.1177;-1.9301;
599602258320032;-9.9030;1.2470;-2.4547;
599602268407793;-9.7400;1.1728;-2.0545;
599602278553886;-9.2130;1.0077;-1.4342;
599602288647376;-9.2369;1.2470;-1.9851;
599602298758157;-9.4023;1.7333;-3.0105;
599602308856386;-9.1771;1.9513;-3.1062;
599602318956490;-9.0263;1.6926;-2.3686;
599602329071595;-9.2584;1.2565;-1.7934;
599602339165553;-9.5892;1.0579;-1.6283;
599602349266282;-9.5076;1.0795;-1.5084;
599602359370657;-9.6610;1.1847;-1.6762;
599602369543053;-10.3415;1.3262;-2.2917;
599602379588522;-10.3750;1.2230;-2.2965;
