Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
599601955154407;-0.0128;0.0201;-0.0582;
599601965285918;-0.0107;0.0148;-0.0550;
599601975407115;-0.0138;0.0244;-0.0561;
599601985501022;-0.0149;0.0254;-0.0561;
599601995571282;-0.0170;0.0158;-0.0550;
599602005708886;-0.0117;0.0052;-0.0561;
599602015792220;-0.0064;0.0009;-0.0550;
599602025903209;-0.0021;-0.0001;-0.0550;
599602035994824;-0.0011;0.0041;-0.0550;
599602046110657;-0.0053;0.0084;-0.0550;
599602056212272;-0.0085;0.0137;-0.0539;
599602066325240;-0.0138;0.0158;-0.0529;
599602076425032;-0.0170;0.0063;-0.0518;
599602086529407;-0.0160;-0.0044;-0.0497;
599602096638365;-0.0085;-0.0076;-0.0497;
599602106736490;-0.0075;-0.0065;-0.0497;
599602116844303;-0.0138;-0.0097;-0.0497;
599602126951178;-0.0149;-0.0087;-0.0454;
599602137061543;-0.0160;-0.0012;-0.0433;
599602147162115;-0.0224;-0.0001;-0.0433;
599602157263574;-0.0447;-0.0076;-0.0433;
599602167380918;-0.0724;-0.0129;-0.0475;
599602177477845;-0.0852;-0.0065;-0.0497;
599602187584303;-0.0989;0.0041;-0.0518;
599602197682740;-0.1330;0.0020;-0.0518;
599602207798053;-0.1671;0.0020;-0.0529;
599602217902636;-0.1905;0.0073;-0.0550;
599602228004615;-0.2076;0.0073;-0.0571;
599602238113574;-0.2214;0.0063;-0.0539;
599602248217636;-0.2193;0.0158;-0.0518;
599602258320032;-0.2172;0.0169;-0.0507;
599602268407793;-0.2289;0.0041;-0.0518;
599602278553886;-0.2278;0.0041;-0.0507;
599602288647376;-0.2076;0.0190;-0.0465;
599602298758157;-0.2236;0.0169;-0.0486;
599602308856386;-0.2992;-0.0044;-0.0529;
599602318956490;-0.3876;-0.0193;-0.0539;
599602329071595;-0.4387;-0.0182;-0.0614;
599602339165553;-0.4590;-0.0119;-0.0646;
599602349266282;-0.4750;-0.0087;-0.0624;
599602359370657;-0.4984;0.0031;-0.0593;
599602369543053;-0.5335;0.0126;-0.0529;
599602379588522;-0.5794;0.0095;-0.0518;
599602389686334;-0.6145;0.0073;-0.0571;
599602399839563;-0.6475;0.0169;-0.0593;
599602409949615;-0.7124;0.0212;-0.0582;
599602420013365;-0.7816;0.0148;-0.0593;
599602430114980;-0.8434;0.0063;-0.0614;
599602440220345;-0.9041;-0.0012;-0.0646;
599602450316907;-0.9180;-0.0001;-0.0646;
599602460452220;-0.9158;-0.0129;-0.0635;
599602470534251;-0.9137;-0.0353;-0.0603;
599602480640084;-0.8296;-0.0300;-0.0422;
599602490751803;-0.6944;-0.0055;-0.0209;
599602500845240;-0.5644;0.0052;-0.0145;
599602510976282;-0.3929;0.0254;-0.0060;
599602521066126;-0.2001;0.0553;0.0249;
599602531167220;-0.0852;0.0574;0.0515;
599602541279511;-0.0957;0.0169;0.0611;
599602551393053;-0.1692;-0.0353;0.0569;
599602561479407;-0.2321;-0.0694;0.0526;
599602571637845;-0.2640;-0.0875;0.0558;
599602581703886;-0.2523;-0.0896;0.0696;
599602591813678;-0.1724;-0.0672;0.0941;
599602601917220;-0.0735;-0.0236;0.1176;
599602612032793;-0.1117;-0.0044;0.1218;
599602622131126;-0.1341;0.0052;0.1122;
599602632236178;-0.1735;-0.0023;0.1144;
599602642339720;-0.2822;-0.0310;0.1101;
599602652447011;-0.3770;-0.0300;0.1048;
599602662566282;-0.4366;-0.0055;0.0963;
