Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
585738135126297;-9.4956;0.7247;-2.2463;
585738145253068;-9.4717;0.7513;-2.2845;
585738155362703;-9.5100;0.7442;-2.2630;
585738165474891;-9.5195;0.7199;-2.2965;
585738175624474;-9.5124;0.7175;-2.2630;
585738185736662;-9.5124;0.7295;-2.2391;
585738195830776;-9.5052;0.7513;-2.2008;
585738205935880;-9.5148;0.7609;-2.1912;
585738216050308;-9.5195;0.7657;-2.1745;
585738226150151;-9.5100;0.7490;-2.1817;
585738236240255;-9.5195;0.7466;-2.1625;
585738246358172;-9.5195;0.7370;-2.1864;
585738256468276;-9.5195;0.6721;-2.1242;
585738266574422;-9.5414;0.6649;-2.1242;
585738276651974;-9.5366;0.6745;-2.1721;
585738286772703;-9.5124;0.6817;-2.1482;
585738296863953;-9.5291;0.6553;-2.1386;
585738306969058;-9.5438;0.6625;-2.1482;
585738317075203;-9.5486;0.6769;-2.1051;
585738327174787;-9.5291;0.6888;-2.1075;
585738337283172;-9.5267;0.7032;-2.1482;
585738347395203;-9.5148;0.7466;-2.1362;
585738357490203;-9.5100;0.7370;-2.1769;
585738367603120;-9.5028;0.7319;-2.2487;
585738377703953;-9.5172;0.7319;-2.2175;
585738387800672;-9.5195;0.7394;-2.2391;
585738397912599;-9.4956;0.7104;-2.2271;
585738408017599;-9.5076;0.7008;-2.2343;
585738418118589;-9.5148;0.6817;-2.2271;
585738428225516;-9.5219;0.6625;-2.2199;
585738438330933;-9.5195;0.6458;-2.2391;
585738448437287;-9.5100;0.6242;-2.2223;
585738458549787;-9.5004;0.6482;-2.2558;
585738468652599;-9.5028;0.6864;-2.2845;
585738478756505;-9.5052;0.6697;-2.2798;
585738488856349;-9.4980;0.7008;-2.2798;
585738498955516;-9.5004;0.7199;-2.2582;
585738509073953;-9.4932;0.7370;-2.2008;
585738519165203;-9.5028;0.7319;-2.1745;
585738529286349;-9.5076;0.7609;-2.1673;
585738539393016;-9.5195;0.7825;-2.1864;
585738549491505;-9.5052;0.7896;-2.1864;
585738559590412;-9.5004;0.7609;-2.2104;
585738569699474;-9.5172;0.7442;-2.1649;
585738579810620;-9.5342;0.7370;-2.1769;
585738589914370;-9.5243;0.6912;-2.1864;
585738600010828;-9.5195;0.6434;-2.1817;
585738610115308;-9.5172;0.6218;-2.2152;
585738620227495;-9.5366;0.6194;-2.2152;
585738630330672;-9.5219;0.6027;-2.1912;
585738640433433;-9.5243;0.5931;-2.1601;
585738650543016;-9.5438;0.6027;-2.1099;
585738660635047;-9.5486;0.5883;-2.1003;
585738670749370;-9.5510;0.5716;-2.1769;
585738680855620;-9.5315;0.6123;-2.3037;
585738690958641;-9.5124;0.5764;-2.3542;
585738701067183;-9.4884;0.5046;-2.3180;
585738711176037;-9.5195;0.4110;-2.2487;
585738721274787;-9.5462;0.3033;-2.1482;
585738731380099;-9.5653;0.2028;-2.1194;
585738741485099;-9.5701;0.1786;-2.1817;
585738751590672;-9.5629;0.1786;-2.2152;
585738761697495;-9.5486;0.2100;-2.2845;
585738771798745;-9.5342;0.2291;-2.2965;
585738781926453;-9.5195;0.2267;-2.2750;
585738792006766;-9.5557;0.2578;-2.2654;
585738802105516;-9.5366;0.2746;-2.2415;
585738812214683;-9.5315;0.2578;-2.2199;
585738822332912;-9.5366;0.2674;-2.2534;
585738832422287;-9.5076;0.2770;-2.2965;
585738842518328;-9.5438;0.2746;-2.2965;
585738852645776;-9.5605;0.3129;-2.2726;
585738862739266;-9.5414;0.3535;-2.1721;
585738872920412;-9.5315;0.4421;-2.1338;
585738882964370;-9.5243;0.5812;-2.2487;
585738893053641;-9.5124;0.6936;-2.3662;
585738903162703;-9.5414;0.7561;-2.3590;
585738913276401;-9.5195;0.7944;-2.3061;
585738923356141;-9.5342;0.8303;-2.2199;
585738933496766;-9.5100;0.8303;-2.1817;
585738943563485;-9.5148;0.8327;-2.2032;
585738953667651;-9.5172;0.7992;-2.1936;
585738963799318;-9.5100;0.7848;-2.2104;
585738973877755;-9.5267;0.7199;-2.1888;
585738984007651;-9.5267;0.6194;-2.1003;
585738994090776;-9.5243;0.5142;-2.0812;
585739004201401;-9.5557;0.3894;-2.0306;
585739014319578;-9.5677;0.2889;-2.0402;
585739024441505;-9.5462;0.2001;-2.0859;
585739034519370;-9.5195;0.1211;-2.1123;
585739044653693;-9.5219;0.1211;-2.1984;
585739054756818;-9.4813;0.4134;-2.4165;
585739064840620;-9.4454;0.4735;-2.3037;
585739074943537;-9.4908;0.5644;-2.1888;
585739085047078;-9.5076;0.5166;-2.1027;
585739095154683;-9.5315;0.5668;-2.1170;
585739105278172;-9.5028;0.5979;-2.2391;
585739115362339;-9.4693;0.6170;-2.3471;
585739125462651;-9.4621;0.6147;-2.3973;
585739135572078;-9.4406;0.6529;-2.4141;
585739145705412;-9.4262;0.7343;-2.3758;
585739155794839;-9.4358;0.8351;-2.3085;
585739165886662;-9.4190;0.9332;-2.2104;
585739175989162;-9.4071;1.0149;-2.1769;
585739186098953;-9.4238;1.0795;-2.1912;
585739196205308;-9.4286;1.1393;-2.2510;
585739206309578;-9.3927;1.2111;-2.2917;
585739216421453;-9.3784;1.2855;-2.2582;
585739226513537;-9.3903;1.3525;-2.1721;
585739236626089;-9.3903;1.4315;-2.1529;
585739246725620;-9.3784;1.5200;-2.1147;
585739256830620;-9.3760;1.5778;-2.0617;
585739266941922;-9.3616;1.6519;-2.0788;
585739277035568;-9.3592;1.7907;-2.0859;
585739287152860;-9.3401;1.8700;-2.0907;
585739297259370;-9.3592;1.8604;-2.1003;
585739307365828;-9.3760;1.8556;-2.0740;
585739317465776;-9.3736;1.8676;-2.0186;
585739327572287;-9.3281;1.9466;-1.9875;
585739337678745;-9.3281;1.9585;-2.0115;
585739347785360;-9.3305;1.9825;-2.0258;
585739357891870;-9.3162;2.0423;-2.0764;
585739367998328;-9.3066;2.0566;-2.1194;
585739378084214;-9.3185;2.0710;-2.1266;
585739388190724;-9.3185;2.0856;-2.1099;
585739398297183;-9.3042;2.1120;-2.1242;
585739408407443;-9.2827;2.0952;-2.1242;
585739418513953;-9.2731;2.1287;-2.1170;
585739428620412;-9.2632;2.2244;-2.1601;
585739438723797;-9.2656;2.3249;-2.1745;
585739448830308;-9.2489;2.4784;-2.1553;
585739458936766;-9.1531;2.8376;-2.3518;
585739469040672;-9.0814;3.0915;-2.7733;
585739479147183;-8.9973;3.3263;-2.3997;
585739489253641;-9.2249;3.2809;-2.1649;
585739499356818;-8.8394;6.0045;-6.9248;
585739509463328;-7.9675;10.0983;-12.5734;
585739519569787;-6.9589;3.2498;1.0259;
585739529678172;-11.1102;1.0268;1.4907;
585739539784683;-11.6758;1.6950;-1.5251;
585739549891141;-7.6511;1.6280;-0.0855;
585739559977755;-7.5075;2.7849;-3.1205;
585739570084266;-9.8097;2.3898;-5.3533;
585739580190724;-10.2000;1.3214;-3.8752;
