Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
5088675183536384;-9.4071;-0.8225;-2.2702;
5088675193653207;-9.4454;-0.7914;-2.3037;
5088675203783259;-9.4549;-0.7723;-2.3204;
5088675213858519;-9.4047;-0.7125;-2.3252;
5088675224011072;-9.4238;-0.6981;-2.3399;
5088675234086332;-9.4262;-0.6407;-2.3252;
5088675244241749;-9.4143;-0.6144;-2.3085;
5088675254334717;-9.4286;-0.6072;-2.3375;
5088675264429769;-9.4525;-0.6048;-2.3133;
5088675274539353;-9.3999;-0.6574;-2.3157;
5088675284642530;-9.3832;-0.6694;-2.3614;
5088675294739926;-9.4095;-0.7101;-2.3830;
5088675304843467;-9.3975;-0.7292;-2.3518;
5088675314941853;-9.4262;-0.7196;-2.3085;
5088675325064197;-9.4645;-0.7029;-2.2989;
5088675335137842;-9.4549;-0.7747;-2.2319;
5088675345277426;-9.4334;-0.8273;-2.2439;
5088675355373988;-9.4525;-0.8680;-2.2606;
5088675365476280;-9.4334;-0.9497;-2.2893;
5088675375573259;-9.4190;-1.0478;-2.2989;
5088675385689509;-9.4406;-1.0956;-2.3252;
5088675395783780;-9.4454;-1.1028;-2.2941;
5088675405888780;-9.4597;-1.1148;-2.2104;
5088675415992530;-9.4932;-1.1581;-2.1482;
5088675426097947;-9.4956;-1.2419;-2.1099;
5088675436199926;-9.4908;-1.3448;-2.1147;
5088675446311592;-9.4765;-1.5365;-2.1577;
5088675456410447;-9.5004;-1.7210;-2.1960;
5088675466523676;-9.5219;-1.9388;-2.1673;
5088675476616019;-9.5267;-2.1281;-2.0668;
5088675486717634;-9.5267;-2.2361;-2.0426;
5088675496820186;-9.5172;-2.3174;-2.0163;
5088675506924717;-9.5438;-2.4323;-1.9349;
5088675517030447;-9.6036;-2.5235;-1.9301;
5088675527142426;-9.5964;-2.5427;-1.9493;
5088675537233780;-9.5414;-2.5355;-2.0234;
5088675547334509;-9.5219;-2.5044;-2.0378;
5088675557433676;-9.5195;-2.5140;-2.0378;
5088675567544822;-9.5052;-2.4730;-2.0043;
5088675577697269;-9.4717;-2.4275;-2.0043;
5088675587754613;-9.4621;-2.3821;-2.0692;
5088675597866644;-9.4454;-2.3007;-2.0883;
5088675607966488;-9.4214;-2.1640;-2.0740;
5088675618062478;-9.4214;-1.9917;-2.0955;
5088675628220082;-9.4454;-1.7593;-2.0788;
5088675638282478;-9.4286;-1.5556;-2.1027;
5088675648384197;-9.3784;-1.4216;-2.1458;
5088675658476124;-9.3377;-1.2203;-2.2080;
5088675668598207;-9.3162;-0.9975;-2.3085;
5088675678680290;-9.2994;-0.7795;-2.3228;
5088675688812009;-9.2683;-0.6072;-2.3447;
5088675698891384;-9.2489;-0.4513;-2.3710;
5088675709004561;-9.2297;-0.2381;-2.3495;
5088675719127947;-9.2513;-0.0655;-2.3518;
5088675729211801;-9.2632;0.0374;-2.3734;
5088675739318676;-9.2584;0.0781;-2.3782;
5088675749431592;-9.2898;0.1642;-2.3518;
5088675759529926;-9.2946;0.2961;-2.4069;
5088675769648207;-9.2584;0.3918;-2.4093;
5088675779737686;-9.2441;0.4831;-2.4835;
5088675789871957;-9.2249;0.6362;-2.5481;
5088675799930447;-9.1914;0.7681;-2.5002;
5088675810036280;-9.2201;0.9236;-2.4835;
5088675820169144;-9.2154;1.0603;-2.4667;
5088675830249717;-9.2536;1.2111;-2.4500;
5088675840363103;-9.2369;1.3813;-2.5457;
5088675850471384;-9.2082;1.5248;-2.6632;
5088675860567947;-9.1962;1.6998;-2.7541;
5088675870677269;-9.2034;1.8269;-2.7159;
5088675880781384;-9.1962;1.8676;-2.6441;
5088675890897217;-9.2058;1.8700;-2.6393;
5088675901005915;-9.1890;1.8796;-2.7182;
5088675911109926;-9.1579;1.9322;-2.8211;
5088675921190603;-9.1651;1.9992;-2.9124;
5088675931292947;-9.2154;2.0880;-2.8522;
5088675941405447;-9.1986;2.1072;-2.7565;
5088675951514092;-9.2130;2.1168;-2.7517;
5088675961614197;-9.1675;2.1670;-2.8092;
5088675971713676;-9.1890;2.1742;-2.8860;
5088675981810655;-9.1914;2.0809;-2.9291;
5088675991926697;-9.2225;2.0734;-2.8765;
5088676002026644;-9.2082;2.0471;-2.8765;
5088676012123780;-9.1962;2.0809;-2.8259;
5088676022236697;-9.2058;2.0976;-2.8331;
5088676032334613;-9.2034;2.0928;-2.8813;
5088676042442478;-9.2393;2.1550;-2.9243;
5088676052543884;-9.2321;2.1861;-2.9315;
5088676062648780;-9.2441;2.0423;-2.8570;
5088676072752426;-9.2345;1.9753;-2.8403;
5088676082872217;-9.2058;2.0064;-2.8044;
5088676092960342;-9.2297;2.0040;-2.8475;
5088676103058988;-9.2489;1.9466;-2.8427;
5088676113167634;-9.2608;1.9226;-2.8259;
5088676123274249;-9.2608;1.9513;-2.7924;
5088676133377634;-9.1579;2.1144;-3.0535;
5088676143478572;-9.1508;2.2723;-3.0631;
5088676153586488;-9.1316;2.7538;-3.5351;
5088676163699665;-8.8609;2.6414;-3.2070;
5088676173792530;-9.4358;2.4736;-2.9172;
5088676183898988;-9.5940;2.0327;-2.2487;
5088676193999197;-9.1579;2.2484;-2.1242;
5088676204101801;-9.2321;2.1048;-2.8164;
5088676214210342;-9.1316;1.8461;-2.9602;
5088676224305655;-9.1436;1.8102;-3.2213;
5088676234408363;-9.3520;1.7596;-3.3697;
5088676244518467;-9.3281;1.7859;-3.1424;
5088676254624092;-9.2082;1.7668;-2.7326;
5088676264718884;-9.2034;1.7453;-2.5337;
5088676274831592;-9.3114;1.6232;-2.4212;
5088676284943884;-9.3951;1.5176;-2.4452;
5088676295035447;-9.4143;1.2808;-2.5887;
5088676305157686;-9.4119;0.9667;-2.7039;
5088676315243155;-9.4095;0.6936;-2.6895;
5088676325376019;-9.2850;0.6553;-2.5528;
5088676335452478;-9.2608;0.8518;-2.5744;
5088676345550707;-9.3760;0.9500;-2.7470;
5088676355648936;-9.3185;1.0675;-2.7063;
5088676365779197;-9.3042;1.2182;-2.5959;
5088676375877426;-9.4238;1.3669;-2.7039;
5088676385975655;-9.3425;1.4459;-2.5839;
5088676396090863;-9.2656;1.3597;-2.3877;
5088676406189092;-9.3497;1.1465;-2.3327;
5088676416287322;-9.3784;0.9763;-2.4021;
5088676426396697;-9.3520;0.9452;-2.6201;
5088676436494926;-9.3233;1.0053;-2.9148;
5088676446593155;-9.3473;1.1728;-2.9578;
5088676456710030;-9.3808;1.4195;-2.7805;
5088676466808259;-9.3592;1.5419;-2.4308;
5088676476906488;-9.3090;1.5081;-2.2845;
5088676487024249;-9.3138;1.4004;-2.4236;
5088676497122478;-9.2922;1.3502;-2.6584;
5088676507220707;-9.2584;1.3071;-2.8403;
5088676517321436;-9.3162;1.2589;-2.9722;
5088676527419717;-9.3185;1.2613;-2.9100;
5088676537517999;-9.2560;1.3119;-2.7278;
5088676547653884;-9.2874;1.3334;-2.6225;
5088676557752113;-9.3209;1.3573;-2.5935;
5088676567850394;-9.2441;1.3956;-2.6321;
5088676577953728;-9.2584;1.4435;-2.7374;
5088676588051905;-9.3808;1.4171;-2.8642;
5088676598150134;-9.3257;1.4028;-2.8211;
5088676608248363;-9.2608;1.3980;-2.8451;
5088676618360759;-9.2707;1.3860;-2.9148;
5088676628458988;-9.2178;1.3334;-2.8813;
5088676638557217;-9.2249;1.2855;-2.8259;
5088676648683676;-9.2874;1.2374;-2.8427;
5088676658781905;-9.3114;1.2517;-2.8522;
5088676668880134;-9.2560;1.2951;-2.8427;
5088676678998832;-9.2321;1.3310;-2.8813;
5088676689097061;-9.2465;1.3645;-2.9530;
5088676699195290;-9.2803;1.3860;-2.9530;
5088676709295603;-9.2297;1.4004;-2.9554;
5088676719393884;-9.2225;1.3502;-2.9602;
5088676729492113;-9.2106;1.3143;-2.9291;
5088676739608363;-9.1986;1.2808;-2.9602;
5088676749706644;-9.2034;1.2832;-2.9770;
5088676759787738;-9.2369;1.3023;-3.0033;
5088676769885967;-9.2417;1.3789;-3.0200;
5088676779984249;-9.2489;1.4889;-3.0176;
5088676790164197;-9.2034;1.5443;-2.9506;
5088676800262426;-9.2010;1.5658;-2.8789;
5088676810360655;-9.2106;1.5105;-2.9148;
5088676820441749;-9.1938;1.4913;-2.9865;
5088676830540030;-9.1531;1.4961;-3.0703;
5088676840638259;-9.1436;1.4315;-3.1759;
5088676850769665;-9.2154;1.5224;-3.2740;
5088676860867894;-9.1843;1.6950;-3.3218;
5088676870966124;-9.1962;1.7836;-3.2548;
5088676881066697;-9.2731;1.8269;-3.0440;
5088676891164978;-9.2297;1.8413;-2.9148;
5088676901263207;-9.2034;1.8365;-2.9889;
5088676911405499;-9.1412;1.8556;-3.0751;
5088676921503728;-9.1196;1.8102;-3.1277;
5088676931602009;-9.2106;1.7405;-3.2381;
5088676941697426;-9.1890;1.6041;-3.2812;
5088676951795655;-9.1819;1.4865;-3.0296;
5088676961893936;-9.2082;1.6615;-3.0368;
5088676972029769;-9.0957;1.6184;-3.1424;
5088676982127999;-9.0526;1.2374;-3.2644;
5088676992226280;-9.1603;1.0196;-3.1950;
5088677002294769;-9.2345;0.9739;-3.0679;
5088677012392999;-9.1675;0.7968;-2.9985;
5088677022491280;-9.1531;0.4493;-3.0057;
5088677032632842;-9.3497;0.2100;-3.0511;
5088677042731072;-9.3544;0.2506;-2.9387;
5088677052829353;-9.2010;0.3176;-2.8765;
5088677062945134;-9.3329;0.1355;-3.0320;
5088677073043363;-9.5267;0.1283;-3.1807;
5088677083141592;-9.3209;0.1714;-3.1014;
5088677093260655;-9.0000;0.1475;-3.1325;
5088677103358884;-8.9949;0.1068;-3.3266;
5088677113457113;-9.1843;0.0781;-3.4035;
5088677123585499;-9.3185;0.2483;-3.2620;
5088677133683728;-9.3353;0.5812;-3.0655;
5088677143782009;-9.2827;0.7104;-3.0344;
5088677153882894;-9.2513;0.6505;-3.1448;
5088677163981072;-9.0909;0.7056;-3.1591;
5088677174079353;-8.8633;0.8542;-3.1567;
5088677184187686;-8.9279;0.9691;-3.3888;
5088677194285967;-9.1795;1.0675;-3.6356;
5088677204384197;-9.2082;1.1871;-3.8608;
5088677214501801;-9.1388;1.3430;-3.7388;
5088677224600030;-9.0215;1.5248;-3.2166;
5088677234698259;-8.9495;1.7333;-2.7805;
5088677244817113;-9.0263;1.8293;-2.7541;
5088677254915342;-9.1244;1.8150;-3.0918;
5088677265013572;-9.0479;1.8269;-3.5471;
5088677275129822;-9.3855;1.9035;-3.8417;
5088677285228051;-9.5916;2.0686;-3.4801;
5088677295326280;-8.9590;2.1981;-2.6967;
5088677305444092;-8.7987;2.2579;-2.6584;
5088677315542322;-9.3138;2.1837;-3.0583;
5088677325640551;-9.2608;2.0662;-3.1134;
5088677335770342;-9.2536;2.0518;-3.3362;
5088677345868572;-9.0072;2.0016;-3.4490;
5088677355966853;-8.6644;1.9681;-3.3864;
5088677366074301;-8.6740;2.0327;-2.8765;
5088677376172530;-9.0742;2.1670;-2.1745;
5088677386270759;-9.7161;2.0785;-2.3949;
5088677396377999;-9.9245;2.1790;-3.6045;
5088677406476228;-9.4310;2.0880;-4.6609;
5088677416574457;-8.7676;1.6352;-4.1052;
5088677426685655;-7.9962;1.5081;-2.1123;
5088677436783884;-8.4344;1.7261;-1.1515;
5088677446882165;-9.7687;1.9681;-2.8669;
5088677456990967;-10.3846;2.0016;-4.3950;
5088677467089197;-9.7950;1.8150;-3.8417;
5088677477187426;-8.8920;1.6208;-2.7470;
5088677487306644;-8.5878;1.7357;-2.2295;
5088677497404926;-8.7218;1.9131;-2.4691;
5088677507503207;-9.0694;2.4185;-3.2022;
5088677517634665;-9.2898;2.6892;-3.7699;
5088677527732894;-9.4478;2.6797;-4.3974;
5088677537831176;-9.3138;2.7419;-4.2562;
5088677547919665;-8.7748;2.7921;-3.0272;
5088677558017894;-8.5902;2.6725;-2.6369;
5088677568116176;-9.4813;2.5549;-3.0607;
5088677578232217;-9.6993;2.3874;-2.9578;
5088677588330394;-9.3855;2.4329;-2.8789;
5088677598428624;-8.8944;2.5980;-2.8235;
5088677608526905;-8.7796;2.7108;-2.9363;
5088677618642322;-8.9016;2.7132;-3.0368;
5088677628740551;-8.9949;2.4162;-3.0846;
