Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
5088675254334717;0.0032;0.0040;0.0206;
5088675264429769;-0.0043;-0.0003;0.0228;
5088675274539353;-0.0043;0.0040;0.0185;
5088675284642530;-0.0011;0.0040;0.0185;
5088675294739926;-0.0021;0.0040;0.0196;
5088675304843467;-0.0021;0.0019;0.0185;
5088675314941853;-0.0021;0.0019;0.0174;
5088675325064197;-0.0021;0.0040;0.0185;
5088675335137842;-0.0043;0.0040;0.0153;
5088675345277426;-0.0043;0.0051;0.0153;
5088675355373988;-0.0021;0.0061;0.0164;
5088675365476280;-0.0064;0.0083;0.0174;
5088675375573259;-0.0053;0.0051;0.0217;
5088675385689509;-0.0043;0.0061;0.0260;
5088675395783780;-0.0053;0.0040;0.0292;
5088675405888780;-0.0053;0.0051;0.0334;
5088675415992530;-0.0053;0.0061;0.0356;
5088675426097947;-0.0085;0.0093;0.0398;
5088675436199926;-0.0107;0.0115;0.0451;
5088675446311592;-0.0138;0.0136;0.0526;
5088675456410447;-0.0170;0.0136;0.0632;
5088675466523676;-0.0181;0.0157;0.0728;
5088675476616019;-0.0224;0.0146;0.0867;
5088675486717634;-0.0245;0.0178;0.1027;
5088675496820186;-0.0266;0.0189;0.1176;
5088675506924717;-0.0320;0.0242;0.1346;
5088675517030447;-0.0362;0.0285;0.1538;
5088675527142426;-0.0426;0.0338;0.1719;
5088675537233780;-0.0469;0.0381;0.1900;
5088675547334509;-0.0501;0.0413;0.2092;
5088675557433676;-0.0554;0.0423;0.2273;
5088675567544822;-0.0607;0.0455;0.2475;
5088675577697269;-0.0628;0.0487;0.2688;
5088675587754613;-0.0692;0.0519;0.2869;
5088675597866644;-0.0724;0.0551;0.3061;
5088675607966488;-0.0767;0.0594;0.3242;
5088675618062478;-0.0810;0.0626;0.3445;
5088675628220082;-0.0852;0.0668;0.3594;
5088675638282478;-0.0873;0.0711;0.3722;
5088675648384197;-0.0916;0.0732;0.3828;
5088675658476124;-0.0959;0.0775;0.3956;
5088675668598207;-0.0959;0.0796;0.4063;
5088675678680290;-0.0980;0.0818;0.4126;
5088675688812009;-0.1012;0.0818;0.4212;
5088675698891384;-0.1012;0.0807;0.4264;
5088675709004561;-0.1023;0.0828;0.4317;
5088675719127947;-0.1044;0.0818;0.4338;
5088675729211801;-0.1055;0.0818;0.4328;
5088675739318676;-0.1044;0.0839;0.4338;
5088675749431592;-0.1055;0.0850;0.4338;
5088675759529926;-0.1055;0.0850;0.4328;
5088675769648207;-0.1065;0.0839;0.4306;
5088675779737686;-0.1044;0.0828;0.4285;
5088675789871957;-0.1012;0.0807;0.4285;
5088675799930447;-0.1012;0.0786;0.4254;
5088675810036280;-0.1012;0.0775;0.4201;
5088675820169144;-0.1023;0.0786;0.4158;
5088675830249717;-0.0980;0.0786;0.4094;
5088675840363103;-0.0948;0.0764;0.4009;
5088675850471384;-0.0927;0.0764;0.3924;
5088675860567947;-0.0895;0.0743;0.3828;
5088675870677269;-0.0905;0.0700;0.3711;
5088675880781384;-0.0884;0.0679;0.3604;
5088675890897217;-0.0842;0.0668;0.3487;
5088675901005915;-0.0810;0.0636;0.3370;
