Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
1629939640096509;-9.7496;-1.1940;-1.8823;
1629939650233436;-9.7256;-1.2610;-1.9564;
1629939660269478;-9.6849;-1.1725;-2.1769;
1629939670469634;-9.5533;-1.1605;-2.4021;
1629939680505675;-9.5243;-1.1677;-2.5552;
1629939690712238;-9.5821;-1.1390;-2.5935;
1629939700804738;-9.6395;-1.2371;-2.4882;
1629939710916092;-9.6849;-1.4216;-2.3686;
1629939721012134;-9.7496;-1.5006;-2.3901;
1629939731068853;-9.6515;-1.4503;-2.5986;
1629939741217550;-9.5004;-1.2275;-2.8642;
1629939751322394;-9.4047;-0.9497;-2.9889;
1629939761444686;-9.3736;-0.7795;-3.0296;
1629939771503332;-9.3879;-0.6598;-2.9195;
1629939781590415;-9.4645;-0.4968;-2.9435;
1629939791728592;-9.4597;-0.3843;-2.9794;
1629939801858019;-9.4167;-0.3724;-2.9578;
1629939811916144;-9.3449;-0.2453;-3.0057;
1629939822039686;-9.2683;-0.1280;-2.9435;
1629939832133280;-9.2560;-0.0440;-2.8044;
1629939842305832;-9.3090;0.0781;-2.7948;
1629939852365050;-9.4167;0.2100;-2.8860;
1629939862447863;-9.4238;0.2530;-3.0153;
1629939872540519;-9.3353;0.3105;-3.1663;
1629939882668123;-9.2874;0.4349;-3.2309;
1629939892752082;-9.2536;0.4660;-3.2046;
1629939902855311;-9.2536;0.3248;-3.0105;
1629939912974217;-9.2850;0.2243;-2.7996;
1629939923054217;-9.3305;0.2028;-2.6489;
1629939933172290;-9.3401;0.1905;-2.5672;
1629939943269165;-9.2827;0.3799;-2.5768;
1629939953371248;-9.3185;0.6362;-2.8570;
1629939963472186;-9.3329;0.8016;-3.1663;
1629939973582082;-9.2489;1.0388;-3.2764;
1629939983689686;-9.1699;1.4913;-3.0823;
1629939993786665;-9.2249;1.8293;-2.6728;
1629940003921196;-9.3066;2.1096;-2.3830;
1629940013980728;-9.3138;2.2340;-2.2606;
1629940024101978;-9.2970;2.3130;-2.2893;
1629940034206769;-9.2130;2.3492;-2.5528;
1629940044334061;-9.0694;2.2507;-2.7924;
1629940054415728;-9.0933;1.7333;-2.6249;
1629940064513748;-9.4430;1.2374;-2.3566;
1629940074627707;-9.6921;0.7681;-2.4858;
1629940084723592;-9.5533;0.1905;-2.4428;
1629940094827811;-9.3927;-0.0897;-2.2056;
1629940104935311;-9.4813;-0.1663;-2.3877;
1629940115033957;-9.5749;-0.3194;-2.4308;
1629940125133748;-9.6012;-0.6191;-2.0836;
1629940135239790;-9.6945;-0.8970;-1.9229;
1629940145353019;-9.7280;-0.6096;-2.4141;
1629940155454686;-9.3616;0.1499;-3.3888;
1629940165554269;-9.0909;-0.2381;-2.4763;
1629940175657290;-9.5821;-1.1390;-1.3337;
1629940185772707;-10.1402;-1.4862;-1.3313;
1629940195877915;-10.0370;-1.2562;-1.6475;
1629940205970832;-9.5462;-0.8946;-2.1027;
1629940216071561;-9.2584;-0.4825;-2.7230;
