Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
908843088467568;28.5846;-30.9880;16.6530;
908843098467568;28.5846;-30.9880;16.6530;
908843109828922;28.7310;-30.0852;16.6042;
908843119828922;28.7310;-30.2926;16.5310;
908843129828922;28.6578;-30.3170;16.5310;
908843139828922;28.6578;-30.3048;16.5432;
908843149828922;28.6578;-30.2926;16.5798;
908843159828922;28.6700;-30.2560;16.5066;
908843169828922;28.7310;-30.3048;16.4822;
908843179828922;28.8530;-30.3780;16.3236;
908843189828922;29.0238;-30.3780;16.0552;
908843199828922;28.9506;-30.3170;16.1284;
908843209828922;28.9384;-30.3170;16.1894;
908843219828922;28.7920;-30.3292;16.2748;
908843229828922;28.6822;-30.3658;16.3358;
908843239828922;28.6334;-30.4024;16.4212;
908843249828922;28.4992;-30.3902;16.5432;
908843259828922;28.2430;-30.4268;16.6652;
908843269828922;28.0234;-30.4390;16.8116;
908843279828922;27.9258;-30.4512;16.9092;
908843289828922;27.7794;-30.4878;17.0312;
908843299828922;27.7428;-30.5244;17.1166;
908843309828922;27.8038;-30.5366;17.0922;
908843319828922;27.6330;-30.5244;17.2630;
908843329828922;27.5964;-30.5488;17.3118;
908843339828922;27.5720;-30.4756;17.5436;
908843349828922;27.5354;-30.4878;17.6168;
908843359828922;27.6696;-30.4756;17.4460;
908843369828922;27.8038;-30.4268;17.2752;
908843379828922;27.8892;-30.3658;17.2142;
908843389828922;27.7916;-30.3536;17.2996;
908843399828922;27.9014;-30.3658;17.2020;
908843409828922;27.7794;-30.3170;17.2752;
908843419828922;27.8038;-30.2926;17.2508;
908843429828922;27.7916;-30.2194;17.3240;
908843439828922;27.6940;-30.1828;17.4826;
908843449828922;27.6574;-30.1462;17.5436;
908843459828922;27.7550;-30.1584;17.4704;
908843469828922;27.8404;-30.1340;17.4338;
908843479828922;27.8526;-30.1706;17.5192;
908843489828922;28.1088;-30.1706;17.3118;
908843499828922;28.2186;-30.1706;17.2142;
908843509828922;28.3162;-30.1828;17.1776;
908843519828922;28.3772;-30.1584;17.1654;
908843529828922;28.4138;-30.2072;17.2142;
908843539828922;28.2674;-30.1706;17.4582;
908843549828922;28.3284;-30.1340;17.3850;
908843559828922;28.4504;-30.0608;17.3118;
908843569828922;28.4260;-30.0486;17.4216;
908843579828922;28.4138;-30.0486;17.5192;
908843589828922;28.4260;-29.9998;17.6046;
908843599828922;28.4992;-29.9876;17.6046;
908843609828922;28.5480;-29.9144;17.6534;
908843619828922;28.7920;-29.8900;17.3850;
908843629828922;28.9018;-29.8534;17.3484;
908843639828922;28.8652;-29.8046;17.4582;
908843649828922;28.9140;-29.8290;17.4338;
908843659828922;28.9384;-29.8046;17.4216;
908843669828922;28.8896;-29.8290;17.5070;
908843679828922;28.8652;-29.7924;17.6046;
908843689828922;28.8896;-29.7558;17.5924;
908843699828922;28.8286;-29.7314;17.6778;
908843709828922;28.7188;-29.6582;17.8242;
908843719828922;28.7066;-29.6216;17.7632;
908843729828922;28.7310;-29.5118;17.6412;
908843739828922;28.7920;-29.4386;17.4948;
908843749828922;28.9384;-29.3410;17.2630;
908843759828922;29.0482;-29.2922;17.0068;
908843769828922;29.1458;-29.2190;16.7872;
908843779828922;29.1946;-29.1336;16.7262;
908843789828922;29.2922;-29.0726;16.5188;
908843799828922;29.4264;-28.9750;16.3968;
908843809828922;29.4264;-28.8896;16.4700;
908843819828922;29.4020;-28.8530;16.5310;
908843829828922;29.4508;-28.7798;16.4700;
908843839828922;29.4508;-28.6944;16.4700;
908843849828922;29.5850;-28.6578;16.3480;
908843859828922;29.7924;-28.6090;16.1162;
908843869828922;29.9144;-28.5724;15.9942;
908843879828922;29.9388;-28.5358;15.9454;
908843889828922;30.0364;-28.4992;15.8234;
908843899828922;30.1584;-28.4260;15.6404;
908843909828922;30.2438;-28.3772;15.5794;
908843919828922;30.4146;-28.3406;15.3842;
908843929828922;30.4146;-28.2918;15.3110;
908843939828922;30.4512;-28.1698;15.2134;
908843949828922;30.5488;-28.0844;15.0548;
908843959828922;30.6342;-28.0112;14.8840;
908843969828922;30.5854;-27.9502;14.7864;
908843979828922;30.7440;-27.8526;14.5790;
