Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
974837779278115;-9.5797;0.7585;-1.8392;
974837789418792;-9.5701;0.7394;-1.8344;
974837799521865;-9.5916;0.7032;-1.8105;
974837809627334;-9.6012;0.6793;-1.7910;
974837819771136;-9.5868;0.6697;-1.7886;
974837829876604;-9.5797;0.6625;-1.8392;
974837839958844;-9.5940;0.6601;-1.8320;
974837850089261;-9.6060;0.6817;-1.8153;
974837860204573;-9.5940;0.6553;-1.7695;
974837870289677;-9.6060;0.6577;-1.7551;
974837880411865;-9.6275;0.6936;-1.7623;
974837890513219;-9.5868;0.7056;-1.7432;
974837900596448;-9.6132;0.6960;-1.7360;
974837910678167;-9.6203;0.7271;-1.7503;
974837920830927;-9.6203;0.7537;-1.7456;
974837930927490;-9.6060;0.8040;-1.7503;
974837941018011;-9.5988;0.8279;-1.7456;
974837951134990;-9.5821;0.8614;-1.7575;
974837961237698;-9.5749;0.8806;-1.7791;
974837971326969;-9.5701;0.9069;-1.7934;
974837981436448;-9.5988;0.9188;-1.7623;
974837991521761;-9.5821;0.9308;-1.6977;
974838001637594;-9.5821;0.9619;-1.6666;
974838011736240;-9.6060;0.9643;-1.7097;
974838021849886;-9.5964;0.9308;-1.7240;
974838031950354;-9.5773;0.9715;-1.7264;
974838042063532;-9.6180;1.0002;-1.7360;
974838052167802;-9.5821;0.9930;-1.6786;
974838062262177;-9.5725;0.9906;-1.6187;
974838072363636;-9.6084;1.0220;-1.5709;
974838082468688;-9.6012;0.9858;-1.5541;
974838092572698;-9.5845;0.9619;-1.5350;
974838102676136;-9.6036;0.9595;-1.5924;
974838112785354;-9.6419;0.9500;-1.6570;
974838122885407;-9.6443;0.9332;-1.7264;
974838132992282;-9.6227;0.9117;-1.7647;
974838143093688;-9.6012;0.9380;-1.6810;
974838153203636;-9.6060;0.9452;-1.6140;
974838163323532;-9.6012;0.9619;-1.6738;
974838173411032;-9.5581;0.9500;-1.7192;
974838183519886;-9.5725;0.9212;-1.7240;
974838193625511;-9.6347;0.8686;-1.7527;
974838203722282;-9.6371;0.8566;-1.7695;
974838213828115;-9.6084;0.8303;-1.8081;
974838223938948;-9.6012;0.7753;-1.8224;
974838234036188;-9.5677;0.7681;-1.8009;
974838244109417;-9.5892;0.7705;-1.7384;
974838254237802;-9.6371;0.7561;-1.7336;
974838264344261;-9.6299;0.7394;-1.6953;
974838274461344;-9.5653;0.7705;-1.6881;
974838284561032;-9.5462;0.8423;-1.7384;
974838294665927;-9.5845;0.8638;-1.8153;
974838304775771;-9.6227;0.8255;-1.8511;
974838314879157;-9.6084;0.7008;-1.8464;
974838324974261;-9.6132;0.5835;-1.7695;
974838335088532;-9.6443;0.4902;-1.6881;
974838345187177;-9.6443;0.4038;-1.6810;
974838355292073;-9.5988;0.4421;-1.7623;
974838365402438;-9.6299;0.5572;-1.8775;
974838375500198;-9.6084;0.6266;-1.9253;
974838385610511;-9.5916;0.5644;-1.9110;
974838395711865;-9.5964;0.4086;-1.8799;
974838405813636;-9.6371;0.2626;-1.8368;
974838415933532;-9.6515;0.1618;-1.8033;
974838426025771;-9.6371;0.1187;-1.8200;
974838436134365;-9.6467;0.1403;-1.8703;
974838446232021;-9.6012;0.2363;-1.8823;
974838456334157;-9.5557;0.3966;-1.8607;
974838466432594;-9.5773;0.6051;-1.8942;
974838476546136;-9.6371;0.7466;-1.9612;
974838486646865;-9.6203;0.7032;-1.9373;
974838496750302;-9.5821;0.4014;-1.7862;
974838506862490;-9.6156;0.4684;-1.8846;
974838516964261;-9.5653;0.5453;-1.8488;
974838527061552;-9.5100;0.6649;-1.9110;
974838537165198;-9.5390;0.7442;-2.0569;
974838547274261;-9.5892;0.7032;-2.0186;
974838557383427;-9.5988;0.6697;-1.9062;
974838567482594;-9.5749;0.6864;-1.8248;
974838577554990;-9.5797;0.6697;-1.7408;
974838587673740;-9.5629;0.7825;-1.8224;
974838597791969;-9.5267;0.9332;-1.9229;
974838607886969;-9.4837;1.0699;-2.0812;
974838617993011;-9.4813;1.0388;-1.8200;
974838628164677;-9.5533;1.0484;-1.5541;
974838638205302;-6.6069;2.9551;-4.1267;
974838648304469;-9.7878;3.0820;-2.8932;
974838658412073;-12.2483;-0.6502;-1.0391;
974838668504157;-10.3487;0.9188;-0.5527;
974838678613219;-9.7208;1.6854;-0.9096;
974838688724886;-9.1579;1.6113;-2.0740;
974838698821865;-8.6213;1.7261;-1.8894;
974838708917073;-8.9614;1.6256;-1.4821;
974838719038688;-9.6826;1.4195;-1.6857;
974838729132282;-10.0322;0.7247;-0.9790;
