TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
82820833923542;1653750720000;40.242813590000;-111.677935800000;1367.6998;1.3000;183.0000;4.70332479;6.86525106;0.93744332;36.15646362;
82821842175156;1653750721000;40.242781210000;-111.677938330000;1369.2966;2.3600;178.8000;3.94510460;5.11232710;0.83761567;13.16258907;
82822845685937;1653750722000;40.242740900000;-111.677940840000;1370.2688;3.9900;181.6000;3.79009247;4.09047699;0.27202940;2.60883594;
82823863155937;1653750723000;40.242696440000;-111.677945110000;1369.5122;4.0300;182.0000;3.79009247;2.93843341;0.68117547;8.44402885;
82824852912395;1653750724000;40.242650330000;-111.677948810000;1369.8380;4.8700;182.5000;3.79009247;2.50000000;0.54405880;5.89980936;
82825847092498;1653750725000;40.242604860000;-111.677952390000;1368.2413;4.6300;183.5000;3.79009247;2.50000000;0.05830952;0.42176399;
82826857980050;1653750726000;40.242562640000;-111.677957840000;1368.4487;4.3200;186.8000;3.79009247;2.50000000;0.05830952;0.52966207;
82827856075883;1653750727000;40.242523990000;-111.677966350000;1369.0492;4.0200;189.2000;3.79009247;2.50000000;0.06708204;0.63171434;
82828847556612;1653750728000;40.242488960000;-111.677975150000;1369.3152;3.6500;190.8000;3.79009247;2.50000000;0.15264338;1.47683084;
82829855963434;1653750729000;40.242457130000;-111.677982710000;1369.5253;3.4700;189.2000;3.79009247;2.50000000;0.24186774;2.35582256;
82830857265413;1653750730000;40.242428070000;-111.677985890000;1369.5160;2.9700;181.7000;3.79009247;2.50000000;0.22472206;2.70618796;
82831851738694;1653750731000;40.242403460000;-111.677983520000;1369.4712;2.5200;173.9000;3.79009247;2.50000000;0.14422205;2.12661099;
82832844217131;1653750732000;40.242379090000;-111.677978330000;1368.7931;2.6300;171.0000;3.79009247;2.50000000;0.55217749;11.08722210;
82833860172808;1653750733000;40.242356970000;-111.677974050000;1368.5399;2.2500;170.1000;3.79009247;2.50000000;0.53823787;11.94883633;
82834859771766;1653750734000;40.242339980000;-111.677972370000;1368.9153;1.6400;174.6000;3.79009247;2.50000000;0.05830952;1.17950284;
82835842209318;1653750735000;40.242328420000;-111.677974960000;1368.9921;0.8900;183.4000;3.79009247;2.50000000;0.13038404;5.06240034;
82836856435776;1653750736000;40.242322950000;-111.677976660000;1369.2115;0.5100;181.9000;3.79009247;2.50000000;0.84876382;8.35203171;
82837857035671;1653750737000;40.242320420000;-111.677976780000;1369.4072;0.2900;181.9000;3.79009247;2.50000000;0.84059501;7.61487961;
