Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
5255268913806780;0.0181;-0.0109;0.1186;
5255268923938030;0.0160;-0.0141;0.1250;
5255268933992457;0.0202;-0.0184;0.1314;
5255268944134280;0.0234;-0.0205;0.1389;
5255268954249228;0.0192;-0.0194;0.1421;
5255268964351571;0.0117;-0.0184;0.1474;
5255268974451623;-0.0000;-0.0152;0.1527;
5255268984541155;-0.0213;-0.0130;0.1570;
5255268994679280;-0.0469;-0.0088;0.1602;
5255269004736936;-0.0660;-0.0099;0.1634;
5255269014822144;-0.0607;-0.0056;0.1687;
5255269024937978;-0.0618;-0.0035;0.1719;
5255269035051155;-0.0618;-0.0045;0.1762;
5255269045171936;-0.0650;-0.0077;0.1804;
5255269055292717;-0.0650;-0.0067;0.1879;
5255269065365842;-0.0682;0.0029;0.1879;
5255269075475738;-0.0735;0.0083;0.1889;
5255269085568446;-0.0767;-0.0003;0.1921;
5255269095658238;-0.0714;-0.0088;0.1932;
5255269105771155;-0.0692;-0.0088;0.1964;
5255269115889384;-0.0692;-0.0077;0.1921;
5255269126008655;-0.0724;-0.0067;0.1858;
5255269136081103;-0.0692;-0.0056;0.1847;
5255269146187144;-0.0692;-0.0045;0.1815;
5255269156288082;-0.0682;-0.0045;0.1762;
5255269166411571;-0.0628;-0.0024;0.1666;
5255269176525582;-0.0618;0.0061;0.1538;
5255269186599644;-0.0692;0.0125;0.1431;
5255269196704228;-0.0916;0.0008;0.1389;
5255269206823915;-0.1172;-0.0162;0.1314;
5255269216905269;-0.0969;-0.0067;0.1218;
5255269227017873;-0.0479;0.0253;0.1101;
5255269237122353;-0.0618;0.0317;0.0995;
5255269247227353;-0.0756;0.0136;0.0941;
5255269257334384;-0.0575;0.0072;0.0920;
5255269267430478;-0.0490;0.0019;0.0814;
5255269277533498;-0.0607;-0.0194;0.0718;
5255269287640894;-0.0458;-0.0258;0.0718;
5255269297741103;-0.0352;-0.0269;0.0718;
5255269307857561;-0.0394;-0.0237;0.0654;
5255269317950269;-0.0405;-0.0194;0.0590;
5255269328050165;-0.0405;-0.0088;0.0515;
5255269338156207;-0.0458;0.0072;0.0451;
5255269348255686;-0.0575;0.0083;0.0409;
5255269358367144;-0.0660;-0.0035;0.0387;
5255269368471155;-0.0810;0.0008;0.0292;
5255269378570269;-0.0692;0.0157;0.0089;
5255269388676936;-0.0703;0.0232;-0.0039;
5255269398790738;-0.1225;0.0221;-0.0103;
5255269408887353;-0.2024;0.0264;-0.0103;
5255269418985478;-0.2823;0.0210;-0.0188;
5255269429091103;-0.3228;0.0136;-0.0390;
5255269439199696;-0.2983;0.0338;-0.0582;
5255269449303655;-0.2461;0.0690;-0.0720;
5255269459428863;-0.2461;0.0871;-0.0827;
5255269469516675;-0.3313;0.0690;-0.0944;
5255269479629175;-0.4600;0.0274;-0.1104;
5255269489716780;-0.5325;0.0051;-0.1189;
5255269499815478;-0.4814;0.0168;-0.1253;
5255269509921988;-0.3675;0.0360;-0.1349;
5255269520026050;-0.2589;0.0551;-0.1413;
5255269530127978;-0.1790;0.0722;-0.1391;
5255269540236988;-0.1385;0.0743;-0.1285;
5255269550336103;-0.1363;0.0551;-0.1296;
5255269560461571;-0.1694;0.0136;-0.1296;
5255269570541780;-0.1715;-0.0130;-0.1296;
5255269580646728;-0.1108;-0.0099;-0.1168;
5255269590761884;-0.0298;-0.0077;-0.0965;
5255269600879175;-0.0064;-0.0067;-0.0838;
5255269610968863;-0.0234;0.0029;-0.0795;
5255269621074488;-0.0288;0.0051;-0.0742;
5255269631164853;-0.0320;-0.0003;-0.0635;
5255269641267040;-0.0234;0.0061;-0.0550;
5255269651377509;-0.0117;0.0306;-0.0582;
5255269661475894;-0.0138;0.0477;-0.0656;
5255269671583967;-0.0490;0.0306;-0.0688;
5255269681693446;-0.0415;0.0115;-0.0688;
5255269691791884;-0.0405;0.0083;-0.0624;
5255269701891728;-0.0341;0.0051;-0.0582;
5255269712008446;-0.0266;0.0008;-0.0571;
5255269722112196;-0.0213;0.0157;-0.0603;
5255269732210113;-0.0266;0.0242;-0.0667;
5255269742303082;-0.0266;0.0178;-0.0742;
5255269752413655;-0.0213;0.0221;-0.0784;
5255269762525530;-0.0245;0.0338;-0.0795;
5255269772616728;-0.0298;0.0189;-0.0848;
5255269782721311;-0.0213;0.0083;-0.0816;
5255269792822873;-0.0085;0.0125;-0.0763;
5255269802938550;-0.0107;0.0029;-0.0816;
5255269813034957;-0.0085;-0.0024;-0.0901;
5255269823138967;-0.0107;0.0083;-0.0923;
5255269833235478;-0.0128;0.0072;-0.0891;
5255269843331415;-0.0053;0.0093;-0.0923;
5255269853439905;-0.0053;0.0210;-0.0944;
5255269863550269;-0.0043;0.0210;-0.0987;
5255269873653186;-0.0053;0.0157;-0.0997;
5255269883755686;-0.0043;0.0146;-0.0976;
5255269893851415;-0.0032;0.0115;-0.0976;
5255269903956832;-0.0011;0.0178;-0.0965;
5255269914060894;-0.0053;0.0221;-0.0955;
5255269924175738;-0.0064;0.0189;-0.0965;
5255269934270842;-0.0032;0.0221;-0.0912;
5255269944366623;-0.0043;0.0221;-0.0869;
5255269954484644;-0.0075;0.0157;-0.0816;
5255269964632092;-0.0085;0.0040;-0.0774;
5255269974733030;-0.0053;-0.0088;-0.0720;
5255269984833915;0.0021;-0.0141;-0.0646;
5255269994896155;0.0053;-0.0077;-0.0561;
5255270004997040;0.0085;-0.0035;-0.0497;
5255270015097978;0.0256;0.0040;-0.0465;
5255270025243550;0.0437;0.0115;-0.0390;
5255270035344488;0.0341;0.0061;-0.0348;
5255270045445373;0.0170;-0.0003;-0.0326;
5255270055512092;0.0170;-0.0003;-0.0262;
5255270065612978;0.0138;-0.0077;-0.0188;
5255270075713915;0.0234;-0.0141;-0.0103;
5255270085836050;0.0703;-0.0109;0.0025;
5255270095936936;0.1225;-0.0099;0.0185;
5255270106037873;0.1502;-0.0120;0.0302;
5255270116156571;0.1609;-0.0077;0.0387;
5255270126257457;0.1609;-0.0077;0.0473;
5255270136358342;0.1545;-0.0109;0.0558;
5255270146474071;0.1587;-0.0152;0.0718;
5255270156574957;0.1692;-0.0205;0.0877;
5255270166675842;0.1810;-0.0258;0.0995;
5255270176758238;0.1842;-0.0301;0.1112;
5255270186859123;0.1884;-0.0322;0.1240;
5255270196960061;0.2055;-0.0344;0.1357;
5255270207086467;0.2129;-0.0354;0.1463;
5255270217187353;0.2150;-0.0375;0.1559;
5255270227288238;0.2342;-0.0354;0.1644;
5255270237387092;0.2651;-0.0312;0.1751;
5255270247487978;0.2949;-0.0322;0.1889;
5255270257605738;0.3141;-0.0312;0.2007;
5255270267706675;0.3141;-0.0280;0.2071;
5255270277807561;0.2896;-0.0290;0.2060;
5255270287908550;0.2577;-0.0280;0.2071;
5255270298009436;0.2236;-0.0226;0.2124;
5255270308110321;0.1991;-0.0194;0.2156;
5255270318213655;0.1927;-0.0109;0.2124;
5255270328314592;0.1842;-0.0035;0.2092;
5255270338415478;0.1555;-0.0077;0.2071;
5255270348526259;0.1268;-0.0130;0.2060;
5255270358627144;0.1129;-0.0162;0.2060;
5255270368728030;0.1076;-0.0205;0.2039;
5255270378841050;0.1172;-0.0216;0.2039;
5255270388941936;0.1395;-0.0194;0.2092;
5255270399042821;0.1714;-0.0173;0.2092;
5255270409149071;0.2161;-0.0099;0.2103;
5255270419249957;0.2768;-0.0013;0.2145;
5255270429350842;0.3322;0.0051;0.2198;
5255270439467561;0.3525;0.0019;0.2220;
5255270449568446;0.3354;-0.0067;0.2198;
5255270459669384;0.3173;-0.0120;0.2166;
5255270469779280;0.3162;-0.0130;0.2156;
5255270479880165;0.3237;-0.0130;0.2145;
5255270489981103;0.3194;-0.0088;0.2124;
5255270500087717;0.3035;-0.0056;0.2071;
5255270510188603;0.2736;-0.0045;0.2007;
5255270520289540;0.2406;-0.0067;0.1911;
5255270530398342;0.2182;-0.0045;0.1889;
5255270540499228;0.2140;-0.0099;0.1921;
5255270550600113;0.2523;-0.0067;0.1932;
5255270560765269;0.3194;0.0146;0.1964;
5255270570866207;0.3535;0.0232;0.1975;
5255270580967092;0.3120;0.0146;0.1921;
5255270591021311;0.2289;0.0104;0.1815;
5255270601122196;0.1395;0.0051;0.1730;
5255270611223082;0.0479;-0.0024;0.1666;
5255270621332665;-0.0256;-0.0045;0.1570;
5255270631433550;-0.0479;0.0072;0.1453;
5255270641534488;-0.0362;0.0253;0.1389;
5255270651649071;-0.0309;0.0349;0.1410;
5255270661749957;-0.0256;0.0349;0.1453;
5255270671850894;-0.0266;0.0242;0.1453;
5255270681947821;-0.0298;0.0083;0.1453;
5255270692048707;-0.0309;-0.0056;0.1453;
5255270702149592;-0.0245;-0.0141;0.1495;
5255270712277717;-0.0192;-0.0130;0.1527;
5255270722378603;-0.0202;-0.0067;0.1463;
5255270732479488;-0.0202;0.0019;0.1357;
5255270742584800;-0.0277;0.0157;0.1325;
5255270752685686;-0.0330;0.0189;0.1378;
5255270762786571;-0.0320;0.0232;0.1378;
5255270772884228;-0.0309;0.0402;0.1367;
5255270782985113;-0.0437;0.0317;0.1389;
5255270793085998;-0.0522;0.0125;0.1431;
5255270803197196;-0.0628;0.0136;0.1431;
5255270813298082;-0.0607;0.0221;0.1410;
5255270823398967;-0.0682;0.0221;0.1421;
5255270833504280;-0.1023;0.0115;0.1442;
5255270843605165;-0.1278;0.0029;0.1485;
5255270853706103;-0.1055;0.0125;0.1474;
5255270863809592;-0.0842;0.0093;0.1463;
5255270873910478;-0.1108;-0.0130;0.1421;
5255270884011415;-0.1342;-0.0077;0.1367;
5255270894117300;-0.1225;0.0136;0.1304;
5255270904218186;-0.1172;0.0061;0.1325;
5255270914319071;-0.1427;-0.0035;0.1293;
5255270924466832;-0.2269;0.0178;0.0771;
5255270934567769;-0.3110;0.0455;0.0494;
5255270944668655;-0.3941;0.0210;0.0206;
5255270954758186;-0.4304;-0.0280;-0.0166;
5255270964859071;-0.3537;-0.0248;-0.0262;
5255270974960009;-0.1779;0.0115;-0.0156;
5255270985060894;-0.0991;0.0029;-0.0348;
5255270995170373;-0.1310;0.0115;0.0590;
5255271005271311;-0.1150;0.1553;0.1826;
5255271015372196;-0.2407;0.1979;-0.0028;
5255271025461467;-0.4877;-0.0738;-0.1541;
5255271035562353;-0.6102;-0.1835;-0.1189;
5255271045663238;-0.4218;-0.0365;-0.0198;
5255271055784384;-0.0884;0.0136;0.0473;
5255271065885269;0.0245;-0.0493;0.0814;
5255271075986207;0.0959;-0.0812;0.0750;
5255271086092925;0.2598;-0.0248;0.0494;
5255271096193811;0.3226;-0.0024;0.0409;
5255271106294748;0.2172;-0.0642;0.0494;
5255271116418446;0.1459;-0.0525;0.0771;
5255271126519332;0.2204;0.0253;0.0931;
5255271136620217;0.2885;0.0413;0.0931;
5255271146713134;0.2321;0.0381;0.0824;
5255271156814019;0.1342;0.0413;0.0707;
5255271166914957;0.0266;-0.0109;0.0664;
5255271177025009;-0.0437;-0.0567;0.0601;
5255271187125894;-0.0032;-0.0280;0.0419;
5255271197226832;0.0064;-0.0205;0.0281;
5255271207353498;0.0383;0.0242;0.0260;
5255271217454436;0.1332;0.1084;0.0324;
5255271227555321;0.1129;0.0626;0.0185;
5255271237647144;-0.0490;-0.0418;-0.0156;
5255271247748030;-0.1193;-0.0663;-0.0486;
5255271257831155;-0.1640;-0.0631;-0.0422;
5255271267932040;-0.1268;-0.0003;-0.0326;
5255271278032978;-0.0064;0.0583;-0.0379;
5255271288170425;-0.0053;0.0232;-0.0710;
5255271298271311;-0.0043;-0.0077;-0.0944;
5255271308372196;-0.0447;-0.0184;-0.0933;
5255271318477613;-0.1491;-0.0546;-0.0656;
5255271328578498;-0.2024;-0.0652;-0.0603;
5255271338679436;-0.0969;-0.0077;-0.0827;
5255271348789384;-0.0021;0.0072;-0.1093;
5255271358890269;-0.0202;-0.0397;-0.1136;
5255271368991207;-0.0224;-0.0525;-0.0774;
5255271379103394;-0.0309;-0.0919;-0.0561;
5255271389204280;-0.0096;-0.0951;-0.0774;
5255271399305165;0.0107;0.0146;-0.1136;
5255271409417613;-0.0170;0.1276;-0.1200;
5255271419518498;-0.0277;0.0775;-0.1040;
5255271429619436;0.0064;-0.0088;-0.1115;
5255271439703759;-0.0149;-0.0525;-0.1583;
5255271449804644;-0.0991;-0.2996;-0.2073;
5255271459905530;-0.0767;-0.6148;-0.2425;
5255271470035842;0.1630;-0.7756;-0.2297;
5255271480136728;0.5154;-0.5786;-0.1583;
5255271490237665;0.3525;0.1233;-0.2073;
5255271500348655;-0.2109;0.6632;-0.3371;
5255271510449540;-0.3707;0.6270;-0.4405;
5255271520550478;-0.4154;0.3309;-0.4032;
5255271530661884;-0.3110;0.1446;-0.4234;
5255271540762769;0.0064;0.0349;-0.4969;
5255271550863655;0.1692;-0.1632;-0.5065;
5255271561001207;0.2907;-0.1782;-0.5161;
5255271571102092;0.4441;0.0679;-0.5417;
5255271581195321;0.2875;0.2478;-0.5481;
5255271591296207;0.1438;0.3415;-0.6035;
5255271601397144;0.1714;0.4055;-0.6588;
5255271611491988;0.1662;0.2585;-0.6269;
5255271621592873;0.1980;0.0871;-0.6280;
5255271631693759;0.2225;0.0903;-0.6130;
5255271641808707;0.1385;0.0828;-0.6493;
5255271651909592;0.0330;0.1073;-0.6716;
5255271662010530;-0.0565;0.1542;-0.6418;
5255271672109384;-0.0692;0.1680;-0.6461;
5255271682210269;-0.0288;0.1510;-0.5747;
5255271692311155;0.0277;0.1403;-0.5438;
5255271702440217;0.0437;0.1148;-0.4778;
5255271712541103;0.0383;0.1020;-0.4266;
5255271722641988;0.0085;0.0881;-0.3893;
5255271732741311;0.0160;0.0626;-0.3350;
5255271742842196;0.0405;0.0594;-0.3256;
5255271752943082;0.0234;0.0487;-0.2723;
5255271763044488;0.0160;0.0583;-0.2606;
5255271773145373;-0.0021;0.0242;-0.2265;
5255271783246259;-0.0234;0.0029;-0.2276;
5255271793355946;-0.0447;0.0178;-0.2158;
5255271803456832;-0.0799;-0.0077;-0.1690;
5255271813557717;-0.0959;-0.0535;-0.1700;
5255271823671988;-0.0799;-0.0312;-0.1146;
5255271833772873;-0.1055;0.1073;-0.1125;
5255271843873811;-0.0927;0.3096;-0.0838;
5255271853972509;-0.0905;0.6941;-0.1242;
5255271864073394;-0.1118;0.7240;-0.1157;
5255271874174280;0.0320;0.1457;-0.0869;
5255271884287717;0.1735;-0.2549;-0.0497;
5255271894388603;0.0266;-0.2634;-0.0241;
5255271904489540;-0.0181;-0.2144;0.0249;
5255271914634175;0.0309;-0.2442;0.0899;
5255271924735113;0.1076;-0.2953;0.1016;
5255271934835998;0.0969;-0.2431;0.0984;
5255271944901363;0.0053;-0.1441;0.0068;
5255271955002300;0.0043;-0.1025;-0.0465;
5255271965103186;0.0320;-0.0152;-0.0443;
5255271975261728;0.0266;0.0711;-0.0188;
5255271985362665;0.0618;0.0636;0.0313;
5255271995463550;0.1481;0.0658;-0.0081;
5255272005542248;0.1630;0.0711;0.0015;
5255272015643186;0.1140;-0.0045;-0.0507;
5255272025744071;0.1108;-0.0290;-0.0816;
5255272035836363;-0.0000;-0.0280;-0.0955;
5255272045937248;-0.0160;-0.0620;-0.1146;
5255272056038186;-0.0352;-0.0589;-0.1029;
