Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
1793098840209749;22.7774;0.7442;-10.5408;
1793098850209749;22.7774;0.7442;-10.5408;
1793098861564020;24.5342;0.5490;-11.3826;
1793098871564020;24.5830;0.6100;-11.6754;
1793098881564020;24.6074;0.6832;-11.8096;
1793098891564020;24.7172;0.7320;-11.9804;
1793098901564020;24.6684;0.7320;-12.0902;
1793098911564020;24.6440;0.7564;-12.1024;
1793098921564020;24.6928;0.8052;-12.2732;
1793098931564020;24.7172;0.8174;-12.4806;
1793098941564020;24.4610;0.8174;-12.3098;
1793098951564020;24.3634;0.8540;-12.1634;
1793098961564020;24.1804;0.7808;-12.0536;
1793098971564020;23.9730;0.7564;-11.8584;
1793098981564020;23.9242;0.7564;-11.5778;
1793098991564020;23.8388;0.7198;-11.3826;
1793099001564020;23.7656;0.6832;-11.3216;
1793099011564020;23.6314;0.6832;-11.1020;
1793099021564020;23.6314;0.6954;-11.0166;
1793099031564020;23.5460;0.6588;-11.0044;
1793099041564020;23.6314;0.6954;-11.0166;
1793099051564020;23.7656;0.7198;-11.0654;
1793099061564020;23.7534;0.6832;-11.1142;
1793099071564020;23.8876;0.6954;-11.3216;
1793099081564020;23.9364;0.7442;-11.2362;
1793099091564020;24.1194;0.7442;-11.4070;
1793099101564020;24.3512;0.7564;-11.6022;
1793099111564020;24.3878;0.7320;-11.5290;
1793099121564020;24.3756;0.7320;-11.4314;
1793099131564020;24.2414;0.6954;-11.2606;
1793099141564020;24.1316;0.6832;-11.0532;
1793099151564020;23.9852;0.6466;-10.8946;
1793099161564020;23.9486;0.5856;-10.8824;
1793099171564020;23.8266;0.5612;-10.6628;
1793099181564020;23.6802;0.4880;-10.4920;
1793099191564020;23.7900;0.5246;-10.6872;
1793099201564020;23.9364;0.5368;-10.7970;
1793099211564020;24.0828;0.5612;-11.0532;
1793099221564020;24.2902;0.5734;-11.3826;
1793099231564020;24.4000;0.6222;-11.4802;
1793099241564020;24.4610;0.6344;-11.5656;
1793099251564020;24.5220;0.6832;-11.6998;
1793099261564020;24.4488;0.7076;-11.7120;
1793099271564020;24.4244;0.6954;-11.6144;
1793099281564020;24.3634;0.6344;-11.6022;
1793099291564020;24.2902;0.6222;-11.4314;
1793099301564020;24.3024;0.6588;-11.3948;
1793099311564020;24.2902;0.6222;-11.3582;
1793099321564020;24.2414;0.5978;-11.2972;
1793099331564020;24.2658;0.5734;-11.3216;
1793099341564020;24.3756;0.5734;-11.3948;
1793099351564020;24.2536;0.5612;-11.3460;
1793099361564020;24.1072;0.6466;-11.1874;
1793099371564020;24.1316;0.6222;-11.1996;
1793099381564020;24.1316;0.6100;-11.2606;
1793099391564020;24.2292;0.6222;-11.3216;
1793099401564020;24.3390;0.6588;-11.3338;
1793099411564020;24.3268;0.6588;-11.2850;
1793099421564020;24.4610;0.7076;-11.5656;
1793099431564020;24.7416;0.6832;-11.7730;
1793099441564020;24.9490;0.6222;-11.9316;
1793099451564020;25.0832;0.6100;-12.0780;
1793099461564020;25.1930;0.6100;-12.1634;
1793099471564020;25.2296;0.6100;-12.2976;
1793099481564020;25.2418;0.5734;-12.4318;
1793099491564020;25.3516;0.5246;-12.4928;
1793099501564020;25.2540;0.4636;-12.2000;
1793099511564020;25.1930;0.4758;-12.1634;
1793099521564020;25.2296;0.5002;-12.2488;
1793099531564020;25.2784;0.4514;-12.3464;
1793099541564020;25.2662;0.4148;-12.3708;
1793099551564020;25.2174;0.4270;-12.2122;
1793099561564020;25.3394;0.4514;-12.2976;
1793099571564020;25.3516;0.4392;-12.4196;
1793099581564020;25.3394;0.4636;-12.4074;
1793099591564020;25.1076;0.4270;-11.9560;
1793099601564020;25.0100;0.4148;-11.8218;
1793099611564020;24.8636;0.4270;-11.6754;
1793099621564020;24.7660;0.4026;-11.4558;
1793099631564020;24.6440;0.3782;-11.3948;
1793099641564020;24.4244;0.3294;-11.1996;
1793099651564020;24.4244;0.3904;-11.0532;
1793099661564020;24.4488;0.3782;-11.1142;
1793099671564020;24.4732;0.3416;-11.3338;
1793099681564020;24.5098;0.3538;-11.3216;
1793099691564020;24.4488;0.3538;-11.1874;
1793099701564020;24.2780;0.3416;-11.0776;
1793099711564020;24.3878;0.3782;-11.1264;
1793099721564020;24.4000;0.3904;-11.1630;
1793099731564020;24.3512;0.3538;-11.2728;
1793099741564020;24.3634;0.3782;-11.3704;
1793099751564020;24.5586;0.4636;-11.4802;
1793099761564020;24.4976;0.4514;-11.5290;
1793099771564020;24.5708;0.4514;-11.6266;
1793099781564020;24.7782;0.5124;-11.8462;
1793099791564020;24.7050;0.4514;-11.8340;
1793099801564020;24.7294;0.4758;-11.7852;
1793099811564020;24.7294;0.4880;-11.6876;
1793099821564020;24.8148;0.4514;-11.7364;
1793099831564020;24.8392;0.3782;-11.8706;
1793099841564020;25.1076;0.4026;-12.1390;
1793099851564020;25.3760;0.3904;-12.4074;
1793099861564020;25.4004;0.2928;-12.4318;
1793099871564020;25.5834;0.2806;-12.6392;
1793099881564020;25.7054;0.2440;-12.8588;
1793099891564020;25.8518;0.1586;-13.1760;
1793099901564020;25.9616;0.1342;-13.2980;
1793099911564020;26.0470;0.0732;-13.3224;
1793099921564020;25.9738;-0.0488;-13.3468;
1793099931564020;25.8274;-0.1220;-13.2126;
1793099941564020;25.9006;-0.1220;-13.2858;
1793099951564020;25.7420;-0.1830;-13.1638;
1793099961564020;25.7542;-0.2196;-13.1638;
1793099971564020;25.6688;-0.2440;-12.8710;
1793099981564020;25.4614;-0.3050;-12.6758;
1793099991564020;25.2174;-0.3538;-12.4074;
1793100001564020;25.1076;-0.3660;-12.1146;
1793100011564020;24.9612;-0.4026;-11.9560;
1793100021564020;24.8392;-0.4758;-11.9438;
1793100031564020;24.8514;-0.5612;-11.8828;
1793100041564020;24.8636;-0.5856;-11.7852;
1793100051564020;24.7782;-0.6100;-11.8584;
1793100061564020;24.7172;-0.6588;-11.6510;
1793100071564020;24.6928;-0.6832;-11.5900;
1793100081564020;24.6440;-0.6954;-11.6632;
1793100091564020;24.8148;-0.6954;-11.7120;
1793100101564020;24.8026;-0.6832;-11.6022;
1793100111564020;24.7416;-0.6710;-11.5534;
1793100121564020;24.4976;-0.7686;-11.3826;
1793100131564020;24.4976;-0.7808;-11.2484;
1793100141564020;24.4732;-0.7686;-11.3460;
1793100151564020;24.5342;-0.7686;-11.4802;
1793100161564020;24.5098;-0.7686;-11.3338;
1793100171564020;24.4000;-0.8174;-11.2972;
1793100181564020;24.2902;-0.8296;-11.1752;
1793100191564020;24.2902;-0.8540;-11.0776;
1793100201564020;24.3634;-0.8296;-11.0898;
1793100211564020;24.2780;-0.8540;-11.1020;
1793100221564020;24.3390;-0.8784;-11.0776;
1793100231564020;24.3024;-0.9394;-11.0044;
1793100241564020;24.2902;-0.9882;-11.0166;
1793100251564020;24.3634;-0.9638;-11.0898;
1793100261564020;24.5342;-0.9638;-11.2606;
1793100271564020;24.6440;-0.9638;-11.5412;
1793100281564020;24.7294;-1.0370;-11.8828;
1793100291564020;24.8270;-1.0980;-12.0536;
1793100301564020;24.8026;-1.1834;-12.1756;
1793100311564020;24.8026;-1.2444;-12.4196;
1793100321564020;24.8880;-1.2810;-12.8222;
1793100331564020;24.8148;-1.3664;-12.9564;
1793100341564020;24.8026;-1.4884;-13.1882;
1793100351564020;24.6806;-1.5616;-13.2004;
1793100361564020;24.5708;-1.5982;-12.9564;
1793100371564020;24.4732;-1.6226;-12.7978;
1793100381564020;24.4122;-1.6836;-12.8222;
1793100391564020;24.4610;-1.7080;-12.7368;
1793100401564020;24.4000;-1.8056;-12.4806;
1793100411564020;24.4610;-1.9032;-12.3952;
1793100421564020;24.5830;-1.8788;-12.2976;
1793100431564020;24.7416;-1.8910;-12.2610;
1793100441564020;24.8636;-1.9032;-12.2610;
1793100451564020;25.0222;-1.9642;-12.2610;
1793100461564020;25.1442;-1.9642;-12.2244;
1793100471564020;25.3028;-2.0008;-12.4440;
1793100481564020;25.6200;-1.9764;-12.6392;
1793100491564020;25.8274;-1.9642;-12.7368;
1793100501564020;25.8274;-2.0252;-12.8100;
1793100511564020;25.8274;-2.1228;-12.8100;
1793100521564020;25.8518;-2.2448;-12.8832;
1793100531564020;25.8396;-2.3302;-13.0174;
1793100541564020;25.9616;-2.4156;-13.1760;
1793100551564020;26.0348;-2.4766;-13.0784;
1793100561564020;25.9494;-2.6230;-13.2004;
1793100571564020;25.8640;-2.7084;-13.3102;
1793100581564020;25.8274;-2.8304;-13.2370;
1793100591564020;25.7908;-2.9768;-13.3590;
1793100601564020;25.7542;-3.0744;-13.4810;
1793100611564020;25.7786;-3.1232;-13.5786;
1793100621564020;25.7054;-3.2940;-13.5420;
1793100631564020;25.4858;-3.4282;-13.5298;
1793100641564020;25.3516;-3.4648;-13.2980;
1793100651564020;25.3272;-3.5014;-13.1028;
1793100661564020;25.2784;-3.5990;-12.9808;
1793100671564020;25.2906;-3.6112;-12.7612;
1793100681564020;25.3150;-3.6234;-12.5782;
1793100691564020;25.2540;-3.6600;-12.5172;
1793100701564020;25.1076;-3.6966;-12.3220;
1793100711564020;25.1320;-3.7454;-12.2122;
1793100721564020;24.9490;-3.8796;-11.9804;
1793100731564020;24.6684;-4.0138;-11.6510;
1793100741564020;24.4122;-4.1602;-11.6266;
1793100751564020;24.2170;-4.3310;-11.5778;
1793100761564020;24.0218;-4.4530;-11.4802;
1793100771564020;23.9486;-4.5872;-11.3216;
1793100781564020;24.0096;-4.5994;-11.3460;
1793100791564020;23.9120;-4.7092;-11.3216;
1793100801564020;24.1072;-4.7702;-11.5290;
1793100811564020;24.3146;-4.8678;-11.8706;
1793100821564020;24.8758;-4.8800;-12.3586;
1793100831564020;24.9978;-4.8678;-12.4562;
1793100841564020;25.1198;-4.9410;-12.5782;
1793100851564020;25.0588;-5.0508;-12.5416;
1793100861564020;25.1198;-5.1728;-12.6514;
1793100871564020;25.2540;-5.2216;-12.6880;
1793100881564020;25.1320;-5.3436;-12.6270;
1793100891564020;25.0100;-5.4168;-12.5294;
1793100901564020;24.6928;-5.5510;-12.0292;
1793100911564020;24.7050;-5.6852;-12.0292;
1793100921564020;24.7172;-5.7706;-12.0048;
1793100931564020;24.8514;-5.8438;-12.1634;
1793100941564020;24.7294;-5.9292;-12.0780;
1793100951564020;24.6196;-6.0390;-12.1024;
1793100961564020;24.6562;-6.0756;-12.0902;
1793100971564020;24.7294;-6.1488;-12.1756;
1793100981564020;24.6684;-6.2220;-12.2244;
1793100991564020;24.6440;-6.2830;-12.2000;
1793101001564020;24.6196;-6.3562;-12.2122;
1793101011564020;24.5220;-6.4538;-12.1390;
1793101021564020;24.5342;-6.5270;-12.1634;
1793101031564020;24.4976;-6.5880;-12.0902;
1793101041564020;24.3756;-6.6978;-11.9926;
1793101051564020;24.2414;-6.8198;-11.9560;
1793101061564020;24.2292;-6.8686;-11.8584;
1793101071564020;24.0950;-6.9662;-11.7364;
1793101081564020;24.1316;-7.0516;-11.7730;
1793101091564020;24.1804;-7.1248;-11.7974;
1793101101564020;24.1560;-7.1980;-11.7730;
1793101111564020;24.1194;-7.3200;-11.7364;
1793101121564020;24.1194;-7.3566;-11.7608;
1793101131564020;24.1316;-7.3932;-11.6998;
1793101141564020;24.1072;-7.4542;-11.7242;
1793101151564020;24.1804;-7.5396;-11.8340;
1793101161564020;24.1438;-7.6372;-11.8462;
1793101171564020;24.0828;-7.6982;-11.8706;
1793101181564020;24.0706;-7.7836;-11.9072;
1793101191564020;24.2414;-7.7958;-12.0780;
1793101201564020;24.2292;-7.8690;-12.0170;
1793101211564020;24.2170;-7.9300;-12.0414;
1793101221564020;24.3268;-7.9544;-12.2122;
1793101231564020;24.4122;-8.0398;-12.4074;
1793101241564020;24.5098;-8.0520;-12.5294;
1793101251564020;24.6196;-8.0642;-12.7612;
1793101261564020;24.7660;-8.0764;-12.9442;
1793101271564020;24.6684;-8.1374;-12.9564;
1793101281564020;24.8392;-8.1984;-13.1272;
1793101291564020;24.9002;-8.1984;-13.1516;
1793101301564020;24.7172;-8.2106;-13.0174;
1793101311564020;24.4366;-8.1740;-12.7124;
1793101321564020;24.2292;-8.1130;-12.3830;
1793101331564020;24.0706;-8.1252;-12.1024;
1793101341564020;23.9486;-8.0886;-12.0048;
1793101351564020;23.9730;-8.0276;-11.9194;
1793101361564020;23.9852;-7.9422;-11.9194;
1793101371564020;23.9608;-7.9178;-12.0170;
1793101381564020;24.1072;-7.9056;-12.1268;
1793101391564020;24.3146;-7.8690;-12.3220;
1793101401564020;24.4854;-7.8568;-12.6880;
1793101411564020;24.8270;-7.7836;-13.0174;
1793101421564020;25.0100;-7.8202;-13.1882;
1793101431564020;25.0100;-7.8324;-13.2858;
1793101441564020;24.9490;-7.8202;-13.2614;
1793101451564020;25.1442;-7.7958;-13.3712;
1793101461564020;25.0832;-7.8324;-13.3712;
1793101471564020;25.0832;-7.8324;-13.3590;
