Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
912058101405778;-0.0091;0.0230;-0.0486;
912058111524319;-0.0091;0.0188;-0.0358;
912058121619944;-0.0080;0.0209;-0.0390;
912058131729892;-0.0069;0.0220;-0.0433;
912058141827080;-0.0080;0.0230;-0.0422;
912058151941298;-0.0080;0.0241;-0.0454;
912058162044788;-0.0091;0.0252;-0.0475;
912058172170569;-0.0080;0.0262;-0.0475;
912058182252392;-0.0059;0.0262;-0.0497;
912058192363850;-0.0048;0.0273;-0.0507;
912058202472653;-0.0048;0.0294;-0.0518;
912058212589944;-0.0037;0.0316;-0.0539;
912058222679319;-0.0037;0.0305;-0.0561;
912058232797705;-0.0016;0.0316;-0.0593;
912058242893017;-0.0016;0.0337;-0.0603;
912058253000934;-0.0005;0.0337;-0.0646;
912058263106559;-0.0016;0.0348;-0.0646;
912058273220830;-0.0016;0.0369;-0.0656;
912058283317392;0.0016;0.0379;-0.0678;
912058293422861;0.0027;0.0369;-0.0678;
912058303529163;0.0016;0.0358;-0.0688;
912058313640725;0.0027;0.0369;-0.0688;
912058323742028;0.0005;0.0369;-0.0720;
912058333847496;0.0016;0.0390;-0.0720;
912058343954528;0.0037;0.0379;-0.0710;
912058354059996;0.0059;0.0379;-0.0699;
912058364167340;0.0080;0.0390;-0.0710;
912058374266923;0.0080;0.0401;-0.0710;
912058384384580;0.0059;0.0390;-0.0699;
912058394488955;0.0059;0.0401;-0.0720;
912058404609267;0.0080;0.0390;-0.0710;
912058414708746;0.0123;0.0358;-0.0699;
912058424810725;0.0208;0.0358;-0.0688;
912058434922913;0.0336;0.0358;-0.0688;
912058445021350;0.0442;0.0337;-0.0667;
912058455124215;0.0527;0.0337;-0.0635;
912058465237236;0.0559;0.0348;-0.0614;
912058475349059;0.0559;0.0337;-0.0614;
912058485445205;0.0495;0.0337;-0.0603;
912058495555517;0.0421;0.0326;-0.0603;
912058505661663;0.0304;0.0305;-0.0582;
912058515770725;0.0229;0.0294;-0.0582;
912058525873278;0.0218;0.0294;-0.0561;
912058535977913;0.0229;0.0284;-0.0539;
912058546083538;0.0229;0.0284;-0.0518;
912058556190725;0.0208;0.0284;-0.0497;
912058566298278;0.0197;0.0241;-0.0486;
