TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
912874346743888;1653663179440;40.237409950000;-111.677850150000;1371.2644;1.2600;208.0000;4.03344774;5.69910145;0.32449961;6.14190865;
912875403619669;1653663181000;40.237360810000;-111.677928640000;1376.8510;2.4400;203.0000;3.79009247;4.09134436;0.87920421;15.37634563;
912876404225710;1653663182000;40.237330850000;-111.677951240000;1378.6251;2.7500;194.8000;3.79009247;3.48299408;1.18701303;23.68304825;
912877407276856;1653663183000;40.237285690000;-111.677959540000;1377.3552;4.4800;179.7000;3.79009247;2.82059574;0.81541401;8.01764774;
912878408467688;1653663184000;40.237216760000;-111.677950170000;1375.7540;5.5700;174.3000;3.79009247;2.67114472;0.18867962;1.19838691;
912879410156751;1653663185000;40.237164820000;-111.677944680000;1374.7621;5.8800;179.4000;3.79009247;2.50000000;0.36891735;2.24604487;
912880422859094;1653663186000;40.237103910000;-111.677941230000;1374.0693;6.9700;181.6000;3.79009247;2.50000000;0.36359319;1.84290731;
912881406397479;1653663187000;40.237039940000;-111.677935420000;1374.4867;6.9700;179.0000;3.79009247;2.50000000;0.27294689;1.27451527;
912882406211072;1653663188000;40.236970050000;-111.677936700000;1373.9019;7.3600;181.2000;3.79009247;2.50000000;0.14764823;0.63787210;
912883407998312;1653663189000;40.236904820000;-111.677944680000;1373.4060;7.0900;182.2000;3.79009247;2.50000000;0.05830952;0.28693268;
912884400611853;1653663190000;40.236847940000;-111.677944670000;1373.1982;6.1900;182.7000;3.79009247;2.50000000;0.17492856;0.96692258;
912885417879144;1653663191000;40.236793860000;-111.677950500000;1373.2919;5.5400;182.8000;3.79009247;2.50000000;0.38275319;2.45821071;
912886419886071;1653663192000;40.236747960000;-111.677947880000;1373.0774;5.2100;182.8000;3.79009247;2.50000000;0.26076809;1.83028710;
912887414145081;1653663193000;40.236703740000;-111.677951750000;1372.8636;4.5700;185.3000;3.79009247;2.50000000;0.04472136;0.38504007;
912888417302789;1653663194000;40.236666560000;-111.677955680000;1372.6804;3.9500;186.5000;3.79009247;2.50000000;0.13892443;1.19989932;
912889419598049;1653663195000;40.236631290000;-111.677960440000;1372.8740;3.6100;183.9000;3.79009247;2.50000000;0.13892443;1.31967604;
912890412949559;1653663196000;40.236603140000;-111.677963500000;1373.3042;3.0900;177.0000;3.79009247;2.50000000;0.22472206;2.60964108;
912891417912840;1653663197000;40.236567970000;-111.677964410000;1372.8309;3.7600;184.4000;3.79009247;2.50000000;0.39115214;3.66134501;
912892407601277;1653663198000;40.236525920000;-111.677968350000;1372.4254;5.0200;185.9000;3.79009247;2.50000000;0.21954498;1.52578449;
912893403775912;1653663199000;40.236477670000;-111.677976420000;1372.6565;5.6800;188.3000;3.79009247;2.50000000;0.18867962;1.19053257;
912894422576849;1653663200000;40.236426050000;-111.677978340000;1372.6578;6.2200;183.3000;3.79009247;2.50000000;0.18027757;1.07713199;
912895415068203;1653663201000;40.236369460000;-111.677977420000;1373.1445;6.6000;177.1000;3.79009247;2.50000000;0.05830952;0.30912542;
912896419419765;1653663202000;40.236308520000;-111.677974910000;1372.6370;6.9800;176.6000;3.79009247;2.50000000;0.05830952;0.31251684;
912897411569296;1653663203000;40.236245090000;-111.677971000000;1372.1636;7.1100;177.8000;3.79009247;2.50000000;1.06850362;0.29307157;
912898421075598;1653663204000;40.236180980000;-111.677968860000;1372.0159;7.1900;178.3000;3.79009247;2.50000000;1.10675204;0.48919860;
912899401936899;1653663205000;40.236107880000;-111.677966730000;1371.8689;7.5800;179.0000;3.79009247;2.50000000;1.10453606;0.72043121;
912900412426222;1653663206000;40.236048580000;-111.677967570000;1371.9202;6.7800;180.9000;3.79009247;2.50000000;1.15121675;0.96178263;
912901401006117;1653663207000;40.235976800000;-111.677967310000;1371.9753;7.5100;179.0000;3.79009247;2.50000000;1.06850362;1.20353532;
912902408323721;1653663208000;40.235908120000;-111.677973750000;1370.9778;7.6200;180.7000;3.79009247;2.50000000;1.09603834;1.44350064;
912903409062835;1653663209000;40.235844000000;-111.677969630000;1370.6609;7.5200;178.5000;3.79009247;2.50000000;1.08756614;1.67716146;
912904407230960;1653663210000;40.235775060000;-111.677967820000;1370.0236;7.6400;173.5000;3.79009247;2.50000000;1.08558738;1.91183436;
912905409322730;1653663211000;40.235704450000;-111.677963300000;1369.5823;7.5400;178.2000;3.79009247;2.50000000;1.08756614;2.13140368;
912906419061376;1653663212000;40.235632010000;-111.677962430000;1369.3304;7.4700;179.3000;3.79009247;2.50000000;1.36565006;2.35501194;
912907407174344;1653663213000;40.235560520000;-111.677958780000;1369.7074;7.5000;181.5000;3.79009247;2.50000000;1.10453606;2.54651380;
912908404217365;1653663214000;40.235497630000;-111.677959230000;1369.5612;7.0400;179.9000;3.79009247;2.50000000;1.06850362;2.72822189;
912909403380333;1653663215000;40.235434920000;-111.677958530000;1369.4973;6.8100;179.6000;3.79009247;2.50000000;1.40064275;2.93971848;
912910406746947;1653663216000;40.235382760000;-111.677952600000;1369.5016;5.8300;180.1000;3.79009247;2.50000000;1.12058020;3.11212397;
912911406186582;1653663217000;40.235331370000;-111.677952690000;1369.6482;5.4200;181.3000;3.79009247;2.50000000;1.40064275;3.31885409;
912912405102311;1653663218000;40.235288570000;-111.677951460000;1369.5415;4.5800;180.4000;3.79009247;2.50000000;1.06850362;3.49219251;
912913401373040;1653663219000;40.235251870000;-111.677951150000;1369.1661;4.2700;176.4000;3.79009247;2.50000000;1.11516809;3.69648266;
912914405003925;1653663220000;40.235201780000;-111.677959260000;1369.9934;5.0000;187.2000;3.79009247;2.56326747;1.18190527;3.88397217;
912915408705591;1653663221000;40.235152080000;-111.677970280000;1370.4027;5.4600;185.5000;3.79009247;2.50889349;1.08558738;4.03613615;
912916411401632;1653663222000;40.235103750000;-111.677978020000;1370.6953;5.9400;182.5000;3.79009247;2.50000000;1.08558738;4.14658165;
912917410885642;1653663223000;40.235047150000;-111.677979000000;1370.7306;6.3300;179.7000;3.79009247;2.50000000;1.13740933;4.21476984;
912918421558142;1653663224000;40.234981330000;-111.677984870000;1370.0894;6.6700;180.9000;3.79009247;2.50000000;1.12058020;4.22938871;
912919422206162;1653663225000;40.234920690000;-111.677989900000;1370.2119;7.2000;181.0000;3.79009247;2.50000000;1.08756614;4.17539310;
912920409917464;1653663226000;40.234847990000;-111.677993170000;1370.0885;7.4500;182.1000;3.79009247;2.50000000;1.07703292;4.15248537;
912921412309755;1653663227000;40.234785700000;-111.677991820000;1370.2546;7.5000;180.7000;3.79009247;2.50000000;1.06850362;4.08742762;
912922417901786;1653663228000;40.234719720000;-111.677994180000;1370.6079;7.4300;178.9000;3.79009247;2.50000000;1.12058020;4.06856632;
912923417108557;1653663229000;40.234643710000;-111.677990340000;1369.6017;7.5500;179.8000;3.79009247;2.50000000;1.38311243;4.10184956;
912924408031786;1653663230000;40.234575510000;-111.677988760000;1369.1224;7.2300;181.3000;3.79009247;2.50000000;1.14280355;4.01618671;
912925421534337;1653663231000;40.234509500000;-111.678001000000;1369.0769;7.2600;184.2000;3.79009247;2.50000000;1.08226609;4.00007296;
912926422439858;1653663232000;40.234449810000;-111.678008120000;1369.4441;6.8400;185.9000;3.79009247;2.50000000;1.37437260;4.07429743;
912927415334545;1653663233000;40.234391790000;-111.678015010000;1368.9810;6.1200;185.7000;3.79009247;2.50000000;1.07703292;4.06842089;
912928406352982;1653663234000;40.234335470000;-111.678016550000;1368.6582;6.1000;183.3000;3.79009247;2.50000000;1.06850362;4.08414173;
