Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
2666572946111;-9.4621;1.2975;-2.4523;
2666583024756;-9.3449;1.2903;-2.5744;
2666593060069;-9.3257;1.2159;-2.6632;
2666603210694;-9.2417;1.2494;-2.6536;
2666613246006;-9.2584;1.3047;-2.6608;
2666623467465;-9.3664;1.3095;-2.7422;
2666633502777;-9.3927;1.2999;-2.7015;
2666643742881;-9.3664;1.3645;-2.6010;
2666653789965;-9.3544;1.4674;-2.5744;
2666663900433;-9.3090;1.5272;-2.4882;
2666674028506;-9.2946;1.5921;-2.5074;
2666684146788;-9.3209;1.6567;-2.5361;
2666694221683;-9.2922;1.6878;-2.5122;
2666704341736;-9.3473;1.6472;-2.5241;
2666714432152;-9.4023;1.6878;-2.5672;
2666724541840;-9.3688;1.7596;-2.4356;
2666734651527;-9.2874;1.8173;-2.4835;
2666744765746;-9.2946;1.8939;-2.5457;
2666754877256;-9.2779;1.9250;-2.3276;
2666764980694;-9.2970;2.0447;-2.1840;
2666775092881;-9.4119;2.0856;-2.1410;
2666785196111;-9.4238;2.1120;-2.1027;
2666795310121;-9.3640;2.1479;-2.1840;
2666805423454;-9.3520;2.1694;-2.3180;
2666815543350;-9.2803;2.1359;-2.3949;
2666825632986;-9.2707;2.1024;-2.4260;
2666835742308;-9.3520;2.0638;-2.3877;
2666845848663;-9.3401;2.0375;-2.3375;
2666855967673;-9.3233;2.0590;-2.3180;
2666866095329;-9.3162;2.0833;-2.2367;
2666876238350;-9.3305;2.1024;-2.1147;
2666886298819;-9.3736;2.1407;-2.1553;
2666896423038;-9.3616;2.0761;-2.1912;
2666906518715;-9.3066;2.0399;-2.2678;
2666916656527;-9.3090;2.0447;-2.4117;
2666926742204;-9.2874;2.0207;-2.4930;
2666936864808;-9.2441;1.9561;-2.4452;
2666946986736;-9.2874;2.0399;-2.4236;
2666957077881;-9.3425;2.1503;-2.4954;
2666967184861;-9.2970;2.1263;-2.4858;
2666977295121;-9.2560;2.1072;-2.5409;
2666987403402;-9.2536;1.8987;-2.5409;
2666997526319;-9.2707;1.5248;-2.2989;
2667007617569;-9.3377;1.2517;-2.1888;
2667017729131;-9.3520;1.1919;-2.3973;
2667027847413;-9.2922;1.2808;-2.6225;
2667037952048;-9.2803;1.5033;-2.8741;
2667048050069;-9.3114;1.6424;-3.0679;
2667058167986;-9.3233;1.6591;-2.9794;
2667068279444;-9.3544;1.5419;-2.8068;
2667078387361;-9.3520;1.3502;-2.5935;
2667088493194;-9.2513;1.2254;-2.4260;
2667098608611;-9.2058;1.3789;-2.4715;
2667108714756;-9.2369;1.6663;-2.7326;
2667118833506;-9.2707;1.9131;-2.9483;
2667128934236;-9.3473;2.0207;-3.0464;
2667139056215;-9.3975;2.1024;-3.1543;
2667149153871;-9.3281;2.1526;-3.1277;
2667159272569;-9.1986;2.0542;-2.7781;
2667169393871;-9.1675;1.9011;-2.5552;
2667179493038;-9.2946;1.8293;-2.5648;
2667189583611;-9.3114;1.6232;-2.5720;
