Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
3101088350878854;5018.0000;
3101088484203020;5030.0000;
3101088550871614;5048.0000;
3101088684203073;5071.0000;
3101088750875364;5088.0000;
3101088884204218;5104.0000;
3101089017508698;5662.0000;
3101089084205989;6502.0000;
3101089217533073;5451.0000;
3101089284201198;5136.0000;
3101089417531093;5116.0000;
3101089484192343;5048.0000;
3101089617533385;5059.0000;
3101089684172760;5149.0000;
3101089817536093;5505.0000;
3101089884196093;5832.0000;
3101090017499114;3068.0000;
3101090084196927;3303.0000;
3101090217525052;3376.0000;
3101090350832031;3447.0000;
3101090417520885;3547.0000;
3101090550855468;3594.0000;
3101090617527760;3814.0000;
3101090750852968;3701.0000;
3101090817518906;3626.0000;
3101090950852968;3705.0000;
3101091017490520;3626.0000;
3101091150850156;1882.0000;
3101091217514843;1750.0000;
3101091350818698;1534.0000;
3101091417507604;1360.0000;
3101091550846093;1275.0000;
3101091617520104;1347.0000;
3101091750844531;1413.0000;
3101091884172135;1345.0000;
3101091950844635;1341.0000;
3101092084175885;2503.0000;
3101092150838177;2712.0000;
3101092284167552;2750.0000;
3101092350833281;2624.0000;
3101092484136093;2570.0000;
3101092550836927;2612.0000;
3101092684165781;2601.0000;
3101092750829531;2600.0000;
3101092884166198;2749.0000;
3101092950831614;2857.0000;
3101093084167187;2908.0000;
3101093150802968;1592.0000;
3101093284156614;1635.0000;
3101093417494635;1659.0000;
3101093484136823;1684.0000;
3101093617494323;1655.0000;
3101093684158593;2942.0000;
3101093817461198;2902.0000;
3101093884155937;2771.0000;
3101094017486406;2623.0000;
3101094084156614;2517.0000;
3101094217486718;2529.0000;
3101094284147448;2594.0000;
3101094417481510;2684.0000;
3101094484123593;2804.0000;
3101094617477448;2984.0000;
3101094750806562;3064.0000;
3101094817486927;1681.0000;
3101094950805573;1675.0000;
3101095017468958;1670.0000;
3101095150808281;1675.0000;
3101095217470052;1672.0000;
3101095350811614;1695.0000;
3101095417471718;3232.0000;
3101095550809218;3133.0000;
3101095617444323;3005.0000;
3101095750802343;2958.0000;
3101095817467343;2888.0000;
3101095950777135;2868.0000;
3101096017467135;3045.0000;
3101096150800156;3078.0000;
3101096284104687;3028.0000;
3101096350796927;2986.0000;
3101096484124635;2516.0000;
3101096550796302;2632.0000;
3101096684124687;2374.0000;
3101096750790937;2531.0000;
3101096884127343;1581.0000;
3101096950764635;1950.0000;
3101097084115364;2053.0000;
3101097150787448;1981.0000;
3101097284093906;1973.0000;
3101097350784270;2445.0000;
3101097484116510;3101.0000;
3101097550783385;2971.0000;
3101097684113489;2888.0000;
3101097817447031;1951.0000;
3101097884114010;1400.0000;
3101098017450677;1251.0000;
3101098084105781;1356.0000;
3101098217448698;2254.0000;
3101098284110781;2538.0000;
3101098417438593;1165.0000;
3101098484104114;1441.0000;
3101098617437135;1403.0000;
3101098684105677;1602.0000;
3101098817439270;1417.0000;
3101098884100781;1513.0000;
3101099017438281;1488.0000;
3101099084083489;1519.0000;
