TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
3101091539055187;1633456459433;40.244200710000;-111.656956690000;1362.8597;1.9800;188.8000;8.75188160;14.15479660;0.62481999;13.17884350;
3101092600126385;1633456461000;40.244160040000;-111.656962410000;1373.7253;3.4500;183.1000;5.65295362;8.91027164;1.16619039;18.69578171;
3101093603490291;1633456462000;40.244132170000;-111.656975300000;1376.6426;3.9700;181.2000;3.91661096;5.88119650;1.54741716;22.35247803;
3101094598883259;1633456463000;40.244066050000;-111.656976330000;1375.0862;5.0700;178.3000;3.79009247;4.71237755;1.60580194;18.44488335;
3101095605630967;1633456464000;40.243989850000;-111.656974520000;1374.2828;7.1900;178.2000;3.79009247;4.32423973;1.01828289;7.28449345;
3101096597919665;1633456465000;40.243922950000;-111.656973940000;1373.4888;7.8400;177.9000;3.79009247;3.93457413;0.34999999;1.76453876;
3101097606833050;1633456466000;40.243856930000;-111.656969260000;1372.5602;7.4400;178.6000;3.79009247;3.46902633;0.66573268;4.93217707;
3101098608827841;1633456467000;40.243781240000;-111.656961630000;1371.9949;7.9900;177.1000;3.79009247;3.09509754;0.87800914;5.68345928;
3101099596791903;1633456468000;40.243703320000;-111.656959570000;1370.6622;8.3400;180.6000;3.79009247;3.24743915;0.49819675;2.41086102;
3101100605271434;1633456469000;40.243629770000;-111.656959230000;1370.2738;7.9100;178.7000;3.79009247;3.02659631;0.47801673;2.39745712;
3101101602063048;1633456470000;40.243560820000;-111.656956350000;1370.7537;7.7500;176.3000;3.79009247;2.92841554;0.42201895;2.10883522;
3101102600767579;1633456471000;40.243485990000;-111.656961250000;1370.9673;8.1300;180.6000;3.79009247;2.71198344;0.23021729;1.07473254;
3101103609652162;1633456472000;40.243414770000;-111.656958690000;1370.0425;7.6100;177.5000;3.79009247;2.77956295;0.25806975;1.27116740;
3101104595129922;1633456473000;40.243345830000;-111.656959170000;1370.5912;7.6800;178.7000;3.79009247;2.70203805;0.87005746;5.86184978;
3101105607043724;1633456474000;40.243279250000;-111.656961860000;1370.8557;7.0900;181.9000;3.79009247;2.55947089;0.78816241;5.88248587;
3101106605913567;1633456475000;40.243218270000;-111.656960990000;1370.5321;5.8600;181.0000;3.79009247;2.50000000;0.16643317;1.09392953;
3101107612691431;1633456476000;40.243178430000;-111.656959100000;1370.4666;3.5600;176.4000;3.79009247;2.50000000;0.27202940;3.04325342;
3101108606715702;1633456477000;40.243147050000;-111.656965300000;1370.1937;2.4100;186.0000;3.79009247;2.50501180;0.27202940;4.49085188;
3101109605577680;1633456478000;40.243138490000;-111.656968100000;1370.1298;0.9000;182.1000;3.79009247;2.50000000;1.07377839;8.14170837;
