Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
3101157360126173;-0.0570;-0.0045;0.0225;
3101157370224714;-0.0613;-0.0077;0.0278;
3101157380342735;-0.0581;-0.0088;0.0300;
3101157390441850;-0.0549;-0.0099;0.0278;
3101157400559141;-0.0570;-0.0120;0.0278;
3101157410672370;-0.0581;-0.0141;0.0278;
3101157420769298;-0.0591;-0.0109;0.0300;
3101157430862006;-0.0495;-0.0109;0.0332;
3101157440990079;-0.0378;-0.0152;0.0364;
3101157451081641;-0.0177;-0.0173;0.0395;
3101157461186902;-0.0134;-0.0237;0.0427;
3101157471301120;-0.0166;-0.0312;0.0438;
3101157481412735;-0.0156;-0.0322;0.0438;
3101157491526745;-0.0145;-0.0365;0.0470;
3101157501683204;0.0025;-0.0386;0.0502;
3101157511732475;0.0483;-0.0354;0.0545;
3101157521823829;0.0899;-0.0290;0.0630;
3101157531943725;0.1005;-0.0269;0.0715;
3101157542053048;0.0739;-0.0280;0.0768;
3101157552186693;0.0206;-0.0290;0.0779;
3101157562300756;-0.0463;-0.0301;0.0811;
3101157572362683;-0.0751;-0.0269;0.0917;
3101157582488673;-0.0698;-0.0194;0.1067;
3101157592586225;-0.0847;-0.0184;0.1216;
3101157602706850;-0.1241;-0.0184;0.1333;
3101157612796902;-0.2168;-0.0237;0.1407;
3101157622928777;-0.3190;-0.0322;0.1429;
3101157633013516;-0.3989;-0.0386;0.1482;
3101157643120652;-0.4586;-0.0397;0.1599;
3101157653228516;-0.5172;-0.0386;0.1695;
3101157663334141;-0.5768;-0.0365;0.1716;
3101157673461693;-0.6226;-0.0344;0.1716;
3101157683538516;-0.6555;-0.0290;0.1738;
3101157693670339;-0.7088;-0.0322;0.1727;
3101157703833985;-0.7791;-0.0407;0.1674;
3101157713886277;-0.7940;-0.0397;0.1663;
3101157724001537;-0.7482;-0.0375;0.1727;
3101157734094923;-0.7237;-0.0439;0.1770;
3101157744228985;-0.7141;-0.0514;0.1748;
3101157754310027;-0.6672;-0.0450;0.1642;
3101157764413725;-0.6141;-0.0375;0.1493;
3101157774525704;-0.5779;-0.0354;0.1429;
3101157784642423;-0.5236;-0.0258;0.1461;
3101157794736641;-0.4554;-0.0248;0.1493;
3101157804843725;-0.4043;-0.0365;0.1429;
3101157814951068;-0.3734;-0.0503;0.1280;
3101157825060808;-0.3350;-0.0493;0.1152;
3101157835167527;-0.2956;-0.0450;0.1099;
3101157845274818;-0.2711;-0.0461;0.1045;
3101157855386798;-0.2445;-0.0407;0.1024;
3101157865508516;-0.2051;-0.0258;0.1024;
