Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
5252605650900978;-9.5462;1.0579;-1.9373;
5252605661056707;-9.5653;1.0388;-2.0067;
5252605671121603;-9.5557;1.0292;-2.0139;
5252605681295093;-9.5267;0.9930;-2.0043;
5252605691359989;-9.5486;0.9619;-2.0019;
5252605701517697;-9.5725;0.9500;-1.9421;
5252605711582593;-9.5462;0.9595;-1.9421;
5252605721711291;-9.5438;0.9452;-1.9564;
5252605731805457;-9.5315;0.9835;-1.9780;
5252605741932489;-9.5267;0.9954;-1.9899;
5252605752027801;-9.5390;0.9763;-1.9804;
5252605762129884;-9.5291;0.9906;-1.9445;
5252605772234676;-9.5390;1.0244;-1.9493;
5252605782322645;-9.5366;1.1082;-1.9780;
5252605792445926;-9.5414;1.1321;-1.9804;
5252605802515561;-9.5390;1.1130;-1.9158;
5252605812625249;-9.5486;1.1345;-1.8894;
5252605822722697;-9.5390;1.1560;-1.8703;
5252605832826968;-9.5315;1.1800;-1.8823;
5252605842930822;-9.5342;1.1632;-1.9277;
5252605853034311;-9.5148;1.1800;-1.9421;
5252605863138999;-9.5219;1.1704;-1.9086;
5252605873233218;-9.5605;1.2135;-1.8655;
5252605883375405;-9.5677;1.2063;-1.9277;
5252605893455405;-9.5414;1.2565;-1.9158;
5252605903546968;-9.5510;1.2879;-1.8990;
5252605913652176;-9.5462;1.3310;-1.9158;
5252605923742541;-9.5148;1.3095;-1.8248;
5252605933879103;-9.5028;1.3095;-1.7743;
5252605943959207;-9.5653;1.3454;-1.9014;
5252605954060718;-9.5148;1.3167;-1.8870;
5252605964156395;-9.5052;1.3119;-1.8583;
5252605974263895;-9.5581;1.3478;-1.9253;
5252605984361134;-9.5148;1.3238;-1.8823;
5252605994464884;-9.5172;1.3334;-1.8870;
5252606004569676;-9.5267;1.3310;-1.8894;
5252606014668530;-9.5462;1.3286;-1.8511;
5252606024798582;-9.5315;1.3143;-1.8129;
5252606034886395;-9.5219;1.3023;-1.8344;
5252606044999936;-9.5581;1.2927;-1.8631;
5252606055085770;-9.5366;1.3262;-1.8727;
5252606065241239;-9.5148;1.3717;-1.9014;
