TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
5252608280622685;1635607969444;40.238910200000;-111.651796280000;1359.1737;0.0000;-3000.0000;8.44659710;12.23491383;0.05000000;-1.00000000;
5252609319687268;1635607971000;40.238911270000;-111.651827950000;1361.0658;0.0000;-3000.0000;6.16938543;9.97665215;0.08062258;-1.00000000;
5252610325283725;1635607972000;40.238913960000;-111.651815920000;1368.2368;0.0000;-3000.0000;5.39610052;8.39134789;0.08062258;-1.00000000;
5252611324227579;1635607973000;40.238912820000;-111.651818090000;1371.7996;0.0000;-3000.0000;4.68909788;7.11582565;0.08062258;-1.00000000;
5252612332186746;1635607974000;40.238896690000;-111.651807040000;1372.6985;0.0000;-3000.0000;4.49515104;6.74360704;0.08062258;-1.00000000;
5252613330789506;1635607975000;40.238892110000;-111.651789520000;1371.7936;0.0000;-3000.0000;4.26775026;6.35932684;0.08062258;-1.00000000;
5252614338128151;1635607976000;40.238886150000;-111.651788260000;1371.7076;0.0000;-3000.0000;4.21413946;6.15970230;0.08062258;-1.00000000;
5252615331061119;1635607977000;40.238881940000;-111.651790330000;1372.3740;0.0000;-3000.0000;4.00544214;5.58431101;0.08062258;-1.00000000;
5252616325351171;1635607978000;40.238883220000;-111.651796930000;1372.8672;0.3900;172.0000;3.79009247;4.58366442;1.05999994;4.82785797;
5252617323940494;1635607979000;40.238878050000;-111.651786520000;1374.0443;1.9400;172.5000;3.79009247;3.74773908;0.16124515;2.91718483;
5252618329272108;1635607980000;40.238856310000;-111.651770100000;1374.4301;3.1400;170.1000;3.79009247;3.42495823;0.36619666;4.45183229;
5252619315029087;1635607981000;40.238831750000;-111.651758200000;1374.6398;3.1700;172.1000;3.79009247;3.29186416;1.27769327;22.09254074;
5252620320774867;1635607982000;40.238786370000;-111.651751660000;1374.7876;5.1400;174.0000;3.79009247;3.11201739;0.94302702;9.81403542;
5252621325676221;1635607983000;40.238733750000;-111.651749140000;1375.6675;5.7500;178.7000;3.79009247;2.76682711;0.90697300;8.45717335;
5252622330737315;1635607984000;40.238680180000;-111.651753090000;1375.3322;5.6500;180.9000;3.79009247;2.73736572;1.19570065;11.90325546;
5252623319045648;1635607985000;40.238616820000;-111.651755730000;1374.1897;7.0300;180.2000;3.79009247;2.51187205;0.90697300;6.96826124;
5252624323338928;1635607986000;40.238544930000;-111.651759810000;1374.2534;7.5800;181.8000;3.79009247;2.50000000;0.82680106;6.03993464;
5252625328654866;1635607987000;40.238477360000;-111.651763240000;1374.5580;7.2000;181.6000;3.79009247;2.50681853;1.19079804;9.42112160;
5252626320587157;1635607988000;40.238403660000;-111.651764930000;1374.8093;8.0400;181.0000;3.79009247;2.50000000;0.92086917;6.16569662;
5252627316749656;1635607989000;40.238328200000;-111.651763370000;1375.7952;8.0300;179.6000;3.79009247;2.50000000;0.89308453;5.97095203;
5252628320511323;1635607990000;40.238254130000;-111.651762610000;1376.3906;8.0800;179.8000;3.79009247;2.50000000;0.89050549;5.90807199;
5252629320141687;1635607991000;40.238175130000;-111.651750850000;1373.1755;8.0000;180.8000;4.05566835;2.95917463;0.65069193;3.86136293;
5252630320659447;1635607992000;40.238109210000;-111.651746960000;1373.3344;8.0100;180.3000;3.95991921;2.65061378;0.48795491;2.86777186;
5252631321600905;1635607993000;40.238034310000;-111.651753660000;1373.5704;7.9500;181.2000;3.79009247;2.52621007;1.16619039;6.75199604;
5252632323502467;1635607994000;40.237962610000;-111.651754640000;1373.5166;7.8800;177.2000;3.79009247;2.50000000;1.24679589;7.34997606;
5252633320282102;1635607995000;40.237893530000;-111.651748860000;1373.3662;7.7700;176.6000;3.79009247;2.50000000;0.70007145;4.11963511;
5252634322197935;1635607996000;40.237820650000;-111.651752790000;1373.1511;8.2300;181.0000;3.79009247;2.50000000;0.35383612;1.91047347;
5252635319171581;1635607997000;40.237745990000;-111.651745070000;1373.0867;8.0700;178.4000;3.79009247;2.50000000;0.62681735;4.19056320;
5252636322188351;1635607998000;40.237673900000;-111.651743860000;1373.5874;8.0400;178.5000;3.79009247;2.50000000;0.62681735;4.18614292;
5252637325455694;1635607999000;40.237595130000;-111.651747970000;1373.7097;8.1000;179.3000;3.79009247;2.50000000;0.13601470;0.67210406;
5252638317565329;1635608000000;40.237527840000;-111.651753010000;1372.9852;7.7100;182.1000;3.79009247;2.50000000;0.71610057;4.87555838;
5252639318116787;1635608001000;40.237454630000;-111.651757870000;1372.8804;7.9100;176.8000;3.79009247;2.50000000;0.76400262;5.01613379;
5252640324770641;1635608002000;40.237378010000;-111.651763450000;1373.0271;8.0500;180.2000;3.79009247;2.50000000;0.76400262;4.93017673;
5252641321751370;1635608003000;40.237304890000;-111.651765550000;1373.1096;7.8300;182.2000;3.79009247;2.50000000;0.90426767;5.87503195;
5252642329271995;1635608004000;40.237236690000;-111.651765730000;1372.3679;7.5500;180.4000;3.79009247;2.50000000;0.91049439;6.13930464;
5252643330088817;1635608005000;40.237154190000;-111.651764950000;1372.7476;8.1700;178.8000;3.79009247;2.50000000;0.83240616;5.17627621;
5252644327242983;1635608006000;40.237085250000;-111.651763580000;1372.9263;8.2000;182.3000;3.79009247;2.50000000;0.34999999;1.66344488;
5252645319992358;1635608007000;40.237008660000;-111.651759980000;1372.5118;8.0600;178.3000;3.79009247;2.50000000;0.15000001;0.73977768;
5252646317001576;1635608008000;40.236936180000;-111.651764600000;1373.2498;7.8800;181.8000;3.79009247;2.50000000;0.65192026;4.53710604;
5252647320624701;1635608009000;40.236865400000;-111.651765830000;1372.7534;8.0600;181.0000;3.79009247;2.50000000;0.76026309;5.03449917;
5252648320235378;1635608010000;40.236791030000;-111.651761270000;1373.2631;8.0900;178.5000;3.79009247;2.50000000;0.31400636;1.57909989;
5252649315213711;1635608011000;40.236719690000;-111.651757700000;1373.0775;8.0200;180.0000;3.79009247;2.50000000;0.27202940;1.28437924;
5252650322137148;1635608012000;40.236647840000;-111.651763450000;1372.8445;7.9900;181.6000;3.79009247;2.50000000;0.12206556;0.57386702;
5252651318790585;1635608013000;40.236573850000;-111.651767480000;1373.1320;7.9900;182.7000;3.79009247;2.50000000;0.15000001;0.72598106;
5252652322439334;1635608014000;40.236504460000;-111.651766500000;1373.4923;8.0900;180.4000;3.79009247;2.50000000;0.14422205;0.69839323;
5252653322436626;1635608015000;40.236427930000;-111.651767660000;1373.7936;7.9700;182.7000;3.79009247;2.50000000;0.14422205;0.67756408;
5252654323241469;1635608016000;40.236352030000;-111.651770220000;1373.4279;8.1200;178.2000;3.79009247;2.50000000;0.15264338;0.67149097;
5252655332602458;1635608017000;40.236280230000;-111.651768060000;1373.4633;7.9700;180.0000;3.79009247;2.50000000;0.22203603;1.09641111;
5252656322625635;1635608018000;40.236207890000;-111.651769550000;1373.8497;7.8900;178.0000;3.79009247;2.50000000;0.34828150;1.82612944;
5252657328519124;1635608019000;40.236132190000;-111.651770260000;1373.7764;8.2500;181.5000;3.79009247;2.50000000;0.18439089;0.97987401;
5252658317143290;1635608020000;40.236056360000;-111.651776650000;1373.9620;7.7600;180.8000;3.79009247;2.50000000;0.26400757;1.40535092;
5252659339675894;1635608021000;40.235985340000;-111.651774390000;1373.7255;8.0800;178.6000;3.79009247;2.50000000;0.45607018;2.27038741;
5252660322212092;1635608022000;40.235913200000;-111.651772230000;1373.4998;8.0500;180.5000;3.79009247;2.50000000;0.49819675;2.49580622;
5252661329104331;1635608023000;40.235837400000;-111.651773680000;1373.5089;7.9400;180.7000;3.79009247;2.50000000;0.63780874;3.45749688;
5252662317362039;1635608024000;40.235766120000;-111.651778410000;1373.4655;7.9800;180.8000;3.79009247;2.50000000;0.46754679;2.53714228;
5252663318660476;1635608025000;40.235699140000;-111.651780000000;1373.8424;7.8800;182.0000;3.79009247;2.50000000;0.25000000;1.25014603;
5252664323503236;1635608026000;40.235631420000;-111.651784320000;1373.9623;7.4200;182.5000;3.79009247;2.50000000;0.75802374;5.34802580;
5252665318754121;1635608027000;40.235551200000;-111.651779680000;1374.1801;8.2200;176.9000;3.79009247;2.50000000;0.85603738;5.38245153;
5252666325930267;1635608028000;40.235476800000;-111.651782950000;1374.5094;7.9900;180.0000;3.79009247;2.50000000;0.35608989;1.81578851;
5252667325636881;1635608029000;40.235409040000;-111.651780990000;1375.3669;7.3300;178.8000;3.79009247;2.50000000;0.70213962;5.07510328;
5252668321500318;1635608030000;40.235325490000;-111.651786590000;1376.0109;8.3100;184.7000;3.79009247;2.50000000;0.79202271;4.97307873;
